season	obs	residual	yest.residual	yest.all.obs	two.yest.all.obs	all.change.obs
4	2.850163616	-0.445120381	-0.427944655	2.938915176	3.02359542	-0.173431804
4	2.83101902	-0.38216375	-0.445120381	2.850163616	2.938915176	-0.107896157
4	2.864026919	-0.34453515	-0.38216375	2.83101902	2.850163616	0.013863303
4	2.877120475	-0.40152054	-0.34453515	2.864026919	2.83101902	0.046101456
4	2.851911732	-0.476912387	-0.40152054	2.877120475	2.864026919	-0.012115187
4	2.788140477	-0.522699903	-0.476912387	2.851911732	2.877120475	-0.088979998
4	2.72776854	-0.510441527	-0.522699903	2.788140477	2.851911732	-0.124143192
4	2.685272122	-0.506578691	-0.510441527	2.72776854	2.788140477	-0.102868355
4	2.65908228	-0.505458263	-0.506578691	2.685272122	2.72776854	-0.06868626
4	2.636498337	-0.524188296	-0.505458263	2.65908228	2.685272122	-0.048773785
4	2.606801644	-0.568108196	-0.524188296	2.636498337	2.65908228	-0.052280636
4	2.57495089	-0.593065026	-0.568108196	2.606801644	2.636498337	-0.061547446
4	2.556196001	-0.575031517	-0.593065026	2.57495089	2.606801644	-0.050605643
4	2.565992077	-0.520981466	-0.575031517	2.556196001	2.57495089	-0.008958813
4	2.599162463	-0.455773437	-0.520981466	2.565992077	2.556196001	0.042966462
4	2.661496546	-0.368981649	-0.455773437	2.599162463	2.565992077	0.095504469
4	2.793429816	-0.217239554	-0.368981649	2.661496546	2.599162463	0.194267353
4	3.01258859	-0.026456314	-0.217239554	2.793429816	2.661496546	0.351092044
4	3.34431629	0.185320624	-0.026456314	3.01258859	2.793429816	0.550886474
4	3.650997084	0.320746663	0.185320624	3.34431629	3.01258859	0.638408494
4	3.846048426	0.092684094	0.320746663	3.650997084	3.34431629	0.501732135
4	3.860983176	-0.251121761	0.092684094	3.846048426	3.650997084	0.209986093
4	3.714922691	-0.333889728	-0.251121761	3.860983176	3.846048426	-0.131125735
5	3.488009124	-0.353890685	-0.333889728	3.714922691	3.860983176	-0.372974052
5	3.278814959	-0.335272916	-0.353890685	3.488009124	3.714922691	-0.436107731
5	3.144658892	-0.319047969	-0.335272916	3.278814959	3.488009124	-0.343350232
5	3.035815966	-0.343770698	-0.319047969	3.144658892	3.278814959	-0.242998993
5	2.942578735	-0.370781909	-0.343770698	3.035815966	3.144658892	-0.202080157
5	2.874299506	-0.354634046	-0.370781909	2.942578735	3.035815966	-0.16151646
5	2.831287769	-0.33074235	-0.354634046	2.874299506	2.942578735	-0.111290966
5	2.822337134	-0.293243108	-0.33074235	2.831287769	2.874299506	-0.051962372
5	2.82205829	-0.261649779	-0.293243108	2.822337134	2.831287769	-0.009229479
5	2.821682965	-0.289937093	-0.261649779	2.82205829	2.822337134	-0.000654168
5	2.791994754	-0.399594064	-0.289937093	2.821682965	2.82205829	-0.030063536
5	2.754755499	-0.511909464	-0.399594064	2.791994754	2.821682965	-0.066927466
5	2.722558326	-0.571622384	-0.511909464	2.754755499	2.791994754	-0.069436428
5	2.717218542	-0.536589198	-0.571622384	2.722558326	2.754755499	-0.037536957
5	2.741048835	-0.44751002	-0.536589198	2.717218542	2.722558326	0.018490509
5	2.793914145	-0.328840084	-0.44751002	2.741048835	2.717218542	0.076695602
5	2.861317972	-0.215672195	-0.328840084	2.793914145	2.741048835	0.120269137
5	2.915689504	-0.128328508	-0.215672195	2.861317972	2.793914145	0.121775359
5	2.944723526	-0.074266984	-0.128328508	2.915689504	2.861317972	0.083405554
5	2.946254536	-0.052577248	-0.074266984	2.944723526	2.915689504	0.030565033
5	2.941487965	-0.041347443	-0.052577248	2.946254536	2.944723526	-0.003235561
5	2.934288755	-0.037214723	-0.041347443	2.941487965	2.946254536	-0.011965782
5	2.939722964	-0.018223692	-0.037214723	2.934288755	2.941487965	-0.001765001
5	2.951167909	0.008598964	-0.018223692	2.939722964	2.934288755	0.016879154
5	2.9676703	0.039784546	0.008598964	2.951167909	2.939722964	0.027947336
5	2.984915491	0.071048497	0.039784546	2.9676703	2.951167909	0.033747582
5	3.002782747	0.102536181	0.071048497	2.984915491	2.9676703	0.035112447
5	3.007064572	0.120219333	0.102536181	3.002782747	2.984915491	0.022149081
5	3.001286753	0.127713873	0.120219333	3.007064572	3.002782747	-0.001495994
5	2.981923168	0.121540283	0.127713873	3.001286753	3.007064572	-0.025141404
5	2.987851199	0.140613997	0.121540283	2.981923168	3.001286753	-0.013435554
6	2.982511017	0.148410545	0.140613997	2.987851199	2.981923168	0.000587849
6	2.95762018	0.136661251	0.148410545	2.982511017	2.987851199	-0.030231018
6	2.868774406	0.060950535	0.136661251	2.95762018	2.982511017	-0.113736612
6	2.761145258	-0.033536487	0.060950535	2.868774406	2.95762018	-0.196474922
6	2.663229456	-0.118281074	-0.033536487	2.761145258	2.868774406	-0.205544949
6	2.63733273	-0.130950737	-0.118281074	2.663229456	2.761145258	-0.123812529
6	2.677009345	-0.078014654	-0.130950737	2.63733273	2.663229456	0.013779888
6	2.753391705	0.0116463	-0.078014654	2.677009345	2.63733273	0.116058975
6	2.815907412	0.087454714	0.0116463	2.753391705	2.677009345	0.138898067
6	2.864408758	0.149257755	0.087454714	2.815907412	2.753391705	0.111017054
6	2.918255277	0.215827794	0.149257755	2.864408758	2.815907412	0.102347865
6	2.955476782	0.200831245	0.215827794	2.918255277	2.864408758	0.091068024
6	2.942860692	0.015538892	0.200831245	2.955476782	2.918255277	0.024605415
6	2.856492023	-0.213797756	0.015538892	2.942860692	2.955476782	-0.098984759
6	2.763089442	-0.347667067	-0.213797756	2.856492023	2.942860692	-0.17977125
6	2.702797452	-0.327277418	-0.347667067	2.763089442	2.856492023	-0.153694571
6	2.686451709	-0.237144545	-0.327277418	2.702797452	2.763089442	-0.076637733
6	2.677001456	-0.171263797	-0.237144545	2.686451709	2.702797452	-0.025795995
6	2.680462189	-0.115615552	-0.171263797	2.677001456	2.686451709	-0.00598952
6	2.720330666	-0.038537676	-0.115615552	2.680462189	2.677001456	0.043329209
6	2.781548499	0.050512122	-0.038537676	2.720330666	2.680462189	0.10108631
6	2.849222013	0.14027006	0.050512122	2.781548499	2.720330666	0.128891347
6	2.893504081	0.203158458	0.14027006	2.849222013	2.781548499	0.111955582
6	2.919753068	0.24592731	0.203158458	2.893504081	2.849222013	0.070531055
6	2.911230307	0.252687051	0.24592731	2.919753068	2.893504081	0.017726226
6	2.865374561	0.221389797	0.252687051	2.911230307	2.919753068	-0.054378507
6	2.788540067	0.158691715	0.221389797	2.865374561	2.911230307	-0.122690239
6	2.708462082	0.092484239	0.158691715	2.788540067	2.865374561	-0.156912479
6	2.652738173	0.050498327	0.092484239	2.708462082	2.788540067	-0.135801894
6	2.612589462	0.02403464	0.050498327	2.652738173	2.708462082	-0.09587262
7	2.578776204	0.003910986	0.02403464	2.612589462	2.652738173	-0.07396197
7	2.544687016	-0.016491248	0.003910986	2.578776204	2.612589462	-0.067902446
7	2.517489262	-0.030001514	-0.016491248	2.544687016	2.578776204	-0.061286942
7	2.498767125	-0.035023427	-0.030001514	2.517489262	2.544687016	-0.045919891
7	2.486672679	-0.033398904	-0.035023427	2.498767125	2.517489262	-0.030816583
7	2.463579891	-0.042754153	-0.033398904	2.486672679	2.498767125	-0.035187234
7	2.421032216	-0.071538697	-0.042754153	2.463579891	2.486672679	-0.065640463
7	2.358411526	-0.12035959	-0.071538697	2.421032216	2.463579891	-0.105168364
7	2.301103392	-0.163826339	-0.12035959	2.358411526	2.421032216	-0.119928824
7	2.232357873	-0.218692865	-0.163826339	2.301103392	2.358411526	-0.126053653
7	2.15542058	-0.28172063	-0.218692865	2.232357873	2.301103392	-0.145682812
7	1.953020414	-0.470178437	-0.28172063	2.15542058	2.232357873	-0.279337459
7	1.715014487	-0.694207536	-0.470178437	1.953020414	2.15542058	-0.440406092
7	1.387892737	-1.007324764	-0.694207536	1.715014487	1.953020414	-0.565127677
7	1.381847811	-0.999399733	-1.007324764	1.387892737	1.715014487	-0.333166676
7	1.444553216	-0.9262739	-0.999399733	1.381847811	1.387892737	0.056660479
7	1.595966724	-0.765350634	-0.9262739	1.444553216	1.381847811	0.214118913
7	1.629611609	-0.716328646	-0.765350634	1.595966724	1.444553216	0.185058393
7	1.617752529	-0.712976113	-0.716328646	1.629611609	1.595966724	0.021785805
7	1.561932475	-0.75392923	-0.712976113	1.617752529	1.629611609	-0.067679133
7	1.517382707	-0.783826411	-0.75392923	1.561932475	1.617752529	-0.100369822
7	1.53770224	-0.748955197	-0.783826411	1.517382707	1.561932475	-0.024230235
7	1.592901579	-0.67923475	-0.748955197	1.53770224	1.517382707	0.075518873
7	1.648753391	-0.608849895	-0.67923475	1.592901579	1.53770224	0.111051151
7	1.661845667	-0.581186687	-0.608849895	1.648753391	1.592901579	0.068944088
7	1.646396157	-0.582015549	-0.581186687	1.661845667	1.648753391	-0.002357235
7	1.58159636	-0.632131131	-0.582015549	1.646396157	1.661845667	-0.080249307
7	1.557801307	-0.641169022	-0.632131131	1.58159636	1.646396157	-0.08859485
7	1.564955993	-0.61917575	-0.641169022	1.557801307	1.58159636	-0.016640367
7	1.604662604	-0.564549854	-0.61917575	1.564955993	1.557801307	0.046861297
7	1.583272645	-0.570939964	-0.564549854	1.604662604	1.564955993	0.018316651
8	1.503031473	-0.6360982	-0.570939964	1.583272645	1.604662604	-0.101631131
8	1.3831104	-0.74085011	-0.6360982	1.503031473	1.583272645	-0.200162245
8	1.319734098	-0.788968344	-0.74085011	1.3831104	1.503031473	-0.183297375
8	1.343433774	-0.749918934	-0.788968344	1.319734098	1.3831104	-0.039676626
8	1.398935671	-0.678974118	-0.749918934	1.343433774	1.319734098	0.079201573
8	1.403508702	-0.658863084	-0.678974118	1.398935671	1.343433774	0.060074928
8	1.303356816	-0.743379595	-0.658863084	1.403508702	1.398935671	-0.095578855
8	1.184746372	-0.846254993	-0.743379595	1.303356816	1.403508702	-0.218762331
8	1.113420891	-0.901743419	-0.846254993	1.184746372	1.303356816	-0.189935925
8	1.185929565	-0.813293292	-0.901743419	1.113420891	1.184746372	0.001183194
8	1.229443843	-0.753730705	-0.813293292	1.185929565	1.113420891	0.116022952
8	1.246081336	-0.720935519	-0.753730705	1.229443843	1.185929565	0.06015177
8	1.195501227	-0.755245941	-0.720935519	1.246081336	1.229443843	-0.033942616
8	1.227181195	-0.707181601	-0.755245941	1.195501227	1.246081336	-0.018900141
8	1.267864157	-0.649996798	-0.707181601	1.227181195	1.195501227	0.07236293
8	1.291187155	-0.610051615	-0.649996798	1.267864157	1.227181195	0.06400596
8	1.269404368	-0.615088896	-0.610051615	1.291187155	1.267864157	0.001540211
8	1.254708397	-0.612917556	-0.615088896	1.269404368	1.291187155	-0.036478758
8	1.275881899	-0.574748652	-0.612917556	1.254708397	1.269404368	0.006477531
8	1.27719797	-0.556302026	-0.574748652	1.275881899	1.254708397	0.022489573
8	1.263095454	-0.553131381	-0.556302026	1.27719797	1.275881899	-0.012786445
8	1.270523765	-0.528287656	-0.553131381	1.263095454	1.27719797	-0.006674205
8	1.313184486	-0.468069876	-0.528287656	1.270523765	1.263095454	0.050089033
8	1.358656973	-0.404894221	-0.468069876	1.313184486	1.270523765	0.088133207
8	1.380016792	-0.365680595	-0.404894221	1.358656973	1.313184486	0.066832306
8	1.385491606	-0.342196946	-0.365680595	1.380016792	1.358656973	0.026834634
8	1.379428681	-0.330091563	-0.342196946	1.385491606	1.380016792	-0.000588111
8	1.335349735	-0.355838182	-0.330091563	1.379428681	1.385491606	-0.050141871
8	1.281390631	-0.391296255	-0.355838182	1.335349735	1.379428681	-0.09803805
8	1.253247733	-0.400764568	-0.391296255	1.281390631	1.335349735	-0.082102002
8	1.281577713	-0.353581343	-0.400764568	1.253247733	1.281390631	0.000187083
9	1.330635268	-0.285486755	-0.353581343	1.281577713	1.253247733	0.077387535
9	1.357311094	-0.239584633	-0.285486755	1.330635268	1.281577713	0.075733381
9	1.375012225	-0.20246224	-0.239584633	1.357311094	1.330635268	0.044376957
9	1.398110654	-0.159741752	-0.20246224	1.375012225	1.357311094	0.04079956
9	1.431462289	-0.106560953	-0.159741752	1.398110654	1.375012225	0.056450064
9	1.433556874	-0.084423636	-0.106560953	1.431462289	1.398110654	0.03544622
9	1.375584823	-0.122132632	-0.084423636	1.433556874	1.431462289	-0.055877466
9	1.280450706	-0.196776296	-0.122132632	1.375584823	1.433556874	-0.153106169
9	1.188475252	-0.268026487	-0.196776296	1.280450706	1.375584823	-0.187109571
9	1.16409712	-0.271436786	-0.268026487	1.188475252	1.280450706	-0.116353586
9	1.178257797	-0.236057559	-0.271436786	1.16409712	1.188475252	-0.010217455
9	1.17894163	-0.213896716	-0.236057559	1.178257797	1.16409712	0.01484451
9	1.146617575	-0.224475749	-0.213896716	1.17894163	1.178257797	-0.031640222
9	1.123969639	-0.225100611	-0.224475749	1.146617575	1.17894163	-0.054971991
9	1.144761886	-0.181996496	-0.225100611	1.123969639	1.146617575	-0.00185569
9	1.163927007	-0.140221239	-0.181996496	1.144761886	1.123969639	0.039957368
9	1.10093515	-0.180294204	-0.140221239	1.163927007	1.144761886	-0.043826735
9	1.016755495	-0.241234467	-0.180294204	1.10093515	1.163927007	-0.147171513
9	0.92690617	-0.307511557	-0.241234467	1.016755495	1.10093515	-0.174028981
9	0.961527178	-0.248972459	-0.307511557	0.92690617	1.016755495	-0.055228316
9	0.97989017	-0.206331777	-0.248972459	0.961527178	0.92690617	0.052984
9	1.019702485	-0.14186762	-0.206331777	0.97989017	0.961527178	0.058175306
9	1.008918607	-0.127610082	-0.14186762	1.019702485	0.97989017	0.029028437
9	1.058567486	-0.052513846	-0.127610082	1.008918607	1.019702485	0.038865002
9	1.075476245	-0.009734307	-0.052513846	1.058567486	1.008918607	0.066557638
9	1.061850224	0.002951717	-0.009734307	1.075476245	1.058567486	0.003282738
9	0.975099794	-0.057024906	0.002951717	1.061850224	1.075476245	-0.100376451
9	0.921706182	-0.083161906	-0.057024906	0.975099794	1.061850224	-0.140144042
9	0.896047973	-0.08105789	-0.083161906	0.921706182	0.975099794	-0.079051821
9	0.878454151	-0.070360408	-0.08105789	0.896047973	0.921706182	-0.043252031
10	0.793850513	-0.126117791	-0.070360408	0.878454151	0.896047973	-0.10219746
10	0.689492054	-0.20104729	-0.126117791	0.793850513	0.878454151	-0.188962097
10	0.588744913	-0.271752924	-0.20104729	0.689492054	0.793850513	-0.2051056
10	0.649414472	-0.180397165	-0.271752924	0.588744913	0.689492054	-0.040077582
10	0.812957412	0.014511374	-0.180397165	0.649414472	0.588744913	0.224212499
10	1.046607239	0.28024374	0.014511374	0.812957412	0.649414472	0.397192767
10	1.184478864	0.450955544	0.28024374	1.046607239	0.812957412	0.371521452
10	1.248441562	0.548560285	0.450955544	1.184478864	1.046607239	0.201834322
10	1.222686919	0.557292657	0.548560285	1.248441562	1.184478864	0.038208055
10	1.167172067	0.537165445	0.557292657	1.222686919	1.248441562	-0.081269495
10	1.101497633	0.507841278	0.537165445	1.167172067	1.222686919	-0.121189286
10	1.066406313	0.510130987	0.507841278	1.101497633	1.167172067	-0.100765754
10	1.072252729	0.554454257	0.510130987	1.066406313	1.101497633	-0.029244904
10	1.110492342	0.632338539	0.554454257	1.072252729	1.066406313	0.044086029
10	1.116030957	0.678775737	0.632338539	1.110492342	1.072252729	0.043778228
10	1.11366102	0.718653673	0.678775737	1.116030957	1.110492342	0.003168678
10	1.069008941	0.71770503	0.718653673	1.11366102	1.116030957	-0.047022016
10	1.040669267	0.73464342	0.71770503	1.069008941	1.11366102	-0.072991753
10	1.01705629	0.75801721	0.73464342	1.040669267	1.069008941	-0.05195265
10	1.031818301	0.821626482	0.75801721	1.01705629	1.040669267	-0.008850966
10	1.051608907	0.89229765	0.821626482	1.031818301	1.01705629	0.034552616
10	1.024371884	0.918172403	0.89229765	1.051608907	1.031818301	-0.007446417
10	0.964160266	0.913531922	0.918172403	1.024371884	1.051608907	-0.087448641
10	0.926253391	0.933920425	0.913531922	0.964160266	1.024371884	-0.098118493
10	0.931757431	1.000754039	0.933920425	0.926253391	0.964160266	-0.032402835
10	0.954800852	1.08852711	1.000754039	0.931757431	0.926253391	0.02854746
10	0.938443709	1.140735996	1.08852711	0.954800852	0.931757431	0.006686278
10	0.902674222	1.177893345	1.140735996	0.938443709	0.954800852	-0.052126629
10	0.874371781	1.227519842	1.177893345	0.902674222	0.938443709	-0.064071927
10	0.860060008	1.296932182	1.227519842	0.874371781	0.902674222	-0.042614214
10	0.866084342	1.393478403	1.296932182	0.860060008	0.874371781	-0.00828744
11	0.852753239	1.478747695	1.393478403	0.866084342	0.860060008	-0.007306769
11	0.845097136	1.579451718	1.478747695	0.852753239	0.866084342	-0.020987206
11	0.844727573	1.699465019	1.579451718	0.845097136	0.852753239	-0.008025666
11	0.878168212	1.868471589	1.699465019	0.844727573	0.845097136	0.033071076
11	0.884795236	2.030443632	1.868471589	0.878168212	0.844727573	0.040067663
11	0.826600188	2.154400015	2.030443632	0.884795236	0.878168212	-0.051568023
11	0.726112521	2.274518834	2.154400015	0.826600188	0.884795236	-0.158682714
11	0.662095478	2.491075298	2.274518834	0.726112521	0.826600188	-0.164504711
11	0.744667459	2.960880897	2.491075298	0.662095478	0.726112521	0.018554938
11	1.478483015	4.327253104	2.960880897	0.744667459	0.662095478	0.816387537
11	2.107295623	7.030812272	4.327253104	1.478483015	0.744667459	1.362628164
12	2.506964262	0.915356695	7.030812272	2.107295623	1.478483015	1.028481247
12	2.527536036	-0.102257876	0.915356695	2.506964262	2.107295623	0.420240412
12	2.295868819	-0.731017944	-0.102257876	2.527536036	2.506964262	-0.211095444
12	1.881146157	-1.190221216	-0.731017944	2.295868819	2.527536036	-0.646389878
12	1.537579005	-1.398739247	-1.190221216	1.881146157	2.295868819	-0.758289814
12	1.356705781	-1.431806474	-1.398739247	1.537579005	1.881146157	-0.524440376
12	1.275617676	-1.372712607	-1.431806474	1.356705781	1.537579005	-0.261961329
12	1.261049966	-1.198184396	-1.372712607	1.275617676	1.356705781	-0.095655816
12	1.255721834	-1.048811689	-1.198184396	1.261049966	1.275617676	-0.019895843
12	1.206755209	-0.988644259	-1.048811689	1.255721834	1.261049966	-0.054294756
12	1.141021822	-0.978171251	-0.988644259	1.206755209	1.255721834	-0.114700012
12	1.055209055	-1.010209136	-0.978171251	1.141021822	1.206755209	-0.151546155
12	1.042248087	-0.986281839	-1.010209136	1.055209055	1.141021822	-0.098773735
12	1.053710568	-0.950284545	-0.986281839	1.042248087	1.055209055	-0.001498487
12	1.130522748	-0.846556122	-0.950284545	1.053710568	1.042248087	0.088274661
12	1.168616883	-0.78544218	-0.846556122	1.130522748	1.053710568	0.114906315
12	1.269642043	-0.664253161	-0.78544218	1.168616883	1.130522748	0.139119295
12	1.453018354	-0.504464855	-0.664253161	1.269642043	1.168616883	0.284401471
12	1.631860105	-0.520805716	-0.504464855	1.453018354	1.269642043	0.362218062
12	1.712906553	-0.614058894	-0.520805716	1.631860105	1.453018354	0.259888199
12	1.668592997	-0.723397811	-0.614058894	1.712906553	1.631860105	0.036732892
12	1.561941502	-0.744603314	-0.723397811	1.668592997	1.712906553	-0.150965051
12	1.465374805	-0.726639712	-0.744603314	1.561941502	1.668592997	-0.203218192
1	1.36165563	-0.750345179	-0.726639712	1.465374805	1.561941502	-0.200285872
1	1.259391024	-0.796133402	-0.750345179	1.36165563	1.465374805	-0.205983781
1	1.14475276	-0.869538393	-0.796133402	1.259391024	1.36165563	-0.21690287
1	1.125175737	-0.857424114	-0.869538393	1.14475276	1.259391024	-0.134215287
1	1.167332705	-0.789409421	-0.857424114	1.125175737	1.14475276	0.022579945
1	1.223547744	-0.710844386	-0.789409421	1.167332705	1.125175737	0.098372007
1	1.22121674	-0.692976933	-0.710844386	1.223547744	1.167332705	0.053884035
1	1.164974087	-0.730283136	-0.692976933	1.22121674	1.223547744	-0.058573657
1	1.081513139	-0.795469752	-0.730283136	1.164974087	1.22121674	-0.139703601
1	1.04370325	-0.815208519	-0.795469752	1.081513139	1.164974087	-0.121270837
1	1.190565566	-0.650344123	-0.815208519	1.04370325	1.081513139	0.109052426
1	1.657569828	-0.165838884	-0.650344123	1.190565566	1.04370325	0.613866578
1	2.055970405	0.039985495	-0.165838884	1.657569828	1.190565566	0.865404839
1	2.339570974	-0.102228849	0.039985495	2.055970405	1.657569828	0.682001146
1	2.373733357	-0.353011211	-0.102228849	2.339570974	2.055970405	0.317762953
1	2.337363339	-0.574531694	-0.353011211	2.373733357	2.339570974	-0.002207635
1	2.201728861	-0.732676226	-0.574531694	2.337363339	2.373733357	-0.172004496
1	2.106458646	-0.844862192	-0.732676226	2.201728861	2.337363339	-0.230904693
1	2.088185484	-0.84885476	-0.844862192	2.106458646	2.201728861	-0.113543377
1	2.417974701	-0.491347766	-0.84885476	2.088185484	2.106458646	0.311516055
1	2.732589934	-0.192142129	-0.491347766	2.417974701	2.088185484	0.644404451
1	2.948957286	-0.102093065	-0.192142129	2.732589934	2.417974701	0.530982585
1	2.925738814	-0.261741593	-0.102093065	2.948957286	2.732589934	0.19314888
1	2.869258574	-0.40289618	-0.261741593	2.925738814	2.948957286	-0.079698712
1	2.757220033	-0.555337514	-0.40289618	2.869258574	2.925738814	-0.168518781
1	2.627228175	-0.688241995	-0.555337514	2.757220033	2.869258574	-0.242030398
1	2.409646515	-0.879117442	-0.688241995	2.627228175	2.757220033	-0.347573518
1	2.182844246	-1.001995296	-0.879117442	2.409646515	2.627228175	-0.444383929
1	2.057312554	-1.052430789	-1.001995296	2.182844246	2.409646515	-0.352333961
1	2.295158401	-0.755831986	-1.052430789	2.057312554	2.182844246	0.112314155
1	2.967064806	-0.011623936	-0.755831986	2.295158401	2.057312554	0.909752252
2	3.479015868	0.475826115	-0.011623936	2.967064806	2.295158401	1.183857468
2	3.739107944	0.496097243	0.475826115	3.479015868	2.967064806	0.772043138
2	3.649979124	-0.16478819	0.496097243	3.739107944	3.479015868	0.170963255
2	3.368606352	-0.391219006	-0.16478819	3.649979124	3.739107944	-0.370501592
2	2.962326218	-0.584801811	-0.391219006	3.368606352	3.649979124	-0.687652906
2	2.709985818	-0.626029036	-0.584801811	2.962326218	3.368606352	-0.658620534
2	2.555432471	-0.627825952	-0.626029036	2.709985818	2.962326218	-0.406893747
2	2.454061983	-0.62264486	-0.627825952	2.555432471	2.709985818	-0.255923834
2	2.388146359	-0.615369833	-0.62264486	2.454061983	2.555432471	-0.167286112
2	2.336848077	-0.615984426	-0.615369833	2.388146359	2.454061983	-0.117213907
2	2.29536638	-0.621274302	-0.615984426	2.336848077	2.388146359	-0.092779979
2	2.293197803	-0.596300705	-0.621274302	2.29536638	2.336848077	-0.043650274
2	2.363603386	-0.504898452	-0.596300705	2.293197803	2.29536638	0.068237006
2	2.518093929	-0.35528955	-0.504898452	2.363603386	2.293197803	0.224896126
2	2.826984999	-0.097022053	-0.35528955	2.518093929	2.363603386	0.463381613
2	3.145018323	0.09020969	-0.097022053	2.826984999	2.518093929	0.626924394
2	3.394608121	-0.048136733	0.09020969	3.145018323	2.826984999	0.567623122
2	3.455198444	-0.744756018	-0.048136733	3.394608121	3.145018323	0.310180121
2	3.374225257	-1.225171371	-0.744756018	3.455198444	3.394608121	-0.020382864
2	3.183480689	-1.319582783	-1.225171371	3.374225257	3.455198444	-0.271717754
2	2.995369941	-1.209681229	-1.319582783	3.183480689	3.374225257	-0.378855316
2	2.842356002	-1.086974189	-1.209681229	2.995369941	3.183480689	-0.341124688
2	2.710741096	-0.994889402	-1.086974189	2.842356002	2.995369941	-0.284628845
2	2.591594425	-0.938493605	-0.994889402	2.710741096	2.842356002	-0.250761576
2	2.480790932	-0.902193999	-0.938493605	2.591594425	2.710741096	-0.229950164
2	2.408037554	-0.867458433	-0.902193999	2.480790932	2.591594425	-0.183556871
2	2.36313386	-0.835595199	-0.867458433	2.408037554	2.480790932	-0.117657072
2	2.407898195	-0.725640745	-0.835595199	2.36313386	2.408037554	-0.000139359
2	2.622541407	-0.457993104	-0.725640745	2.407898195	2.36313386	0.259407546
3	2.868916832	-0.214740999	-0.457993104	2.622541407	2.407898195	0.461018637
3	3.035557666	-0.222264869	-0.214740999	2.868916832	2.622541407	0.413016259
3	3.015830098	-0.545703325	-0.222264869	3.035557666	2.868916832	0.146913266
3	2.899243607	-0.677370655	-0.545703325	3.015830098	3.035557666	-0.136314059
3	2.747475956	-0.718981127	-0.677370655	2.899243607	3.015830098	-0.268354142
3	2.686143997	-0.63227548	-0.718981127	2.747475956	2.899243607	-0.21309961
3	2.722172002	-0.493303568	-0.63227548	2.686143997	2.747475956	-0.025303954
3	2.809354888	-0.347391915	-0.493303568	2.722172002	2.686143997	0.123210891
3	2.887474225	-0.331823716	-0.347391915	2.809354888	2.722172002	0.165302223
3	2.887608422	-0.441468346	-0.331823716	2.887474225	2.809354888	0.078253534
3	2.836502268	-0.542239614	-0.441468346	2.887608422	2.887474225	-0.050971957
3	2.757307388	-0.563862738	-0.542239614	2.836502268	2.887608422	-0.130301035
3	2.697011641	-0.522961842	-0.563862738	2.757307388	2.836502268	-0.139490627
3	2.642579679	-0.507983817	-0.522961842	2.697011641	2.757307388	-0.114727709
3	2.610575753	-0.4918865	-0.507983817	2.642579679	2.697011641	-0.086435888
3	2.590046817	-0.47796655	-0.4918865	2.610575753	2.642579679	-0.052532862
3	2.582727799	-0.459334486	-0.47796655	2.590046817	2.610575753	-0.027847953
3	2.573952377	-0.447351425	-0.459334486	2.582727799	2.590046817	-0.01609444
3	2.568270095	-0.435422685	-0.447351425	2.573952377	2.582727799	-0.014457704
3	2.552327834	-0.436763469	-0.435422685	2.568270095	2.573952377	-0.021624543
3	2.516955973	-0.461407357	-0.436763469	2.552327834	2.568270095	-0.051314122
3	2.457250837	-0.508432434	-0.461407357	2.516955973	2.552327834	-0.095076997
3	2.415703263	-0.534816272	-0.508432434	2.457250837	2.516955973	-0.101252709
3	2.409955634	-0.526243649	-0.534816272	2.415703263	2.457250837	-0.047295203
3	2.441263809	-0.515193471	-0.526243649	2.409955634	2.415703263	0.025560545
3	2.457589792	-0.564288586	-0.515193471	2.441263809	2.409955634	0.047634159
3	2.489020723	-0.569858587	-0.564288586	2.457589792	2.441263809	0.047756915
3	2.590459747	-0.434983413	-0.569858587	2.489020723	2.457589792	0.132869954
3	2.718796146	-0.268802569	-0.434983413	2.590459747	2.489020723	0.229775423
3	2.801289531	-0.327443107	-0.268802569	2.718796146	2.590459747	0.210829784
3	2.759695755	-0.505596106	-0.327443107	2.801289531	2.718796146	0.040899609
4	2.660048485	-0.657251474	-0.505596106	2.759695755	2.801289531	-0.141241046
4	2.544375212	-0.670395318	-0.657251474	2.660048485	2.759695755	-0.215320543
4	2.49073271	-0.618262069	-0.670395318	2.544375212	2.660048485	-0.169315775
4	2.478672364	-0.557717325	-0.618262069	2.49073271	2.544375212	-0.065702848
4	2.500223692	-0.485916259	-0.557717325	2.478672364	2.49073271	0.009490981
4	2.525610684	-0.424663302	-0.485916259	2.500223692	2.478672364	0.04693832
4	2.526807588	-0.396591962	-0.424663302	2.525610684	2.500223692	0.026583897
4	2.496815039	-0.405225198	-0.396591962	2.526807588	2.525610684	-0.028795644
4	2.447355926	-0.43664377	-0.405225198	2.496815039	2.526807588	-0.079451663
4	2.40051545	-0.467417559	-0.43664377	2.447355926	2.496815039	-0.09629959
4	2.391866882	-0.461151454	-0.467417559	2.40051545	2.447355926	-0.055489043
4	2.438263866	-0.400538159	-0.461151454	2.391866882	2.40051545	0.037748417
4	2.52878553	-0.337158256	-0.400538159	2.438263866	2.391866882	0.136918647
4	2.604920361	-0.38042948	-0.337158256	2.52878553	2.438263866	0.166656494
4	2.62787462	-0.516017998	-0.38042948	2.604920361	2.52878553	0.09908909
