Q	forecast	logq	logforecast		
2.406831594	5.192680539	0.878311191	1.647250045		
2.08044947	5.089609391	0.732583962	1.627201087		
1.942463986	4.988507132	0.663957263	1.607136693		
2.026081125	4.889048921	0.706103447	1.58699779		
2.210176471	4.791240731	0.793072364	1.566789403		
2.761430201	5.180685282	1.015748734	1.644937341		
3.527576537	7.103561767	1.260611102	1.960596316		
4.321079097	10.32856114	1.463505162	2.334912984		
4.539584789	13.51694795	1.512835552	2.603944302		
4.415363443	14.60696628	1.485090151	2.681498557		
4.084335922	13.87916226	1.40715915	2.630388597		
3.879594368	12.05406336	1.355730604	2.489401812		
4.64333198	10.68833824	1.535432208	2.369153263		
8.872879559	10.23704254	2.182999384	2.326012763		
15.29419407	11.31881114	2.727473284	2.426466044		
20.87331539	14.98566073	3.038471568	2.707093793		
23.12530043	20.06103224	3.140927275	2.998779239		
24.32708174	23.3563474	3.191590205	3.150868785		
27.82317281	25.44480623	3.325869228	3.236511645		
30.16221602	26.80663045	3.406590016	3.288649262		
30.48102787	28.36295547	3.417104453	3.345083909		
26.51557969	28.19757578	3.277732473	3.339236009		
22.01229782	27.57924843	3.091601289	3.317063622		
16.55653759	27.62092833	2.806781044	3.318573758		
12.26298677	27.13185926	2.50658552	3.300708656		
9.252941821	24.63049543	2.224941536	3.203985327		
7.944832549	21.44390815	2.072521723	3.065440603		
7.203977817	19.41644523	1.974633348	2.966120399		
6.64807869	18.1399447	1.894327894	2.898116396		
6.016648856	17.33702065	1.794530436	2.852844137		
5.939397631	17.21392576	1.781607719	2.845718693		
6.318599635	17.35308693	1.843497607	2.853770412		
7.156663592	18.56043709	1.968043894	2.921032277		
7.345060232	20.58179019	1.99402801	3.024406714		
8.009007843	21.90434008	2.080566889	3.086684794		
14.39333124	21.79782399	2.666764991	3.081810148		
23.83380944	22.34090614	3.171105137	3.106419354		
32.94842167	32.40630618	3.494943359	3.478353039		
31.93383265	75.84086713	3.463666032	4.328637292		
28.72300334	92.49614618	3.357698312	4.527166981		
27.01040046	73.98010095	3.296221994	4.303796151		
29.55280881	58.09673753	3.386178792	4.06210951		
29.59926278	68.20912839	3.387749455	4.222578403		
25.57067161	77.5528597	3.241446055	4.350959764		
20.66065946	63.06496731	3.028231383	4.144165422		
17.54703937	50.33092542	2.864885239	3.918619708		
17.41060236	41.72633923	2.857079351	3.731132566		
19.1194201	37.16211622	2.950704578	3.615289861		
21.25389381	35.21479123	3.056540117	3.5614662		
21.61761116	35.84395268	3.073508314	3.579174869		
19.71024572	36.18171825	2.981138588	3.588553971		
17.0711443	35.58478258	2.83738957	3.571918091		
15.62418928	33.28747558	2.748820308	3.505181217		
15.8248016	31.66630908	2.761578431	3.455253311		
17.19846258	31.92350741	2.844819995	3.463342648		
18.36359687	33.25609902	2.910370274	3.50423818		
19.08328923	41.13256349	2.948813043	3.716800107		
18.42880447	44.56451415	2.913914901	3.796937896		
16.93229856	49.34463122	2.829222955	3.89882897		
14.83774085	44.37154359	2.697173992	3.792598354		
12.87222193	39.55674222	2.555071651	3.677736153		
11.398943	34.37815676	2.433520632	3.537421385		
10.42272151	30.749961	2.343988183	3.425888726		
10.08980142	28.48955096	2.311525153	3.349537387		
10.17462292	27.03063593	2.319896671	3.296970887		
10.31364071	26.04449467	2.33346736	3.259806409		
10.31450097	25.33779614	2.333550766	3.2322972		
10.09410271	24.80794546	2.311951363	3.211163983		
9.94665438	25.56019725	2.297236251	3.241036347		
9.801270672	27.06278534	2.282512038	3.29815955		
9.641090515	28.14557828	2.266034226	3.337390265		
9.392819874	27.33212576	2.239945554	3.308062778		
8.980239836	25.73049271	2.19502659	3.247676775		
8.715624281	24.67181732	2.165117309	3.205661593		
8.493677555	23.92862257	2.13932207	3.175075339		
8.522582245	23.37305478	2.142719375	3.151583854		
8.691020884	23.03098673	2.16229041	3.136840558		
9.163991079	22.75521279	2.215281791	3.124794253		
9.841014621	22.45566411	2.286558818	3.111542881		
10.49429502	22.0714412	2.350831778	3.09428452		
11.07084036	21.72766853	2.404314657	3.078586496		
11.49511991	21.41361954	2.44192259	3.064027147		
11.92937847	21.11833148	2.479004137	3.050141454		
12.77398039	20.83587735	2.54741032	3.036676373		
16.64359576	20.88541098	2.812025503	3.039050876		
23.07574954	22.24235811	3.138782262	3.101998494		
29.73449543	26.57217787	3.392307834	3.279864724		
30.99890357	45.32760978	3.433951835	3.813916334		
27.38392475	57.32044352	3.309956153	4.048657341		
21.97702721	48.16838126	3.08999769	3.874702815		
18.28445307	39.63861779	2.90605114	3.67980384		
16.45950041	34.07504556	2.800902843	3.528565315		
15.37041299	30.78566744	2.732444427	3.427049239		
14.63162288	28.43837927	2.683185137	3.347739616		
14.20820358	27.24658285	2.653819515	3.304928113		
13.8563578	26.68757273	2.628744174	3.284198016		
13.59002173	26.88687304	2.609335827	3.291638176		
13.06784474	27.38040215	2.570154613	3.309827507		
13.01760564	27.86651877	2.566302721	3.327425924		
13.15042957	27.81989665	2.576454425	3.325751471		
13.38648454	27.28196817	2.594245581	3.306225977		
13.14131083	26.72999078	2.575760767	3.285786185		
12.75367829	25.81397317	2.545819723	3.250915941		
12.3562388	24.47451027	2.514161102	3.197632179		
12.65973805	23.44703696	2.538426725	3.154744131		
13.62563644	23.36118626	2.61195305	3.151075938		
15.15638064	24.73126048	2.718421608	3.20806805		
15.70402129	27.40374757	2.753916812	3.310679777		
15.1169808	29.18787012	2.715818668	3.373753216		
13.77635375	28.84487383	2.622953626	3.361932294		
12.78378734	26.43620191	2.548177754	3.274734355		
12.43435029	24.42388386	2.520462827	3.1955615		
12.59917584	23.12811571	2.533631402	3.141049008		
13.16212909	22.25490137	2.577343697	3.10256227		
13.97060015	21.63136949	2.636955132	3.074144553		
14.99482407	21.15582214	2.70770508	3.051915146		
15.84854474	20.76906216	2.763077681	3.033464484		
16.22723058	20.90783695	2.786690731	3.040124062		
15.92149467	21.45198257	2.767670062	3.065817069		
15.4010382	21.56572003	2.734434922	3.071105018		
15.16137014	20.82328999	2.718750755	3.036072071		
15.30967873	20.1730804	2.728485225	3.004349062		
15.77507865	19.68882859	2.758431394	2.980051398		
16.48186714	19.30339618	2.802260815	2.960281048		
17.58299818	18.97749702	2.866932423	2.94325391		
18.66778432	19.17555387	2.926799274	2.953636232		
19.10341929	20.63485092	2.949867339	3.026981438		
18.79561875	22.30806036	2.933623797	3.104948064		
18.0683561	23.20363346	2.894162127	3.144308881		
17.39184872	23.46150665	2.856001632	3.155361063		
16.73529933	23.63739502	2.817520221	3.162829993		
16.08287919	23.30317221	2.777755302	3.148589498		
15.46813837	22.416413	2.738782319	3.109793414		
14.93477802	21.49533217	2.703692588	3.067835803		
14.71179898	20.83015593	2.688649824	3.036401741		
14.66844195	20.67668649	2.68569838	3.029006809		
14.56675938	21.61319118	2.678742178	3.073303831		
14.09757432	22.75871845	2.646002749	3.124948301		
13.43397081	22.93113507	2.597786634	3.132495597		
12.83609107	21.61928913	2.552260818	3.073585932		
12.34385108	20.52769235	2.513158051	3.021774821		
12.01385587	20.05075086	2.486060639	2.998266602		
11.78537118	19.53964915	2.466859031	2.972445691		
11.86898831	18.78295712	2.473928975	2.932949922		
11.86434292	18.21253764	2.473537508	2.902110238		
11.83079283	17.78422454	2.470705694	2.878311803		
11.69401171	17.44034728	2.459076891	2.858786331		
12.05824521	17.14733752	2.489748676	2.841842915		
12.76950705	17.28155275	2.547060067	2.849639618		
13.55991268	18.23429928	2.607117843	2.903304396		
14.03013004	19.27997212	2.641207163	2.959066843		
14.24829163	20.02708612	2.656637014	2.997085663		
14.20803153	21.60734733	2.653807405	3.073033411		
13.94479239	23.01672527	2.635106133	3.136221137		
13.70718895	23.07990132	2.617920436	3.138962166		
13.81403308	21.09581506	2.625684965	3.049074682		
13.94100725	19.38919071	2.634834659	2.964715731		
13.91795232	18.29535619	2.633179541	2.906647268		
13.58967763	17.56293602	2.609310506	2.865790773		
13.91227461	17.04343748	2.632771516	2.835765231		
14.76358655	16.66210166	2.692163781	2.813136779		
15.99117562	16.71589642	2.772037046	2.816360148		
16.59404486	17.3475822	2.809043888	2.853453142		
16.76609659	17.77318509	2.819358787	2.877690866		
16.67370481	17.52217156	2.813832916	2.863467026		
17.09867258	17.36906479	2.839000833	2.854690738		
17.80442876	17.69980141	2.879447233	2.87355342		
18.97438049	17.96924846	2.943089674	2.888661878		
19.72848321	17.53238438	2.98206344	2.864049707		
20.07981283	16.65369483	2.999714974	2.812632103		
19.64521017	15.97529295	2.977833551	2.771043338		
18.87699922	15.49390176	2.937944208	2.740446511		
17.93209114	15.1298869	2.886591909	2.716672053		
17.25162656	14.83575613	2.847906432	2.697040221		
17.05032604	14.583597	2.836169326	2.679897404		
17.3003172	14.35700118	2.850724837	2.66423771		
17.52088751	14.14633101	2.863393741	2.649455298		
17.33438344	13.94590631	2.852692011	2.635186011		
16.73839626	13.75245424	2.817705258	2.621217298		
15.99341229	13.56389678	2.772176905	2.607411614		
15.36662785	13.37903046	2.732198135	2.59368859		
14.85993552	13.19708859	2.6986687	2.579996244		
14.46025936	13.01774749	2.671404153	2.566313618		
14.04957189	12.84079135	2.642591925	2.552626928		
13.56524628	12.66605863	2.607511102	2.538925867		
13.03102567	12.49343915	2.567333104	2.525203639		
12.45465239	12.32285593	2.522094239	2.511455744		
11.87707475	12.15425437	2.47461005	2.497679262		
11.35059646	11.9875931	2.429270294	2.483872206		
10.93233872	11.82283867	2.391725252	2.470033141		
10.60750506	11.66011454	2.361561775	2.456174004		
10.23071178	11.49953314	2.325394155	2.442306438		
9.822260982	11.34085142	2.284651338	2.428411377		
9.478329582	11.18361066	2.249008096	2.414449372		
9.275996753	11.02773863	2.227430069	2.400413793		
9.09826732	10.8734847	2.208083991	2.38632723		
8.783756765	10.72114071	2.172904194	2.372217559		
8.247471535	10.57061632	2.109906673	2.358078106		
7.719444788	10.42185026	2.043742443	2.343904589		
7.275895438	10.27479843	1.98456689	2.329694143		
7.008182953	10.1294269	1.94707846	2.315444742		
6.740642519	9.985707833	1.90815525	2.301154854		
6.485833913	9.843512083	1.869620401	2.286812566		
6.306211911	9.702750819	1.841535165	2.272409435		
6.122288616	9.563366622	1.811935983	2.257939822		
5.9313112	9.425322202	1.780245302	2.243399919		
5.740333784	9.288603066	1.747517359	2.228788172		
5.702826508	9.15319642	1.740961931	2.214103154		
5.734139922	9.019057618	1.746437769	2.199339852		
5.648802266	8.886200624	1.731443534	2.184499582		
5.426339385	8.754598078	1.69126476	2.169579057		
5.168433847	8.624276987	1.642569712	2.154581132		
5.052643036	8.495092987	1.61991148	2.139488701		
4.929109897	8.367024844	1.595158423	2.124298367		
4.944594552	8.240071634	1.59829497	2.109009037		
4.90158162	8.114332627	1.589557933	2.093631958		
4.971778725	7.98979498	1.603777668	2.0781651		
4.942357879	7.866428212	1.597842521	2.062604111		
5.052643036	7.744204373	1.61991148	2.046944741		
5.038706846	7.623130571	1.617149471	2.031187121		
5.01720038	7.503191118	1.612872085	2.015328412		
4.717486274	7.384371071	1.551276089	1.999365749		
4.451150202	7.266657251	1.493162535	1.983296385		
4.043387611	7.150037591	1.397082858	1.967117614		
3.843463506	7.034500724	1.346373915	1.950826718		
3.883207455	6.92003573	1.356661476	1.934420933		
4.327272959	6.806632001	1.464937542	1.917897431		
4.794737499	6.69427915	1.567518962	1.901253303		
5.005156759	6.582966963	1.610468733	1.88448555		
4.817276275	6.472715723	1.57220868	1.867595761		
4.399706736	6.363852537	1.481537888	1.850633939		
4.099304422	6.256001339	1.410817306	1.833541217		
4.03822606	6.148955853	1.395805501	1.816282287		
4.173114613	6.042437899	1.428662667	1.798807556		
4.289249528	5.936844419	1.456111782	1.78117775		
4.353424822	5.832354517	1.470962851	1.763420781		
4.460613047	5.728904778	1.495286211	1.745524374		
4.58655491	5.626454187	1.523129178	1.727479437		
4.660020997	5.524974928	1.539019954	1.709278709		
4.638514531	5.424446974	1.534394171	1.690915954		
4.570037945	5.324854913	1.519521508	1.672385465		
4.512400616	5.226186078	1.506829299	1.653681773		
4.452870719	5.128429454	1.493548994	1.634799463		
4.331058097	5.031575026	1.465811876	1.615733062		
4.249849683	4.935613408	1.446883613	1.596476963		
4.354801235	4.840535614	1.471278969	1.577025379		
4.610814204	4.746332929	1.528404458	1.557372305		
4.818136533	4.65299683	1.572387242	1.537511492		
4.796458016	4.560518945	1.567877732	1.517436421		
4.621653462	4.468925867	1.530752533	1.497148082		
4.457172012	4.378225753	1.494514487	1.476643563		
4.33329477	4.288892154	1.466328169	1.45602846		
4.291830304	4.313043043	1.456713286	1.461643697		
4.168125113	4.54718102	1.427466321	1.514507485		
4.099304422	4.605431039	1.410817306	1.527236268		
4.070227681	4.532395406	1.403698939	1.511250587		
4.2964757	4.470794177	1.457795082	1.497566061		
4.49880853	4.423921344	1.503812591	1.487026485		
4.565392548	4.216912416	1.518504501	1.439103205		
4.341209149	4.052295671	1.468152915	1.399283553		
3.931381938	3.92031262	1.368991002	1.366171401		
3.647840693	3.807967633	1.294135402	1.337095617		
3.406108019	3.707486059	1.225570296	1.310354035		
3.369461001	3.614380933	1.214752791	1.284920591		
3.245927862	3.525898416	1.177401245	1.260135274		
3.252465827	3.4404474	1.179413425	1.235601521		
3.194312344	3.357092838	1.161371836	1.211075373		
3.15405224	3.275276901	1.148688051	1.186402415		
3.066822015	3.194665754	1.120641851	1.161482467		
3.019679842	3.115242716	1.105150813	1.136307068		
2.961182255	3.037103249	1.085588599	1.110904183		
2.83403603	2.964226452	1.041701855	1.086616105		
2.652865562	3.04056451	0.9756404	1.112043192		
2.531569096	3.560906603	0.928839306	1.270015176		
2.474447923	4.137679665	0.90601731	1.420135163		
2.317364697	4.259081307	0.840430633	1.449053481		
1.956400176	3.842838831	0.671106139	1.346211372		
1.514915447	3.459581699	0.415359627	1.241147685		
1.295033341	3.202324356	0.258536441	1.163876907		
1.366434807	3.019590966	0.312205018	1.105121381		
1.564122241	2.881240744	0.447324798	1.058221015		
1.655137604	2.769122508	0.50388415	1.018530486		
1.557584275	2.672559512	0.443136079	0.983036632		
1.437148067	2.585334668	0.362660641	0.949854965		
1.355939652	2.504078891	0.304494684	0.917920959		
1.398264377	2.426621306	0.335231737	0.886499881		
1.38363998	2.351669511	0.324717693	0.855125506		
1.360585049	2.278451297	0.30791479	0.823495956		
1.354391187	2.206521417	0.303352045	0.791417256		
1.347509118	2.135628214	0.29825779	0.758760849		
1.376929963	2.065610607	0.319856356	0.725425876		
1.326002652	1.99635013	0.282168892	0.691320578		
1.350606049	1.927776664	0.300553417	0.656367351		
1.3607571	1.859855861	0.308041236	0.620498991		
1.375897652	1.792586489	0.319106356	0.583659543		
1.36471429	1.725949979	0.310945096	0.545777612		
1.282473565	1.659932033	0.248790686	0.506776658		
1.223287771	1.594528106	0.201542129	0.466577834		
1.239632685	1.529724691	0.214815114	0.425087779		
1.420631101	1.465510033	0.35110121	0.382203328		
1.580467155	1.40281612	0.457720471	0.33848173		
1.611780569	2.253429664	0.477339511	0.812453351		
1.50321593	3.253302929	0.407606766	1.179670766		
1.364886342	3.785295559	0.311071159	1.331123971		
1.264236082	3.028262746	0.234468052	1.107989104		
1.261139151	2.487675837	0.232015401	0.911348876		
1.434051136	2.143117801	0.360503401	0.762261685		
1.724130346	1.915491801	0.544722776	0.649974405		
1.961045572	1.790964092	0.673477786	0.582754074		
2.106257229	1.777892789	0.744912547	0.575428837		
2.149958367	1.722282418	0.765448478	0.543650398		
2.149614264	1.611823902	0.765288414	0.477366396		
2.239081161	1.516790353	0.806065586	0.416596492		
2.397712853	1.435957218	0.874515305	0.361831678		
2.617078803	1.885065469	0.962058735	0.633962552		
2.594367976	3.415408074	0.953342932	1.22829698		
2.406315439	4.797464519	0.878096714	1.568087553		
2.279685369	5.109876831	0.824037437	1.6311753		
2.204498765	4.673042908	0.790500165	1.541810446		
2.139635264	4.28264953	0.760635377	1.454571867		
1.839577054	3.940599632	0.609535683	1.371332903		
1.654449397	3.330635761	0.503468263	1.203163205		
1.733077035	2.903580404	0.549898462	1.065944598		
2.022812142	2.623076943	0.704488693	0.964348034		
2.303600559	2.593425995	0.834473359	0.95297978		
2.337494749	3.145547913	0.849079736	1.145988092		
2.366743542	3.554823884	0.861514977	1.268305522		
2.51608444	3.356728216	0.9227039	1.210966754		
2.799969788	2.916631482	1.029608627	1.070429348		
3.40920495	3.059123743	1.226479111	1.118128516		
3.971297938	4.55899665	1.379092978	1.517102566		
4.492442616	7.595754719	1.502396566	2.027589502		
4.360306891	9.951584412	1.472542443	2.297731776		
3.962867404	10.28829748	1.376967855	2.331007082		
3.571449727	8.970326726	1.272971599	2.1939221		
3.979212318	8.325228782	1.38108389	2.119290517		
5.22056552	8.781148173	1.652605733	2.17260717		
6.787268537	10.65853278	1.915048583	2.366360771		
7.948617687	13.47226436	2.072998038	2.60063308		
8.554411814	15.76240388	2.146447151	2.757627603		
8.804058868	16.56996865	2.17521285	2.80759194		
8.503312451	16.24156089	2.140455788	2.787573444		
7.358308215	15.7112257	1.995830044	2.754375469		
5.983614925	15.21598846	1.789024888	2.722346747		
4.863558189	14.00009257	1.581770308	2.639063941		
4.438246322	12.98684087	1.490259326	2.563936604		
4.190491837	11.93205303	1.432818111	2.479228311		
4.176383596	10.88290637	1.429445704	2.387193335		
4.161931251	10.20830695	1.425979209	2.323201796		
4.164339975	9.754773823	1.426557794	2.277756788		
4.088981319	9.432029592	1.408295873	2.244111301		
4.100680836	9.200314314	1.411153018	2.219237648		
4.235913493	9.136499065	1.443599006	2.212277278		
4.471796409	9.070769398	1.497790209	2.205057089		
4.660537152	8.845829522	1.53913071	2.179946108		
4.783382085	8.658541084	1.565147845	2.158546242		
4.836890171	8.495160825	1.576271988	2.139496687		
4.950100207	8.362146058	1.59940782	2.1237151		
5.031996829	8.485826668	1.615816889	2.138397321		
5.015996018	8.772732745	1.61263201	2.171648359		
4.874913603	8.425158359	1.584102382	2.131222272		
4.595673652	8.184372062	1.52511535	2.10222649		
4.265850493	8.049722421	1.450641573	2.085637609		
3.857399696	8.010439609	1.349993302	2.080745642		
3.511747778	7.787819779	1.256113856	2.052560946		
3.327824483	7.607062007	1.202318782	2.029077027		
3.240938362	7.451371112	1.175862906	2.008398057		
3.208420585	7.310876525	1.165778787	1.989363174		
2.999377738	7.179843954	1.098404847	1.971277649		
2.850897099	7.054846457	1.047633716	1.953714821		
2.762978667	6.933765408	1.016309325	1.936403015		
2.875500496	6.81536713	1.056226745	1.919179935		
3.006431859	6.698973801	1.100753947	1.901954351		
3.073359981	6.584283912	1.122771419	1.884685584		
3.099855946	6.471031224	1.131355641	1.867335481		
2.989742842	6.359060007	1.095187378	1.849880569		
2.864661237	6.248268162	1.052450101	1.832304331		
2.624477028	6.138593429	0.964881649	1.814595633		
2.446575543	6.029993676	0.894689309	1.796745962		
2.34558118	5.922447759	0.852533209	1.778749836		
2.395304129	5.815934531	0.873510208	1.760601484		
2.466017388	5.710445202	0.902604456	1.742296989		
2.604519027	5.605967924	0.957248024	1.723831731		
2.950170945	5.506235012	1.081863116	1.705881089		
4.063517663	6.337300962	1.402049018	1.846452962		
7.032614298	8.03396031	1.950558514	2.083677596		
14.03632391	10.33034998	2.641648534	2.335086163		
22.62755479	13.75712609	3.119168402	2.621556951		
28.77100577	18.73887608	3.359368136	2.930600301		
28.94460596	23.49402286	3.365383864	3.156746042		
25.78608037	24.85673089	3.249834826	3.213128576		
22.86877131	23.96317437	3.129772282	3.176518251		
19.85941457	23.20005532	2.98867818	3.144154663		
16.52436391	22.91921317	2.804835893	3.131975562		
12.82576796	21.86665566	2.551456269	3.084962904		
10.40052683	19.57907649	2.341856462	2.97446147		
8.964066973	17.63154324	2.193224027	2.869689528		
8.00969605	15.9610371	2.080652814	2.770150571		
7.479260578	14.82420579	2.012133934	2.696261371		
7.249571524	14.17830938	1.980942367	2.651713288		
7.081476988	14.69003672	1.9574825	2.68716949		
6.916307331	15.22570856	1.933882005	2.722985352		
6.707092432	15.10315992	1.903165539	2.714903988		
6.716899381	14.18305632	1.904626646	2.652048036		
9.558333635	13.57078607	2.257413406	2.607919399		
15.51424823	13.27981016	2.741758842	2.586244849		
28.69237813	16.01945279	3.356631517	2.773803783		
40.00753194	22.06709818	3.689067735	3.094087729		
47.10982718	62.27222809	3.852481624	4.131515549		
40.58665805	99.7606051	3.703439393	4.602773367		
30.5988833	93.7032161	3.420963515	4.540132512		
20.72259808	66.90125866	3.031224799	4.203217781		
16.428187	47.00743903	2.798998579	3.850305866		
14.38025531	34.81559034	2.665856106	3.550065285		
15.68251482	27.56900377	2.752546386	3.31669209		
19.00930699	23.54642767	2.944928701	3.158974118		
23.79853884	23.70759044	3.169624185	3.165795269		
24.64055998	25.68726858	3.204393865	3.245995483		
24.37043877	27.79268237	3.193370872	3.324772762		
22.52707658	27.25206098	3.114717989	3.30512915		
21.81529859	27.12043114	3.082611494	3.300287361		
19.54662453	27.87599656	2.972802613	3.32776598		
17.31132851	28.20529516	2.851361114	3.339509732		
15.53953984	26.47553944	2.743387733	3.276221267		
14.96351066	24.58102558	2.705614615	3.201974827		
14.54972626	24.11280219	2.677572179	3.182742911		
14.93649854	23.88684939	2.703807784	3.173328073		
16.11969826	22.96170216	2.780042018	3.133827704		
18.63664295	22.53178772	2.925129694	3.1149271		
20.45540175	22.78769231	3.018246992	3.126220579		
21.44641969	23.76972411	3.065557717	3.168412675		
20.43716427	24.2486381	3.017355021	3.188360455		
18.49452823	23.93685003	2.917474917	3.175419114		
16.16047451	22.59911129	2.782568416	3.117910582		
14.74259624	21.12774204	2.690741007	3.050586965		
14.25775448	20.16583154	2.657300933	3.003989664		
14.31745643	20.77267557	2.661479522	3.033638449		
13.82246361	22.42332325	2.626295067	3.110101634		
12.86379139	23.33794498	2.554416496	3.150080576		
11.63981542	22.26748582	2.454431584	3.103127579		
10.85319492	20.76554779	2.3844595	3.033295257		
10.38504218	19.78335945	2.340366519	2.984841152		
10.06433776	19.10770975	2.308998261	2.950091905		
9.817615586	18.61328706	2.284178281	2.923875684		
9.775634965	18.22644785	2.279893062	2.902873718		
9.926868432	17.90392039	2.295245064	2.885019705		
10.15724569	17.62029525	2.318187312	2.869051377		
10.14692259	17.38197841	2.317170466	2.855433946		
9.881962931	17.37679897	2.290711169	2.855135924		
9.532869979	17.52267876	2.254745824	2.863495971		
9.33552665	17.4638328	2.233827192	2.860132045		
9.291309356	17.1833755	2.229079485	2.843942375		
9.214574286	17.07979503	2.220786392	2.837896188		
9.103428871	17.03439965	2.208651142	2.835234808		
9.140936148	16.76351276	2.212762803	2.819204665		
9.159689786	16.32183526	2.214812312	2.792503798		
9.160033889	15.96361607	2.214849878	2.770312137		
8.955980542	15.66889333	2.192321526	2.751677431		
8.842942558	16.0583924	2.17961969	2.776231604		
8.58194009	17.12299237	2.149660006	2.840422143		
8.159208999	17.73154414	2.099147228	2.875345208		
7.824912496	17.0967773	2.057312554	2.838889984		
7.801685513	16.19270123	2.054339802	2.784560599		
8.244374604	15.85396338	2.109531102	2.763419524		
8.586241383	17.15607167	2.150161083	2.842352144		
8.882342404	18.54545231	2.184065306	2.920224601		
9.028930474	19.83615606	2.200433919	2.987506336		
9.267910321	20.9699345	2.22655793	3.043089722		
9.511191462	21.64832859	2.252469154	3.07492825		
9.737095378	21.69645108	2.275942857	3.077148702		
10.09582323	20.31586539	2.312121796	3.011402127		
10.48500423	18.85447359	2.349946068	2.936750211		
11.02249382	17.57729145	2.399938078	2.86660781		
11.43214898	16.70517637	2.436429473	2.815718633		
11.81289945	16.10791454	2.469192108	2.779310737		
12.13085104	15.67325977	2.495751881	2.751956061		
12.55685111	15.33509481	2.530266422	2.73014398		
12.90043841	15.05456588	2.557261296	2.711681326		
12.96306524	14.80883602	2.562104178	2.695224031		
12.55788342	14.58448804	2.53034863	2.679958501		
12.00077994	14.3736435	2.484971642	2.665396217		
11.39223298	14.17164023	2.432931806	2.651242801		
11.05191467	13.97568594	2.402603686	2.637319102		
10.98498655	13.78414848	2.396529481	2.623519271		
11.24581696	13.59645707	2.419996234	2.609809249		
11.34354234	13.41662475	2.428648625	2.596494591		
11.03625796	13.25798807	2.401186031	2.584600244		
10.37351471	13.08805903	2.339255896	2.57170029		
9.919814311	12.90361838	2.294534202	2.557507767		
10.00687248	12.72357151	2.303272105	2.543456297		
10.47605754	12.54746262	2.349092419	2.529518464		
10.8062248	12.88912639	2.380122339	2.556384041		
10.50547839	13.92460986	2.351896872	2.633657768		
10.07431676	14.61381448	2.30998929	2.681967279		
9.970053415	14.1521779	2.299585942	2.649868528		
10.40190325	13.30495796	2.341988794	2.588136745		
10.85422723	12.73780633	2.384554611	2.544574448		
10.92184356	12.33653612	2.390764781	2.512565276		
11.02369818	12.03349307	2.400047336	2.487693851		
11.21742843	11.78892274	2.417468678	2.46716034		
11.75268135	11.57946187	2.464081414	2.449233		
11.8629665	11.39137541	2.473421489	2.432856526		
11.55757469	11.21658541	2.447341039	2.417393523		
10.8853686	11.05034303	2.387419557	2.402461471		
10.55038389	10.88984288	2.356162247	2.387830509		
10.49980068	10.73342841	2.351356274	2.373363022		
10.44508823	10.58011505	2.346131842	2.358976301		
9.975731122	10.42931854	2.300155256	2.34462093		
9.429638944	10.28069125	2.243857808	2.3302675		
9.424133289	10.1340177	2.24327377	2.315897854		
10.17909626	9.989083703	2.320336231	2.301492867		
11.52987436	9.845724909	2.444941438	2.287037342		
12.8242195	9.703877099	2.551335531	2.272525507		
13.74538444	9.563844757	2.62070309	2.257989817		
13.97404118	9.425239911	2.637201407	2.243391188		
13.57109604	9.287759622	2.60794224	2.228697364		
12.72202077	9.151043	2.543334411	2.213867862		
11.80670559	9.015477497	2.46866764	2.198942822		
11.12916589	8.881315726	2.40956922	2.183949713		
10.5613952	8.748527549	2.35720539	2.168885406		
9.977623691	8.617055359	2.300344955	2.153743421		
9.135602544	8.487435183	2.212179148	2.138586856		
8.420211468	8.498681211	2.130634943	2.139911		
7.744048185	8.813603574	2.046924572	2.176296389		
7.376029543	8.929392253	1.998235492	2.189348336		
7.131371989	8.600562502	1.964503641	2.151827608		
7.251464093	8.314500076	1.981203392	2.118000988		
7.53225251	8.095117181	2.019194135	2.091261063		
7.9300361	7.915743319	2.070657588	2.068853602		
8.057010274	7.760355819	2.086542554	2.049028186		
7.95291898	7.61952745	2.073539029	2.030714353		
7.661463356	7.487715732	2.036203004	2.013263775		
7.651484356	7.361660091	2.034899663	1.996285463		
7.861387462	7.239440557	2.061963113	1.979543932		
8.131508672	7.119924782	2.095746475	1.962897161		
8.120497361	7.002443172	2.094391404	1.946259113		
7.770200047	6.886598031	2.05029591	1.929577208		
7.232366352	6.772151439	1.978566279	1.912818827		
6.670101311	6.658959388	1.897635049	1.895963224		
6.440412257	6.54693308	1.862592553	1.878996708		
6.508372689	6.436016194	1.873089454	1.861909745		
6.727566588	6.326171532	1.906213501	1.84469524		
6.760428468	6.217373168	1.911086271	1.827347497		
6.672337984	6.109601843	1.897970321	1.809861606		
6.388108533	6.002842251	1.85443822	1.792233066		
6.039015581	5.897081453	1.798241015	1.774457559		
5.580669783	5.792307933	1.719308802	1.756530819		
5.3033224	5.688523548	1.668333492	1.738450733		
5.18959621	5.585708228	1.646655893	1.720211233		
5.082063881	5.483843572	1.625717455	1.701806237		
4.810566257	5.382909745	1.570814802	1.683229073		
4.261721252	5.282909997	1.449673128	1.664477082		
3.723199349	5.183844077	1.314583339	1.645546881		
3.385977967	5.085700971	1.219642776	1.626432871		
3.38236488	4.9884706	1.218575134	1.60712937		
3.536351175	4.892143471	1.263095454	1.587630545		
3.609473159	4.796710469	1.283561822	1.567930364		
3.673820504	4.702162738	1.30123213	1.54802256		
3.651281728	4.608491608	1.295078264	1.527900604		
