date	season	obs	yest.obs	two.yest.obs	cur.change.obs
1991-04-13	4	1.505398453	1.513432305	1.564851062	-0.008033852
1991-04-14	4	1.520095473	1.505398453	1.513432305	0.01469702
1991-04-15	4	1.407811872	1.520095473	1.505398453	-0.112283601
1991-04-16	4	1.363010354	1.407811872	1.520095473	-0.044801518
1991-04-17	4	1.269509115	1.363010354	1.407811872	-0.09350124
1991-04-18	4	1.315691783	1.269509115	1.363010354	0.046182668
1991-04-19	4	1.385817998	1.315691783	1.269509115	0.070126215
1991-04-20	4	1.43049566	1.385817998	1.315691783	0.044677663
1991-04-21	4	1.47368609	1.43049566	1.385817998	0.04319043
1991-04-22	4	1.489270313	1.47368609	1.43049566	0.015584223
1991-04-23	4	1.612606285	1.489270313	1.47368609	0.123335972
1991-04-24	4	1.624904613	1.612606285	1.489270313	0.012298328
1991-04-25	4	1.622623434	1.624904613	1.612606285	-0.00228118
1991-04-26	4	1.568881606	1.622623434	1.624904613	-0.053741828
1991-04-27	4	1.540034762	1.568881606	1.622623434	-0.028846843
1991-04-28	4	1.501697384	1.540034762	1.568881606	-0.038337378
1991-04-29	4	1.514132797	1.501697384	1.540034762	0.012435413
1991-04-30	4	1.483510758	1.514132797	1.501697384	-0.030622039
1991-05-01	5	1.416185647	1.483510758	1.514132797	-0.067325111
1991-05-02	5	1.304528336	1.416185647	1.483510758	-0.111657311
1991-05-03	5	1.305729566	1.304528336	1.416185647	0.001201229
1991-05-04	5	1.398039807	1.305729566	1.304528336	0.092310242
1991-05-05	5	1.546358661	1.398039807	1.305729566	0.148318854
1991-05-06	5	1.656667606	1.546358661	1.398039807	0.110308944
1991-05-07	5	1.759694151	1.656667606	1.546358661	0.103026545
1991-05-08	5	1.725662665	1.759694151	1.656667606	-0.034031485
1991-05-09	5	1.5925371	1.725662665	1.759694151	-0.133125566
1991-05-10	5	1.399027693	1.5925371	1.725662665	-0.193509407
1991-05-11	5	1.28944325	1.399027693	1.5925371	-0.109584443
1991-05-12	5	1.359172721	1.28944325	1.399027693	0.069729471
1991-05-13	5	1.427456003	1.359172721	1.28944325	0.068283282
1991-05-14	5	1.53224052	1.427456003	1.359172721	0.104784516
1991-05-15	5	1.648717554	1.53224052	1.427456003	0.116477034
1991-05-16	5	1.76213397	1.648717554	1.53224052	0.113416416
1991-05-17	5	1.738802479	1.76213397	1.648717554	-0.023331491
1991-05-18	5	1.621323635	1.738802479	1.76213397	-0.117478845
1991-05-19	5	1.580115127	1.621323635	1.738802479	-0.041208508
1991-05-20	5	1.642178492	1.580115127	1.621323635	0.062063365
1991-05-21	5	1.75194347	1.642178492	1.580115127	0.109764978
1991-05-22	5	1.839965168	1.75194347	1.642178492	0.088021698
1991-05-23	5	1.893130232	1.839965168	1.75194347	0.053165064
1991-05-24	5	1.887309275	1.893130232	1.839965168	-0.005820958
1991-05-25	5	1.774718659	1.887309275	1.893130232	-0.112590616
1991-05-26	5	1.635227579	1.774718659	1.887309275	-0.13949108
1991-05-27	5	1.548856958	1.635227579	1.774718659	-0.086370621
1991-05-28	5	1.619988095	1.548856958	1.635227579	0.071131136
1991-05-29	5	1.719385875	1.619988095	1.548856958	0.09939778
1991-05-30	5	1.759597914	1.719385875	1.619988095	0.040212039
1991-05-31	5	1.643567883	1.759597914	1.719385875	-0.116030031
1991-06-01	6	1.567070319	1.643567883	1.759597914	-0.076497564
1991-06-02	6	1.576858733	1.567070319	1.643567883	0.009788414
1991-06-03	6	1.647252473	1.576858733	1.567070319	0.07039374
1991-06-04	6	1.643925318	1.647252473	1.576858733	-0.003327155
1991-06-05	6	1.602149879	1.643925318	1.647252473	-0.041775439
1991-06-06	6	1.481185879	1.602149879	1.643925318	-0.120963999
1991-06-07	6	1.458855709	1.481185879	1.602149879	-0.02233017
1991-06-08	6	1.33326178	1.458855709	1.481185879	-0.125593928
1991-06-09	6	1.384935422	1.33326178	1.458855709	0.051673642
1991-06-10	6	1.402969502	1.384935422	1.33326178	0.01803408
1991-06-11	6	1.44042582	1.402969502	1.384935422	0.037456318
1991-06-12	6	1.380856865	1.44042582	1.402969502	-0.059568955
1991-06-13	6	1.248244059	1.380856865	1.44042582	-0.132612807
1991-06-14	6	1.150500176	1.248244059	1.380856865	-0.097743883
1991-06-15	6	0.977503245	1.150500176	1.248244059	-0.17299693
1991-06-16	6	0.927325995	0.977503245	1.150500176	-0.05017725
1991-06-17	6	0.908812037	0.927325995	0.977503245	-0.018513959
1991-06-18	6	1.021263097	0.908812037	0.927325995	0.11245106
1991-06-19	6	0.985851401	1.021263097	0.908812037	-0.035411696
1991-06-20	6	0.932824152	0.985851401	1.021263097	-0.053027249
1991-06-21	6	0.724008594	0.932824152	0.985851401	-0.208815558
1991-06-22	6	0.544098889	0.724008594	0.932824152	-0.179909705
1991-06-23	6	0.522906844	0.544098889	0.724008594	-0.021192045
1991-06-24	6	0.739034332	0.522906844	0.544098889	0.216127488
1991-06-25	6	0.994082689	0.739034332	0.522906844	0.255048357
1991-06-26	6	1.108293837	0.994082689	0.739034332	0.114211148
1991-06-27	6	1.196472441	1.108293837	0.994082689	0.088178605
1991-06-28	6	1.059109558	1.196472441	1.108293837	-0.137362883
1991-06-29	6	1.00257827	1.059109558	1.196472441	-0.056531288
1991-06-30	6	0.964602993	1.00257827	1.059109558	-0.037975277
1991-07-01	7	1.123456959	0.964602993	1.00257827	0.158853966
1991-07-02	7	1.133587151	1.123456959	0.964602993	0.010130192
1991-07-03	7	1.149274286	1.133587151	1.123456959	0.015687135
1991-07-04	7	1.110917301	1.149274286	1.133587151	-0.038356985
1991-07-05	7	1.039620403	1.110917301	1.149274286	-0.071296898
1991-07-06	7	0.657514941	1.039620403	1.110917301	-0.382105462
1991-07-07	7	0.648717722	0.657514941	1.039620403	-0.008797219
1991-07-08	7	0.586019656	0.648717722	0.657514941	-0.062698066
1991-07-09	7	0.873599987	0.586019656	0.648717722	0.287580331
1991-07-10	7	0.784629533	0.873599987	0.586019656	-0.088970453
1991-07-11	7	0.779513627	0.784629533	0.873599987	-0.005115906
1991-07-12	7	0.649818808	0.779513627	0.784629533	-0.129694819
1991-07-13	7	0.596615877	0.649818808	0.779513627	-0.053202931
1991-07-14	7	0.584438478	0.596615877	0.649818808	-0.012177399
1991-07-15	7	0.674245168	0.584438478	0.596615877	0.08980669
1991-07-16	7	0.731880769	0.674245168	0.584438478	0.057635601
1991-07-17	7	0.882733451	0.731880769	0.674245168	0.150852682
1991-07-18	7	0.906642895	0.882733451	0.731880769	0.023909444
1991-07-19	7	0.812728446	0.906642895	0.882733451	-0.093914449
1991-07-20	7	0.579535328	0.812728446	0.906642895	-0.233193118
1991-07-21	7	0.538215265	0.579535328	0.812728446	-0.041320063
1991-07-22	7	0.530349942	0.538215265	0.579535328	-0.007865323
1991-07-23	7	0.64253818	0.530349942	0.538215265	0.112188237
1991-07-24	7	0.733080031	0.64253818	0.530349942	0.090541851
1991-07-25	7	0.769282346	0.733080031	0.64253818	0.036202315
1991-07-26	7	0.782409298	0.769282346	0.733080031	0.013126952
1991-07-27	7	0.415444799	0.782409298	0.769282346	-0.3669645
1991-07-28	7	0.670820281	0.415444799	0.782409298	0.255375483
1991-07-29	7	0.822356779	0.670820281	0.415444799	0.151536497
1991-07-30	7	0.863856664	0.822356779	0.670820281	0.041499885
1991-07-31	7	0.614201174	0.863856664	0.822356779	-0.24965549
1991-08-01	8	0.49325089	0.614201174	0.863856664	-0.120950284
1991-08-02	8	0.607991278	0.49325089	0.614201174	0.114740388
1991-08-03	8	0.55054354	0.607991278	0.49325089	-0.057447738
1991-08-04	8	0.503858158	0.55054354	0.607991278	-0.046685382
1991-08-05	8	0.599123448	0.503858158	0.55054354	0.09526529
1991-08-06	8	0.79784842	0.599123448	0.503858158	0.198724971
1991-08-07	8	0.848803675	0.79784842	0.599123448	0.050955256
1991-08-08	8	0.867765392	0.848803675	0.79784842	0.018961716
1991-08-09	8	0.837139901	0.867765392	0.848803675	-0.030625491
1991-08-10	8	0.713569558	0.837139901	0.867765392	-0.123570342
1991-08-11	8	0.66020799	0.713569558	0.837139901	-0.053361568
1991-08-12	8	0.709346312	0.66020799	0.713569558	0.049138322
1991-08-13	8	0.833146763	0.709346312	0.66020799	0.123800451
1991-08-14	8	0.926355593	0.833146763	0.709346312	0.09320883
1991-08-15	8	0.919639169	0.926355593	0.833146763	-0.006716424
1991-08-16	8	0.877041531	0.919639169	0.926355593	-0.042597638
1991-08-17	8	0.611754505	0.877041531	0.919639169	-0.265287026
1991-08-18	8	0.678116946	0.611754505	0.877041531	0.066362441
1991-08-19	8	0.852643229	0.678116946	0.611754505	0.174526283
1991-08-20	8	1.037260242	0.852643229	0.678116946	0.184617013
1991-08-21	8	0.942507867	1.037260242	0.852643229	-0.094752375
1991-08-22	8	0.809325978	0.942507867	1.037260242	-0.133181889
1991-08-23	8	0.813548658	0.809325978	0.942507867	0.004222681
1991-08-24	8	0.671282008	0.813548658	0.809325978	-0.14226665
1991-08-25	8	0.715569371	0.671282008	0.813548658	0.044287363
1991-08-26	8	0.781622192	0.715569371	0.671282008	0.066052821
1991-08-27	8	0.930469077	0.781622192	0.715569371	0.148846885
1991-08-28	8	0.930791321	0.930469077	0.781622192	0.000322244
1991-08-29	8	0.871712874	0.930791321	0.930469077	-0.059078447
1991-08-30	8	0.839204847	0.871712874	0.930791321	-0.032508027
1991-08-31	8	0.717187343	0.839204847	0.871712874	-0.122017504
1991-09-01	9	0.701080663	0.717187343	0.839204847	-0.01610668
1991-09-02	9	0.82543269	0.701080663	0.717187343	0.124352027
1991-09-03	9	1.013190949	0.82543269	0.701080663	0.187758259
1991-09-04	9	1.041322351	1.013190949	0.82543269	0.028131402
1991-09-05	9	0.999527537	1.041322351	1.013190949	-0.041794814
1991-09-06	9	0.880613921	0.999527537	1.041322351	-0.118913616
1991-09-07	9	0.755233227	0.880613921	0.999527537	-0.125380694
1991-09-08	9	0.779138747	0.755233227	0.880613921	0.023905521
1991-09-09	9	0.767207493	0.779138747	0.755233227	-0.011931255
1991-09-10	9	0.928329458	0.767207493	0.779138747	0.161121965
1991-09-11	9	0.871478984	0.928329458	0.767207493	-0.056850474
1991-09-12	9	0.919827777	0.871478984	0.928329458	0.048348793
1991-09-13	9	0.8587305	0.919827777	0.871478984	-0.061097277
1991-09-14	9	0.695818056	0.8587305	0.919827777	-0.162912443
1991-09-15	9	0.564606602	0.695818056	0.8587305	-0.131211455
1991-09-16	9	0.480111072	0.564606602	0.695818056	-0.08449553
1991-09-17	9	0.510256732	0.480111072	0.564606602	0.03014566
1991-09-18	9	0.285569098	0.510256732	0.480111072	-0.224687634
1991-09-19	9	0.093364708	0.285569098	0.510256732	-0.19220439
1991-09-20	9	0.056776478	0.093364708	0.285569098	-0.036588231
1991-09-21	9	0.228975313	0.056776478	0.093364708	0.172198835
1991-09-22	9	0.39110417	0.228975313	0.056776478	0.162128857
1991-09-23	9	0.351282857	0.39110417	0.228975313	-0.039821312
1991-09-24	9	0.398581382	0.351282857	0.39110417	0.047298525
1991-09-25	9	0.063984154	0.398581382	0.351282857	-0.334597228
1991-09-26	9	-0.009022643	0.063984154	0.398581382	-0.073006796
1991-09-27	9	-0.424761705	-0.009022643	0.063984154	-0.415739062
1991-09-28	9	-0.226000348	-0.424761705	-0.009022643	0.198761356
1991-09-29	9	0.035708368	-0.226000348	-0.424761705	0.261708716
1991-09-30	9	-0.015073902	0.035708368	-0.226000348	-0.05078227
1991-10-01	10	-0.340533254	-0.015073902	0.035708368	-0.325459352
1991-10-02	10	-0.227025355	-0.340533254	-0.015073902	0.1135079
1991-10-03	10	0.305509266	-0.227025355	-0.340533254	0.532534621
1991-10-04	10	0.508369913	0.305509266	-0.227025355	0.202860647
1991-10-05	10	0.112341932	0.508369913	0.305509266	-0.396027981
1991-10-06	10	-0.189990954	0.112341932	0.508369913	-0.302332886
1991-10-07	10	-0.283253924	-0.189990954	0.112341932	-0.09326297
1991-10-08	10	-0.061962032	-0.283253924	-0.189990954	0.221291891
1991-10-09	10	-0.050495895	-0.061962032	-0.283253924	0.011466137
1991-10-10	10	-0.137556628	-0.050495895	-0.061962032	-0.087060732
1991-10-11	10	-0.225245757	-0.137556628	-0.050495895	-0.087689129
1991-10-12	10	-0.569680649	-0.225245757	-0.137556628	-0.344434893
1991-10-13	10	-0.784834611	-0.569680649	-0.225245757	-0.215153962
1991-10-14	10	-0.8156652	-0.784834611	-0.569680649	-0.030830589
1991-10-15	10	-0.524634012	-0.8156652	-0.784834611	0.291031188
1991-10-16	10	-0.123101611	-0.524634012	-0.8156652	0.4015324
1991-10-17	10	0.105591798	-0.123101611	-0.524634012	0.228693409
1991-10-18	10	0.220627473	0.105591798	-0.123101611	0.115035676
1991-10-19	10	0.23477421	0.220627473	0.105591798	0.014146736
1991-10-20	10	0.489514243	0.23477421	0.220627473	0.254740033
1991-10-21	10	0.623121428	0.489514243	0.23477421	0.133607185
1991-10-22	10	0.958650791	0.623121428	0.489514243	0.335529363
1991-10-23	10	1.122351468	0.958650791	0.623121428	0.163700677
1991-10-24	10	1.35880804	1.122351468	0.958650791	0.236456572
1991-10-25	10	1.374990475	1.35880804	1.122351468	0.016182434
1991-10-26	10	1.245190169	1.374990475	1.35880804	-0.129800306
1991-10-27	10	0.994862342	1.245190169	1.374990475	-0.250327827
1991-10-28	10	0.670732311	0.994862342	1.245190169	-0.324130031
1991-10-29	10	0.303479067	0.670732311	0.994862342	-0.367253243
1991-10-30	10	-0.255660524	0.303479067	0.670732311	-0.559139591
1991-10-31	10	-0.53383451	-0.255660524	0.303479067	-0.278173986
1991-11-01	11	-0.461677634	-0.53383451	-0.255660524	0.072156876
1991-11-02	11	-0.348241704	-0.461677634	-0.53383451	0.11343593
1991-11-03	11	-0.26829274	-0.348241704	-0.461677634	0.079948964
1991-11-04	11	0.006096856	-0.26829274	-0.348241704	0.274389596
1991-11-05	11	-0.036791813	0.006096856	-0.26829274	-0.042888669
1991-11-06	11	-0.142107705	-0.036791813	0.006096856	-0.105315892
1991-11-07	11	-0.020415419	-0.142107705	-0.036791813	0.121692287
1991-11-08	11	0.134167897	-0.020415419	-0.142107705	0.154583316
1991-11-09	11	0.196925296	0.134167897	-0.020415419	0.062757399
1991-11-10	11	0.272586338	0.196925296	0.134167897	0.075661041
1991-11-11	11	0.445370407	0.272586338	0.196925296	0.172784069
1991-11-12	11	0.552996012	0.445370407	0.272586338	0.107625605
1991-11-13	11	0.58491789	0.552996012	0.445370407	0.031921878
1991-11-14	11	0.464041621	0.58491789	0.552996012	-0.120876269
1991-11-15	11	0.51288716	0.464041621	0.58491789	0.048845538
1991-11-16	11	0.578691684	0.51288716	0.464041621	0.065804524
1991-11-17	11	0.811181569	0.578691684	0.51288716	0.232489885
1991-11-18	11	0.924087652	0.811181569	0.578691684	0.112906083
1991-11-19	11	0.95053709	0.924087652	0.811181569	0.026449438
1991-11-20	11	0.925026147	0.95053709	0.924087652	-0.025510943
1991-11-21	11	0.825978948	0.925026147	0.95053709	-0.099047199
1991-11-22	11	0.57468066	0.825978948	0.925026147	-0.251298288
1991-11-23	11	0.412544766	0.57468066	0.825978948	-0.162135895
1991-11-24	11	0.556675801	0.412544766	0.57468066	0.144131035
1991-11-25	11	0.70782157	0.556675801	0.412544766	0.151145768
1991-11-26	11	0.664245087	0.70782157	0.556675801	-0.043576482
1991-11-27	11	0.500369665	0.664245087	0.70782157	-0.163875422
1991-11-28	11	0.416976717	0.500369665	0.664245087	-0.083392948
1991-11-29	11	0.443909004	0.416976717	0.500369665	0.026932287
1991-11-30	11	0.296660497	0.443909004	0.416976717	-0.147248507
1991-12-01	12	0.303733068	0.296660497	0.443909004	0.007072571
1991-12-02	12	0.252673665	0.303733068	0.296660497	-0.051059403
1991-12-03	12	0.503780194	0.252673665	0.303733068	0.251106529
1991-12-04	12	0.420570332	0.503780194	0.252673665	-0.083209862
1991-12-05	12	0.555368434	0.420570332	0.503780194	0.134798102
1991-12-06	12	0.385561727	0.555368434	0.420570332	-0.169806707
1991-12-07	12	0.491331683	0.385561727	0.555368434	0.105769956
1991-12-08	12	0.512990172	0.491331683	0.385561727	0.021658489
1991-12-09	12	0.517614815	0.512990172	0.491331683	0.004624642
1991-12-10	12	0.331965672	0.517614815	0.512990172	-0.185649143
1991-12-11	12	0.125175845	0.331965672	0.517614815	-0.206789827
1991-12-12	12	0.106017436	0.125175845	0.331965672	-0.019158409
1991-12-13	12	0.091796325	0.106017436	0.125175845	-0.014221111
1991-12-14	12	-0.006205436	0.091796325	0.106017436	-0.09800176
1991-12-15	12	-0.002533329	-0.006205436	0.091796325	0.003672107
1991-12-16	12	0.550593146	-0.002533329	-0.006205436	0.553126475
1991-12-17	12	0.739198654	0.550593146	-0.002533329	0.188605508
1991-12-18	12	0.867169214	0.739198654	0.550593146	0.12797056
1991-12-19	12	0.421191535	0.867169214	0.739198654	-0.445977679
1991-12-20	12	0.156116547	0.421191535	0.867169214	-0.265074988
1991-12-21	12	0.018038434	0.156116547	0.421191535	-0.138078113
1991-12-22	12	0.337259945	0.018038434	0.156116547	0.319221511
1991-12-23	12	0.487904763	0.337259945	0.018038434	0.150644818
1991-12-24	12	0.398870071	0.487904763	0.337259945	-0.089034692
1991-12-25	12	0.563823687	0.398870071	0.487904763	0.164953616
1991-12-26	12	0.617059681	0.563823687	0.398870071	0.053235994
1991-12-27	12	0.693412866	0.617059681	0.563823687	0.076353185
1991-12-28	12	0.563897112	0.693412866	0.617059681	-0.129515754
1991-12-29	12	0.586809313	0.563897112	0.693412866	0.0229122
1991-12-30	12	0.709896346	0.586809313	0.563897112	0.123087034
1991-12-31	12	0.658873503	0.709896346	0.586809313	-0.051022843
1992-01-01	1	0.471478002	0.658873503	0.709896346	-0.187395501
1992-01-02	1	0.186771125	0.471478002	0.658873503	-0.284706877
1992-01-03	1	0.509507602	0.186771125	0.471478002	0.322736477
1992-01-04	1	0.742991082	0.509507602	0.186771125	0.23348348
1992-01-05	1	0.922464539	0.742991082	0.509507602	0.179473457
1992-01-06	1	0.904486449	0.922464539	0.742991082	-0.01797809
1992-01-07	1	0.939604183	0.904486449	0.922464539	0.035117734
1992-01-08	1	0.848011891	0.939604183	0.904486449	-0.091592292
1992-01-09	1	0.76674805	0.848011891	0.939604183	-0.081263841
1992-01-10	1	0.597775823	0.76674805	0.848011891	-0.168972227
1992-01-11	1	0.553589646	0.597775823	0.76674805	-0.044186177
1992-01-12	1	0.524741009	0.553589646	0.597775823	-0.028848637
1992-01-13	1	0.318950035	0.524741009	0.553589646	-0.205790974
1992-01-14	1	0.263704411	0.318950035	0.524741009	-0.055245624
1992-01-15	1	-0.414354294	0.263704411	0.318950035	-0.678058706
1992-01-16	1	-0.141659096	-0.414354294	0.263704411	0.272695198
1992-01-17	1	-0.243786726	-0.141659096	-0.414354294	-0.10212763
1992-01-18	1	0.370590329	-0.243786726	-0.141659096	0.614377056
1992-01-19	1	0.422066219	0.370590329	-0.243786726	0.05147589
1992-01-20	1	0.624066707	0.422066219	0.370590329	0.202000488
1992-01-21	1	0.581340756	0.624066707	0.422066219	-0.042725951
1992-01-22	1	0.423419056	0.581340756	0.624066707	-0.157921701
1992-01-23	1	0.0327156	0.423419056	0.581340756	-0.390703455
1992-01-24	1	-0.258107415	0.0327156	0.423419056	-0.290823015
1992-01-25	1	0.058076077	-0.258107415	0.0327156	0.316183491
1992-01-26	1	0.297555296	0.058076077	-0.258107415	0.239479219
1992-01-27	1	0.458563791	0.297555296	0.058076077	0.161008494
1992-01-28	1	0.476805637	0.458563791	0.297555296	0.018241847
1992-01-29	1	0.494405901	0.476805637	0.458563791	0.017600264
1992-01-30	1	0.297555296	0.494405901	0.476805637	-0.196850605
1992-01-31	1	0.075178077	0.297555296	0.494405901	-0.222377219
1992-02-01	2	-0.187653102	0.075178077	0.297555296	-0.262831179
1992-02-02	2	-0.046702875	-0.187653102	0.075178077	0.140950227
1992-02-03	2	0.080152915	-0.046702875	-0.187653102	0.126855789
1992-02-04	2	0.280545673	0.080152915	-0.046702875	0.200392758
1992-02-05	2	0.258702496	0.280545673	0.080152915	-0.021843177
1992-02-06	2	0.254309371	0.258702496	0.280545673	-0.004393125
1992-02-07	2	0.227366138	0.254309371	0.258702496	-0.026943234
1992-02-08	2	0.498437953	0.227366138	0.254309371	0.271071816
1992-02-09	2	0.797829055	0.498437953	0.227366138	0.299391101
1992-02-10	2	1.483579055	0.797829055	0.498437953	0.68575
1992-02-11	2	1.686043315	1.483579055	0.797829055	0.202464261
1992-02-12	2	1.816478261	1.686043315	1.483579055	0.130434946
1992-02-13	2	2.011667999	1.816478261	1.686043315	0.195189738
1992-02-14	2	2.166059481	2.011667999	1.816478261	0.154391482
1992-02-15	2	2.224174229	2.166059481	2.011667999	0.058114748
1992-02-16	2	1.951328861	2.224174229	2.166059481	-0.272845368
1992-02-17	2	1.756305511	1.951328861	2.224174229	-0.19502335
1992-02-18	2	2.303512785	1.756305511	1.951328861	0.547207274
1992-02-19	2	2.574054023	2.303512785	1.756305511	0.270541238
1992-02-20	2	2.731965784	2.574054023	2.303512785	0.15791176
1992-02-21	2	2.450120947	2.731965784	2.574054023	-0.281844836
1992-02-22	2	2.183367742	2.450120947	2.731965784	-0.266753206
1992-02-23	2	1.894547851	2.183367742	2.450120947	-0.288819891
1992-02-24	2	1.675018534	1.894547851	2.183367742	-0.219529316
1992-02-25	2	1.507734446	1.675018534	1.894547851	-0.167284088
1992-02-26	2	1.487920962	1.507734446	1.675018534	-0.019813484
1992-02-27	2	1.501793191	1.487920962	1.507734446	0.01387223
1992-02-28	2	1.502875178	1.501793191	1.487920962	0.001081987
1992-02-29	2	1.408117031	1.502875178	1.501793191	-0.094758147
1992-03-01	3	1.345097306	1.408117031	1.502875178	-0.063019725
1992-03-02	3	1.283716728	1.345097306	1.408117031	-0.061380577
1992-03-03	3	1.301185298	1.283716728	1.345097306	0.01746857
1992-03-04	3	1.656749659	1.301185298	1.283716728	0.355564361
1992-03-05	3	1.862739473	1.656749659	1.301185298	0.205989813
1992-03-06	3	1.892728532	1.862739473	1.656749659	0.029989059
1992-03-07	3	1.687532258	1.892728532	1.862739473	-0.205196274
1992-03-08	3	1.487153252	1.687532258	1.892728532	-0.200379006
1992-03-09	3	1.42641318	1.487153252	1.687532258	-0.060740072
1992-03-10	3	1.317824385	1.42641318	1.487153252	-0.108588795
1992-03-11	3	1.264711838	1.317824385	1.42641318	-0.053112547
1992-03-12	3	1.23091036	1.264711838	1.317824385	-0.033801478
1992-03-13	3	1.271452961	1.23091036	1.264711838	0.040542601
1992-03-14	3	1.38279032	1.271452961	1.23091036	0.11133736
1992-03-15	3	1.4675186	1.38279032	1.271452961	0.084728279
1992-03-16	3	1.489202403	1.4675186	1.38279032	0.021683804
1992-03-17	3	1.429332408	1.489202403	1.4675186	-0.059869995
1992-03-18	3	1.336092495	1.429332408	1.489202403	-0.093239914
1992-03-19	3	1.25874378	1.336092495	1.429332408	-0.077348715
1992-03-20	3	1.273272644	1.25874378	1.336092495	0.014528864
1992-03-21	3	1.25147325	1.273272644	1.25874378	-0.021799394
1992-03-22	3	1.263131944	1.25147325	1.273272644	0.011658694
1992-03-23	3	1.115410803	1.263131944	1.25147325	-0.147721141
1992-03-24	3	1.136973402	1.115410803	1.263131944	0.021562599
1992-03-25	3	1.139123584	1.136973402	1.115410803	0.002150183
1992-03-26	3	1.226580041	1.139123584	1.136973402	0.087456457
1992-03-27	3	1.234033148	1.226580041	1.139123584	0.007453107
1992-03-28	3	1.23448383	1.234033148	1.226580041	0.000450682
1992-03-29	3	1.289324775	1.23448383	1.234033148	0.054840945
1992-03-30	3	1.326458027	1.289324775	1.23448383	0.037133253
1992-03-31	3	1.381278441	1.326458027	1.289324775	0.054820414
1992-04-01	4	1.356639323	1.381278441	1.326458027	-0.024639118
1992-04-02	4	1.344088303	1.356639323	1.381278441	-0.01255102
1992-04-03	4	1.323931835	1.344088303	1.356639323	-0.020156468
1992-04-04	4	1.318089202	1.323931835	1.344088303	-0.005842633
1992-04-05	4	1.327359509	1.318089202	1.323931835	0.009270307
1992-04-06	4	1.239365695	1.327359509	1.318089202	-0.087993814
1992-04-07	4	1.167466552	1.239365695	1.327359509	-0.071899143
1992-04-08	4	1.053950478	1.167466552	1.239365695	-0.113516074
1992-04-09	4	1.094280597	1.053950478	1.167466552	0.04033012
1992-04-10	4	1.240859199	1.094280597	1.053950478	0.146578602
1992-04-11	4	1.468578872	1.240859199	1.094280597	0.227719673
1992-04-12	4	1.529569868	1.468578872	1.240859199	0.060990997
1992-04-13	4	1.48337415	1.529569868	1.468578872	-0.046195719
1992-04-14	4	1.312791069	1.48337415	1.529569868	-0.17058308
1992-04-15	4	1.31154036	1.312791069	1.48337415	-0.001250709
1992-04-16	4	1.486530878	1.31154036	1.312791069	0.174990518
1992-04-17	4	1.573868077	1.486530878	1.31154036	0.087337199
1992-04-18	4	1.515097537	1.573868077	1.486530878	-0.05877054
1992-04-19	4	1.331230056	1.515097537	1.573868077	-0.183867481
1992-04-20	4	1.268154641	1.331230056	1.515097537	-0.063075414
1992-04-21	4	1.283406895	1.268154641	1.331230056	0.015252253
1992-04-22	4	1.145368672	1.283406895	1.268154641	-0.138038222
1992-04-23	4	1.08350928	1.145368672	1.283406895	-0.061859392
1992-04-24	4	1.025452282	1.08350928	1.145368672	-0.058056998
1992-04-25	4	1.139467735	1.025452282	1.08350928	0.114015453
1992-04-26	4	1.115354406	1.139467735	1.025452282	-0.02411333
1992-04-27	4	1.143752809	1.115354406	1.139467735	0.028398403
1992-04-28	4	1.144081671	1.143752809	1.115354406	0.000328862
1992-04-29	4	1.030437828	1.144081671	1.143752809	-0.113643842
1992-04-30	4	0.953442404	1.030437828	1.144081671	-0.076995424
1992-05-01	5	0.814882451	0.953442404	1.030437828	-0.138559953
1992-05-02	5	0.771770482	0.814882451	0.953442404	-0.043111969
1992-05-03	5	0.742663656	0.771770482	0.814882451	-0.029106826
1992-05-04	5	0.737142692	0.742663656	0.771770482	-0.005520964
1992-05-05	5	0.820540766	0.737142692	0.742663656	0.083398073
1992-05-06	5	0.774173112	0.820540766	0.737142692	-0.046367654
1992-05-07	5	0.890090142	0.774173112	0.820540766	0.11591703
1992-05-08	5	0.851303817	0.890090142	0.774173112	-0.038786324
1992-05-09	5	0.84891411	0.851303817	0.890090142	-0.002389707
1992-05-10	5	0.645046178	0.84891411	0.851303817	-0.203867933
1992-05-11	5	0.443191308	0.645046178	0.84891411	-0.20185487
1992-05-12	5	0.271603345	0.443191308	0.645046178	-0.171587962
1992-05-13	5	0.272193257	0.271603345	0.443191308	0.000589912
1992-05-14	5	0.421586648	0.272193257	0.271603345	0.149393391
1992-05-15	5	0.484783977	0.421586648	0.272193257	0.063197329
1992-05-16	5	0.323815768	0.484783977	0.421586648	-0.160968209
1992-05-17	5	0.151765189	0.323815768	0.484783977	-0.172050579
1992-05-18	5	0.052214536	0.151765189	0.323815768	-0.099550652
1992-05-19	5	0.047303538	0.052214536	0.151765189	-0.004910998
1992-05-20	5	0.176404619	0.047303538	0.052214536	0.129101081
1992-05-21	5	0.263010274	0.176404619	0.047303538	0.086605655
1992-05-22	5	0.334246876	0.263010274	0.176404619	0.071236602
1992-05-23	5	0.241756341	0.334246876	0.263010274	-0.092490536
1992-05-24	5	0.364544413	0.241756341	0.334246876	0.122788072
1992-05-25	5	0.595430875	0.364544413	0.241756341	0.230886463
1992-05-26	5	0.649976009	0.595430875	0.364544413	0.054545134
1992-05-27	5	0.701272672	0.649976009	0.595430875	0.051296662
1992-05-28	5	0.555022804	0.701272672	0.649976009	-0.146249868
1992-05-29	5	0.629788423	0.555022804	0.701272672	0.07476562
