date	season	obs	yest.obs	two.yest.obs	three.yest.obs
1977-10-07	1	-7.155339193	-2.07360978	-0.365880512	0.011979228
1977-10-08	1	-7.155339193	-7.155339193	-2.07360978	-0.365880512
1977-10-09	1	-7.155339193	-7.155339193	-7.155339193	-2.07360978
1977-10-10	1	-7.155339193	-7.155339193	-7.155339193	-7.155339193
1977-10-11	1	-1.151540557	-7.155339193	-7.155339193	-7.155339193
1977-10-12	1	-0.845065357	-1.151540557	-7.155339193	-7.155339193
1977-10-13	1	-0.656940885	-0.845065357	-1.151540557	-7.155339193
1977-10-14	1	-1.348016042	-0.656940885	-0.845065357	-1.151540557
1977-10-15	1	-1.725558691	-1.348016042	-0.656940885	-0.845065357
1977-10-16	1	-1.19905944	-1.725558691	-1.348016042	-0.656940885
1977-10-17	1	-0.683167487	-1.19905944	-1.725558691	-1.348016042
1977-10-18	1	0.141027382	-0.683167487	-1.19905944	-1.725558691
1977-10-19	1	0.323940222	0.141027382	-0.683167487	-1.19905944
1977-10-20	1	0.465176819	0.323940222	0.141027382	-0.683167487
1977-10-21	1	-0.060041849	0.465176819	0.323940222	0.141027382
1977-10-22	1	-0.696539002	-0.060041849	0.465176819	0.323940222
1977-10-23	1	-3.563134495	-0.696539002	-0.060041849	0.465176819
1977-10-24	1	-2.364135343	-3.563134495	-0.696539002	-0.060041849
1977-10-25	1	-1.542623391	-2.364135343	-3.563134495	-0.696539002
1977-10-26	1	-1.182364088	-1.542623391	-2.364135343	-3.563134495
1977-10-27	1	-1.180681766	-1.182364088	-1.542623391	-2.364135343
1977-10-28	1	-1.525876626	-1.180681766	-1.182364088	-1.542623391
1977-10-29	1	-1.349175847	-1.525876626	-1.180681766	-1.182364088
1977-10-30	1	-0.986616393	-1.349175847	-1.525876626	-1.180681766
1977-10-31	1	-0.864484523	-0.986616393	-1.349175847	-1.525876626
1977-11-01	1	-1.024711759	-0.864484523	-0.986616393	-1.349175847
1977-11-02	1	-1.546059147	-1.024711759	-0.864484523	-0.986616393
1977-11-03	1	-1.58558673	-1.546059147	-1.024711759	-0.864484523
1977-11-04	1	-1.709980186	-1.58558673	-1.546059147	-1.024711759
1977-11-05	1	-1.790161627	-1.709980186	-1.58558673	-1.546059147
1977-11-06	1	-2.15931891	-1.790161627	-1.709980186	-1.58558673
1977-11-07	1	-2.432324764	-2.15931891	-1.790161627	-1.709980186
1977-11-08	1	-2.444147561	-2.432324764	-2.15931891	-1.790161627
1977-11-09	1	-2.163801547	-2.444147561	-2.432324764	-2.15931891
1977-11-10	1	-1.309362318	-2.163801547	-2.444147561	-2.432324764
1977-11-11	1	-0.921198586	-1.309362318	-2.163801547	-2.444147561
1977-11-12	1	-0.934250762	-0.921198586	-1.309362318	-2.163801547
1977-11-13	1	-1.368424914	-0.934250762	-0.921198586	-1.309362318
1977-11-14	1	-2.148568111	-1.368424914	-0.934250762	-0.921198586
1977-11-15	1	-2.203127095	-2.148568111	-1.368424914	-0.934250762
1977-11-16	1	-1.829846245	-2.203127095	-2.148568111	-1.368424914
1977-11-17	1	-1.341578783	-1.829846245	-2.203127095	-2.148568111
1977-11-18	1	-1.343555068	-1.341578783	-1.829846245	-2.203127095
1977-11-19	1	-1.16663327	-1.343555068	-1.341578783	-1.829846245
1977-11-20	1	0.240336754	-1.16663327	-1.343555068	-1.341578783
1977-11-21	1	0.742069924	0.240336754	-1.16663327	-1.343555068
1977-11-22	1	0.823886484	0.742069924	0.240336754	-1.16663327
1977-11-23	1	0.29377893	0.823886484	0.742069924	0.240336754
1977-11-24	1	-0.623008912	0.29377893	0.823886484	0.742069924
1977-11-25	1	-1.126961108	-0.623008912	0.29377893	0.823886484
1977-11-26	1	-1.373677827	-1.126961108	-0.623008912	0.29377893
1977-11-27	1	-1.188415757	-1.373677827	-1.126961108	-0.623008912
1977-11-28	1	-1.259336355	-1.188415757	-1.373677827	-1.126961108
1977-11-29	1	-1.394275878	-1.259336355	-1.188415757	-1.373677827
1977-11-30	1	-1.415307148	-1.394275878	-1.259336355	-1.188415757
1977-12-01	1	-1.441142815	-1.415307148	-1.394275878	-1.259336355
1977-12-02	1	-1.332896608	-1.441142815	-1.415307148	-1.394275878
1977-12-03	1	-1.078126695	-1.332896608	-1.441142815	-1.415307148
1977-12-04	1	-0.471761058	-1.078126695	-1.332896608	-1.441142815
1977-12-05	1	-0.289209722	-0.471761058	-1.078126695	-1.332896608
1977-12-06	1	-0.438871163	-0.289209722	-0.471761058	-1.078126695
1977-12-07	1	-0.890237019	-0.438871163	-0.289209722	-0.471761058
1977-12-08	1	-1.079644914	-0.890237019	-0.438871163	-0.289209722
1977-12-09	1	-1.037982553	-1.079644914	-0.890237019	-0.438871163
1977-12-10	1	-1.156737643	-1.037982553	-1.079644914	-0.890237019
1977-12-11	1	-1.323965803	-1.156737643	-1.037982553	-1.079644914
1977-12-12	1	-1.080278186	-1.323965803	-1.156737643	-1.037982553
1977-12-13	1	0.661363114	-1.080278186	-1.323965803	-1.156737643
1977-12-14	1	1.238630571	0.661363114	-1.080278186	-1.323965803
1977-12-15	1	1.627949374	1.238630571	0.661363114	-1.080278186
1977-12-16	1	1.733064115	1.627949374	1.238630571	0.661363114
1977-12-17	1	1.609677799	1.733064115	1.627949374	1.238630571
1977-12-18	1	1.431554792	1.609677799	1.733064115	1.627949374
1977-12-19	1	0.919021665	1.431554792	1.609677799	1.733064115
1977-12-20	1	0.734174659	0.919021665	1.431554792	1.609677799
1977-12-21	1	1.276998073	0.734174659	0.919021665	1.431554792
1977-12-22	1	1.648419746	1.276998073	0.734174659	0.919021665
1977-12-23	1	1.729538091	1.648419746	1.276998073	0.734174659
1977-12-24	1	1.359702926	1.729538091	1.648419746	1.276998073
1977-12-25	1	1.108762313	1.359702926	1.729538091	1.648419746
1977-12-26	1	1.459345619	1.108762313	1.359702926	1.729538091
1977-12-27	1	1.935770816	1.459345619	1.108762313	1.359702926
1977-12-28	1	2.353426983	1.935770816	1.459345619	1.108762313
1977-12-29	1	2.399254946	2.353426983	1.935770816	1.459345619
1977-12-30	1	2.241094311	2.399254946	2.353426983	1.935770816
1977-12-31	1	1.755250243	2.241094311	2.399254946	2.353426983
1978-01-01	1	1.578474946	1.755250243	2.241094311	2.399254946
1978-01-02	1	1.561373017	1.578474946	1.755250243	2.241094311
1978-01-03	1	2.311213906	1.561373017	1.578474946	1.755250243
1978-01-04	1	2.847280428	2.311213906	1.561373017	1.578474946
1978-01-05	1	2.947962941	2.847280428	2.311213906	1.561373017
1978-01-06	1	2.690516329	2.947962941	2.847280428	2.311213906
1978-01-07	1	2.316080448	2.690516329	2.947962941	2.847280428
1978-01-08	1	2.496304866	2.316080448	2.690516329	2.947962941
1978-01-09	1	2.599689896	2.496304866	2.316080448	2.690516329
1978-01-10	1	2.474544862	2.599689896	2.496304866	2.316080448
1978-01-11	1	2.229630231	2.474544862	2.599689896	2.496304866
1978-01-12	1	2.524932492	2.229630231	2.474544862	2.599689896
1978-01-13	1	3.032691212	2.524932492	2.229630231	2.474544862
1978-01-14	1	3.334312957	3.032691212	2.524932492	2.229630231
1978-01-15	1	3.58216359	3.334312957	3.032691212	2.524932492
1978-01-16	1	3.499048436	3.58216359	3.334312957	3.032691212
1978-01-17	1	3.356715465	3.499048436	3.58216359	3.334312957
1978-01-18	1	2.934147717	3.356715465	3.499048436	3.58216359
1978-01-19	1	2.681811343	2.934147717	3.356715465	3.499048436
1978-01-20	1	2.458778912	2.681811343	2.934147717	3.356715465
1978-01-21	1	2.269943699	2.458778912	2.681811343	2.934147717
1978-01-22	1	2.100401106	2.269943699	2.458778912	2.681811343
1978-01-23	1	2.007401213	2.100401106	2.269943699	2.458778912
1978-01-24	1	1.889203503	2.007401213	2.100401106	2.269943699
1978-01-25	1	1.769285948	1.889203503	2.007401213	2.100401106
1978-01-26	1	1.720956845	1.769285948	1.889203503	2.007401213
1978-01-27	1	1.694754336	1.720956845	1.769285948	1.889203503
1978-01-28	1	1.642195141	1.694754336	1.720956845	1.769285948
1978-01-29	1	1.573333088	1.642195141	1.694754336	1.720956845
1978-01-30	1	1.513924593	1.573333088	1.642195141	1.694754336
1978-01-31	1	1.537310908	1.513924593	1.573333088	1.642195141
1978-02-01	1	1.474395281	1.537310908	1.513924593	1.573333088
1978-02-02	1	1.423184901	1.474395281	1.537310908	1.513924593
1978-02-03	1	1.439376049	1.423184901	1.474395281	1.537310908
1978-02-04	1	1.741911821	1.439376049	1.423184901	1.474395281
1978-02-05	1	2.308297113	1.741911821	1.439376049	1.423184901
1978-02-06	1	2.666621538	2.308297113	1.741911821	1.439376049
1978-02-07	1	2.874174037	2.666621538	2.308297113	1.741911821
1978-02-08	1	2.813549111	2.874174037	2.666621538	2.308297113
1978-02-09	1	2.732077767	2.813549111	2.874174037	2.666621538
1978-02-10	1	2.612738776	2.732077767	2.813549111	2.874174037
1978-02-11	1	2.598397992	2.612738776	2.732077767	2.813549111
1978-02-12	1	2.538518457	2.598397992	2.612738776	2.732077767
1978-02-13	1	2.45578316	2.538518457	2.598397992	2.612738776
1978-02-14	1	2.318077203	2.45578316	2.538518457	2.598397992
1978-02-15	1	2.180110842	2.318077203	2.45578316	2.538518457
1978-02-16	1	2.060912048	2.180110842	2.318077203	2.45578316
1978-02-17	1	1.98234754	2.060912048	2.180110842	2.318077203
1978-02-18	1	1.905804231	1.98234754	2.060912048	2.180110842
1978-02-19	1	1.842285163	1.905804231	1.98234754	2.060912048
1978-02-20	1	1.820756289	1.842285163	1.905804231	1.98234754
1978-02-21	1	1.825834011	1.820756289	1.842285163	1.905804231
1978-02-22	1	1.845639627	1.825834011	1.820756289	1.842285163
1978-02-23	1	1.794873529	1.845639627	1.825834011	1.820756289
1978-02-24	1	1.767297067	1.794873529	1.845639627	1.825834011
1978-02-25	1	1.725126414	1.767297067	1.794873529	1.845639627
1978-02-26	1	1.696632553	1.725126414	1.767297067	1.794873529
1978-02-27	1	1.698428551	1.696632553	1.725126414	1.767297067
1978-02-28	1	2.05494057	1.698428551	1.696632553	1.725126414
1978-03-01	1	2.620994071	2.05494057	1.698428551	1.696632553
1978-03-02	1	3.015522305	2.620994071	2.05494057	1.698428551
1978-03-03	1	3.350150914	3.015522305	2.620994071	2.05494057
1978-03-04	1	3.369420715	3.350150914	3.015522305	2.620994071
1978-03-05	1	3.263041731	3.369420715	3.350150914	3.015522305
1978-03-06	1	2.914603195	3.263041731	3.369420715	3.350150914
1978-03-07	1	2.660559804	2.914603195	3.263041731	3.369420715
1978-03-08	1	2.635923195	2.660559804	2.914603195	3.263041731
1978-03-09	1	2.822399373	2.635923195	2.660559804	2.914603195
1978-03-10	1	2.768744706	2.822399373	2.635923195	2.660559804
1978-03-11	1	2.626285731	2.768744706	2.822399373	2.635923195
1978-03-12	1	2.242054405	2.626285731	2.768744706	2.822399373
1978-03-13	1	2.227912202	2.242054405	2.626285731	2.768744706
1978-03-14	1	2.201005423	2.227912202	2.242054405	2.626285731
1978-03-15	1	2.168418406	2.201005423	2.227912202	2.242054405
1978-03-16	1	2.129847955	2.168418406	2.201005423	2.227912202
1978-03-17	1	2.071199845	2.129847955	2.168418406	2.201005423
1978-03-18	1	2.021395962	2.071199845	2.129847955	2.168418406
1978-03-19	1	2.08823878	2.021395962	2.071199845	2.129847955
1978-03-20	1	2.271830622	2.08823878	2.021395962	2.071199845
1978-03-21	1	2.413353502	2.271830622	2.08823878	2.021395962
1978-03-22	1	2.452882043	2.413353502	2.271830622	2.08823878
1978-03-23	1	2.393372437	2.452882043	2.413353502	2.271830622
1978-03-24	1	2.29169439	2.393372437	2.452882043	2.413353502
1978-03-25	1	2.16826099	2.29169439	2.393372437	2.452882043
1978-03-26	1	2.160244331	2.16826099	2.29169439	2.393372437
1978-03-27	1	2.23591219	2.160244331	2.16826099	2.29169439
1978-03-28	1	2.334925968	2.23591219	2.160244331	2.16826099
1978-03-29	1	2.415918351	2.334925968	2.23591219	2.160244331
1978-03-30	1	2.514836202	2.415918351	2.334925968	2.23591219
1978-03-31	1	2.508057604	2.514836202	2.415918351	2.334925968
1978-04-01	1	2.41471173	2.508057604	2.514836202	2.415918351
1978-04-02	1	2.313177835	2.41471173	2.508057604	2.514836202
1978-04-03	1	2.301077547	2.313177835	2.41471173	2.508057604
1978-04-04	1	2.401805529	2.301077547	2.313177835	2.41471173
1978-04-05	1	2.478228626	2.401805529	2.301077547	2.313177835
1978-04-06	1	2.520756817	2.478228626	2.401805529	2.301077547
1978-04-07	1	2.435601391	2.520756817	2.478228626	2.401805529
1978-04-08	1	2.327900975	2.435601391	2.520756817	2.478228626
1978-04-09	1	2.305170169	2.327900975	2.435601391	2.520756817
1978-04-10	1	2.332148617	2.305170169	2.327900975	2.435601391
1978-04-11	1	2.339421739	2.332148617	2.305170169	2.327900975
1978-04-12	1	2.308288559	2.339421739	2.332148617	2.305170169
1978-04-13	1	2.322126289	2.308288559	2.339421739	2.332148617
1978-04-14	1	2.390973486	2.322126289	2.308288559	2.339421739
1978-04-15	1	2.461024441	2.390973486	2.322126289	2.308288559
1978-04-16	1	2.456771683	2.461024441	2.390973486	2.322126289
1978-04-17	1	2.391862949	2.456771683	2.461024441	2.390973486
1978-04-18	1	2.370599848	2.391862949	2.456771683	2.461024441
1978-04-19	1	2.466713034	2.370599848	2.391862949	2.456771683
1978-04-20	1	2.492914809	2.466713034	2.370599848	2.391862949
1978-04-21	1	2.417223243	2.492914809	2.466713034	2.370599848
1978-04-22	1	2.291094131	2.417223243	2.492914809	2.466713034
1978-04-23	1	2.568751446	2.291094131	2.417223243	2.492914809
1978-04-24	1	2.804518277	2.568751446	2.291094131	2.417223243
1978-04-25	1	2.943533888	2.804518277	2.568751446	2.291094131
1978-04-26	1	2.864877886	2.943533888	2.804518277	2.568751446
1978-04-27	1	2.791471685	2.864877886	2.943533888	2.804518277
1978-04-28	1	2.725119375	2.791471685	2.864877886	2.943533888
1978-04-29	1	2.659636232	2.725119375	2.791471685	2.864877886
1978-04-30	1	2.584117997	2.659636232	2.725119375	2.791471685
1978-05-01	0	2.545074103	2.584117997	2.659636232	2.725119375
1978-05-02	0	2.550211297	2.545074103	2.584117997	2.659636232
1978-05-03	0	2.570144738	2.550211297	2.545074103	2.584117997
1978-05-04	0	2.53926219	2.570144738	2.550211297	2.545074103
1978-05-05	0	2.471955585	2.53926219	2.570144738	2.550211297
1978-05-06	0	2.409182657	2.471955585	2.53926219	2.570144738
1978-05-07	0	2.43034593	2.409182657	2.471955585	2.53926219
1978-05-08	0	2.474696962	2.43034593	2.409182657	2.471955585
1978-05-09	0	2.509461073	2.474696962	2.43034593	2.409182657
1978-05-10	0	2.543740047	2.509461073	2.474696962	2.43034593
1978-05-11	0	2.557171268	2.543740047	2.509461073	2.474696962
1978-05-12	0	2.580635616	2.557171268	2.543740047	2.509461073
1978-05-13	0	2.612000401	2.580635616	2.557171268	2.543740047
1978-05-14	0	2.600632187	2.612000401	2.580635616	2.557171268
1978-05-15	0	2.548349337	2.600632187	2.612000401	2.580635616
1978-05-16	0	2.441114025	2.548349337	2.600632187	2.612000401
1978-05-17	0	2.396137844	2.441114025	2.548349337	2.600632187
1978-05-18	0	2.394424585	2.396137844	2.441114025	2.548349337
1978-05-19	0	2.407452891	2.394424585	2.396137844	2.441114025
1978-05-20	0	2.425233935	2.407452891	2.394424585	2.396137844
1978-05-21	0	2.455384525	2.425233935	2.407452891	2.394424585
1978-05-22	0	2.436248859	2.455384525	2.425233935	2.407452891
1978-05-23	0	2.316063472	2.436248859	2.455384525	2.425233935
1978-05-24	0	2.196773315	2.316063472	2.436248859	2.455384525
1978-05-25	0	2.090602294	2.196773315	2.316063472	2.436248859
1978-05-26	0	2.147838982	2.090602294	2.196773315	2.316063472
1978-05-27	0	2.184713994	2.147838982	2.090602294	2.196773315
1978-05-28	0	2.29755188	2.184713994	2.147838982	2.090602294
1978-05-29	0	2.357123934	2.29755188	2.184713994	2.147838982
1978-05-30	0	2.372891765	2.357123934	2.29755188	2.184713994
1978-05-31	0	2.366581353	2.372891765	2.357123934	2.29755188
1978-06-01	0	2.280262595	2.366581353	2.372891765	2.357123934
1978-06-02	0	2.20196672	2.280262595	2.366581353	2.372891765
1978-06-03	0	2.165403508	2.20196672	2.280262595	2.366581353
1978-06-04	0	2.247377616	2.165403508	2.20196672	2.280262595
1978-06-05	0	2.322876822	2.247377616	2.165403508	2.20196672
1978-06-06	0	2.356207092	2.322876822	2.247377616	2.165403508
1978-06-07	0	2.294269668	2.356207092	2.322876822	2.247377616
1978-06-08	0	2.233997654	2.294269668	2.356207092	2.322876822
1978-06-09	0	2.103822825	2.233997654	2.294269668	2.356207092
1978-06-10	0	1.984371785	2.103822825	2.233997654	2.294269668
1978-06-11	0	1.86582644	1.984371785	2.103822825	2.233997654
1978-06-12	0	1.817261258	1.86582644	1.984371785	2.103822825
1978-06-13	0	1.845986	1.817261258	1.86582644	1.984371785
1978-06-14	0	1.849368698	1.845986	1.817261258	1.86582644
1978-06-15	0	1.83807791	1.849368698	1.845986	1.817261258
1978-06-16	0	1.779454539	1.83807791	1.849368698	1.845986
1978-06-17	0	1.675509861	1.779454539	1.83807791	1.849368698
1978-06-18	0	1.573056565	1.675509861	1.779454539	1.83807791
1978-06-19	0	1.520734912	1.573056565	1.675509861	1.779454539
1978-06-20	0	1.503277033	1.520734912	1.573056565	1.675509861
1978-06-21	0	1.431349221	1.503277033	1.520734912	1.573056565
1978-06-22	0	1.32714277	1.431349221	1.503277033	1.520734912
1978-06-23	0	1.303162079	1.32714277	1.431349221	1.503277033
1978-06-24	0	1.185714941	1.303162079	1.32714277	1.431349221
1978-06-25	0	1.215531184	1.185714941	1.303162079	1.32714277
1978-06-26	0	1.171046952	1.215531184	1.185714941	1.303162079
1978-06-27	0	1.338486676	1.171046952	1.215531184	1.185714941
1978-06-28	0	1.30999798	1.338486676	1.171046952	1.215531184
1978-06-29	0	1.291916168	1.30999798	1.338486676	1.171046952
1978-06-30	0	1.194859013	1.291916168	1.30999798	1.338486676
1978-07-01	0	1.158472559	1.194859013	1.291916168	1.30999798
1978-07-02	0	1.07129543	1.158472559	1.194859013	1.291916168
1978-07-03	0	0.980912165	1.07129543	1.158472559	1.194859013
1978-07-04	0	0.8963932	0.980912165	1.07129543	1.158472559
1978-07-05	0	0.917733964	0.8963932	0.980912165	1.07129543
1978-07-06	0	0.971725228	0.917733964	0.8963932	0.980912165
1978-07-07	0	1.089242365	0.971725228	0.917733964	0.8963932
1978-07-08	0	1.130494972	1.089242365	0.971725228	0.917733964
1978-07-09	0	1.1529203	1.130494972	1.089242365	0.971725228
1978-07-10	0	1.101654879	1.1529203	1.130494972	1.089242365
1978-07-11	0	1.16443726	1.101654879	1.1529203	1.130494972
1978-07-12	0	1.170606773	1.16443726	1.101654879	1.1529203
1978-07-13	0	1.167172066	1.170606773	1.16443726	1.101654879
1978-07-14	0	1.050616589	1.167172066	1.170606773	1.16443726
1978-07-15	0	0.999036652	1.050616589	1.167172066	1.170606773
1978-07-16	0	0.996753257	0.999036652	1.050616589	1.167172066
1978-07-17	0	1.032431233	0.996753257	0.999036652	1.050616589
1978-07-18	0	1.063425684	1.032431233	0.996753257	0.999036652
1978-07-19	0	1.088808092	1.063425684	1.032431233	0.996753257
1978-07-20	0	1.088112863	1.088808092	1.063425684	1.032431233
1978-07-21	0	0.832623114	1.088112863	1.088808092	1.063425684
1978-07-22	0	0.684384921	0.832623114	1.088112863	1.088808092
1978-07-23	0	0.621967439	0.684384921	0.832623114	1.088112863
1978-07-24	0	0.869245272	0.621967439	0.684384921	0.832623114
1978-07-25	0	0.97677472	0.869245272	0.621967439	0.684384921
1978-07-26	0	0.970731817	0.97677472	0.869245272	0.621967439
1978-07-27	0	0.931808253	0.970731817	0.97677472	0.869245272
1978-07-28	0	0.805296887	0.931808253	0.970731817	0.97677472
1978-07-29	0	0.792760934	0.805296887	0.931808253	0.970731817
1978-07-30	0	0.857234968	0.792760934	0.805296887	0.931808253
1978-07-31	0	0.900998478	0.857234968	0.792760934	0.805296887
1978-08-01	0	0.978797096	0.900998478	0.857234968	0.792760934
1978-08-02	0	0.997054838	0.978797096	0.900998478	0.857234968
1978-08-03	0	0.983006678	0.997054838	0.978797096	0.900998478
1978-08-04	0	0.825319633	0.983006678	0.997054838	0.978797096
1978-08-05	0	0.73374108	0.825319633	0.983006678	0.997054838
1978-08-06	0	0.819252421	0.73374108	0.825319633	0.983006678
1978-08-07	0	0.986974203	0.819252421	0.73374108	0.825319633
1978-08-08	0	0.914688408	0.986974203	0.819252421	0.73374108
1978-08-09	0	0.844746053	0.914688408	0.986974203	0.819252421
1978-08-10	0	0.61919242	0.844746053	0.914688408	0.986974203
1978-08-11	0	0.626230559	0.61919242	0.844746053	0.914688408
1978-08-12	0	0.560636784	0.626230559	0.61919242	0.844746053
1978-08-13	0	0.691928211	0.560636784	0.626230559	0.61919242
1978-08-14	0	0.77464898	0.691928211	0.560636784	0.626230559
1978-08-15	0	0.805085391	0.77464898	0.691928211	0.560636784
1978-08-16	0	0.76276402	0.805085391	0.77464898	0.691928211
1978-08-17	0	0.770119052	0.76276402	0.805085391	0.77464898
1978-08-18	0	0.693391366	0.770119052	0.76276402	0.805085391
1978-08-19	0	0.690915664	0.693391366	0.770119052	0.76276402
1978-08-20	0	0.757474226	0.690915664	0.693391366	0.770119052
1978-08-21	0	0.913722909	0.757474226	0.690915664	0.693391366
1978-08-22	0	1.068595339	0.913722909	0.757474226	0.690915664
1978-08-23	0	1.052750357	1.068595339	0.913722909	0.757474226
1978-08-24	0	0.944500317	1.052750357	1.068595339	0.913722909
1978-08-25	0	0.731114969	0.944500317	1.052750357	1.068595339
1978-08-26	0	0.86929937	0.731114969	0.944500317	1.052750357
1978-08-27	0	0.751426165	0.86929937	0.731114969	0.944500317
1978-08-28	0	0.711164494	0.751426165	0.86929937	0.731114969
1978-08-29	0	0.548457929	0.711164494	0.751426165	0.86929937
1978-08-30	0	0.698046276	0.548457929	0.711164494	0.751426165
1978-08-31	0	0.673236484	0.698046276	0.548457929	0.711164494
1978-09-01	0	0.544822558	0.673236484	0.698046276	0.548457929
1978-09-02	0	0.537486796	0.544822558	0.673236484	0.698046276
1978-09-03	0	0.721858435	0.537486796	0.544822558	0.673236484
1978-09-04	0	0.788058255	0.721858435	0.537486796	0.544822558
1978-09-05	0	0.788156046	0.788058255	0.721858435	0.537486796
1978-09-06	0	0.782133881	0.788156046	0.788058255	0.721858435
1978-09-07	0	0.762563396	0.782133881	0.788156046	0.788058255
1978-09-08	0	0.845355747	0.762563396	0.782133881	0.788156046
1978-09-09	0	0.976402155	0.845355747	0.762563396	0.782133881
1978-09-10	0	1.077040166	0.976402155	0.845355747	0.762563396
1978-09-11	0	0.990670532	1.077040166	0.976402155	0.845355747
1978-09-12	0	0.825545732	0.990670532	1.077040166	0.976402155
1978-09-13	0	0.767786491	0.825545732	0.990670532	1.077040166
1978-09-14	0	0.842525845	0.767786491	0.825545732	0.990670532
1978-09-15	0	0.746035098	0.842525845	0.767786491	0.825545732
1978-09-16	0	0.397483589	0.746035098	0.842525845	0.767786491
1978-09-17	0	0.131267539	0.397483589	0.746035098	0.842525845
1978-09-18	0	0.178061856	0.131267539	0.397483589	0.746035098
1978-09-19	0	0.427494667	0.178061856	0.131267539	0.397483589
1978-09-20	0	0.529337081	0.427494667	0.178061856	0.131267539
1978-09-21	0	0.49033118	0.529337081	0.427494667	0.178061856
1978-09-22	0	0.36188217	0.49033118	0.529337081	0.427494667
1978-09-23	0	0.193244786	0.36188217	0.49033118	0.529337081
1978-09-24	0	0.289183284	0.193244786	0.36188217	0.49033118
1978-09-25	0	0.337045026	0.289183284	0.193244786	0.36188217
1978-09-26	0	0.219868248	0.337045026	0.289183284	0.193244786
1978-09-27	0	0.02078053	0.219868248	0.337045026	0.289183284
1978-09-28	0	0.113993586	0.02078053	0.219868248	0.337045026
1978-09-29	0	0.147951426	0.113993586	0.02078053	0.219868248
1978-09-30	0	0.142669658	0.147951426	0.113993586	0.02078053
1978-10-01	1	0.060791647	0.142669658	0.147951426	0.113993586
1978-10-02	1	0.231367164	0.060791647	0.142669658	0.147951426
1978-10-03	1	0.096298806	0.231367164	0.060791647	0.142669658
1978-10-04	1	0.034794857	0.096298806	0.231367164	0.060791647
1978-10-05	1	-0.061779	0.034794857	0.096298806	0.231367164
1978-10-06	1	-0.189678926	-0.061779	0.034794857	0.096298806
1978-10-07	1	-0.316222668	-0.189678926	-0.061779	0.034794857
1978-10-08	1	-0.346658757	-0.316222668	-0.189678926	-0.061779
1978-10-09	1	-0.1303275	-0.346658757	-0.316222668	-0.189678926
1978-10-10	1	0.373969611	-0.1303275	-0.346658757	-0.316222668
1978-10-11	1	0.713990907	0.373969611	-0.1303275	-0.346658757
1978-10-12	1	0.922686804	0.713990907	0.373969611	-0.1303275
1978-10-13	1	0.716347166	0.922686804	0.713990907	0.373969611
1978-10-14	1	0.354184739	0.716347166	0.922686804	0.713990907
1978-10-15	1	-0.155685512	0.354184739	0.716347166	0.922686804
1978-10-16	1	-0.408127811	-0.155685512	0.354184739	0.716347166
1978-10-17	1	-0.526889784	-0.408127811	-0.155685512	0.354184739
1978-10-18	1	-0.580228779	-0.526889784	-0.408127811	-0.155685512
1978-10-19	1	-0.47424605	-0.580228779	-0.526889784	-0.408127811
1978-10-20	1	-0.359762852	-0.47424605	-0.580228779	-0.526889784
1978-10-21	1	-0.322022524	-0.359762852	-0.47424605	-0.580228779
1978-10-22	1	-0.400715834	-0.322022524	-0.359762852	-0.47424605
1978-10-23	1	-0.412666495	-0.400715834	-0.322022524	-0.359762852
1978-10-24	1	-0.293238508	-0.412666495	-0.400715834	-0.322022524
1978-10-25	1	-0.210112987	-0.293238508	-0.412666495	-0.400715834
1978-10-26	1	0.097704128	-0.210112987	-0.293238508	-0.412666495
1978-10-27	1	-0.017303361	0.097704128	-0.210112987	-0.293238508
1978-10-28	1	0.073620848	-0.017303361	0.097704128	-0.210112987
1978-10-29	1	-0.060910046	0.073620848	-0.017303361	0.097704128
1978-10-30	1	0.21158297	-0.060910046	0.073620848	-0.017303361
1978-10-31	1	0.097509063	0.21158297	-0.060910046	0.073620848
1978-11-01	1	0.043727923	0.097509063	0.21158297	-0.060910046
1978-11-02	1	-0.124805726	0.043727923	0.097509063	0.21158297
1978-11-03	1	-0.017522203	-0.124805726	0.043727923	0.097509063
1978-11-04	1	0.375477706	-0.017522203	-0.124805726	0.043727923
1978-11-05	1	0.590295468	0.375477706	-0.017522203	-0.124805726
1978-11-06	1	0.819252423	0.590295468	0.375477706	-0.017522203
1978-11-07	1	0.848674825	0.819252423	0.590295468	0.375477706
1978-11-08	1	0.820389282	0.848674825	0.819252423	0.590295468
1978-11-09	1	0.790909822	0.820389282	0.848674825	0.819252423
1978-11-10	1	0.741434852	0.790909822	0.820389282	0.848674825
1978-11-11	1	0.750451825	0.741434852	0.790909822	0.820389282
1978-11-12	1	0.769720709	0.750451825	0.741434852	0.790909822
1978-11-13	1	1.103126089	0.769720709	0.750451825	0.741434852
1978-11-14	1	1.121931343	1.103126089	0.769720709	0.750451825
1978-11-15	1	1.155591942	1.121931343	1.103126089	0.769720709
1978-11-16	1	0.774014438	1.155591942	1.121931343	1.103126089
1978-11-17	1	0.787118978	0.774014438	1.155591942	1.121931343
1978-11-18	1	0.760253349	0.787118978	0.774014438	1.155591942
1978-11-19	1	1.032354639	0.760253349	0.787118978	0.774014438
1978-11-20	1	1.238518385	1.032354639	0.760253349	0.787118978
1978-11-21	1	1.330684533	1.238518385	1.032354639	0.760253349
1978-11-22	1	1.123582824	1.330684533	1.238518385	1.032354639
1978-11-23	1	0.787921334	1.123582824	1.330684533	1.238518385
