date	season	obs	yest.obs	four.day.obs	seven.day.obs	sixty.obs	cur.change.obs	forty.change.obs
1920-06-03	6	1.956777667	1.96982133	2.082712812	2.117471446	2.310603918	-0.125935145	-0.087922705
1920-06-04	6	1.956777667	1.956777667	2.033954802	2.129203596	2.25534124	-0.077177135	-0.214499442
1920-06-05	6	1.913551862	1.956777667	1.96982133	2.129203596	2.209954369	-0.056269468	-0.390888709
1920-06-06	6	1.868372839	1.913551862	1.956777667	2.082712812	2.209954369	-0.088404828	-0.586457761
1920-06-07	6	1.783604508	1.868372839	1.956777667	2.033954802	2.290954889	-0.173173159	-0.671226092
1920-06-08	6	1.73199163	1.783604508	1.913551862	1.96982133	2.37552639	-0.181560232	-0.693603697
1920-06-09	6	1.614893291	1.73199163	1.868372839	1.956777667	2.513367103	-0.253479548	-0.695710627
1920-06-10	6	1.495054756	1.614893291	1.783604508	1.956777667	2.457928633	-0.288549751	-0.760286483
1920-06-11	6	1.382466538	1.495054756	1.73199163	1.913551862	2.380313379	-0.349525092	-0.827487831
1920-06-12	6	1.32515572	1.382466538	1.614893291	1.868372839	2.209954369	-0.289737572	-0.884798649
1920-06-13	6	1.275953948	1.32515572	1.495054756	1.783604508	2.209954369	-0.219100808	-1.015000941
1920-06-14	6	1.358874356	1.275953948	1.382466538	1.73199163	2.266640795	-0.023592182	-1.016652035
1920-06-15	6	1.377271721	1.358874356	1.32515572	1.614893291	2.362971904	0.052116001	-1.136095382
1920-06-16	6	1.386345017	1.377271721	1.275953948	1.495054756	2.475015577	0.110391069	-1.071583616
1920-06-17	6	1.26581628	1.386345017	1.358874356	1.382466538	2.57928949	-0.093058076	-1.114497099
1920-06-18	6	1.191820271	1.26581628	1.377271721	1.32515572	2.686448778	-0.18545145	-1.018134098
1920-06-19	6	1.125399101	1.191820271	1.386345017	1.275953948	2.778429037	-0.260945916	-1.084555268
1920-06-20	6	1.068536239	1.125399101	1.26581628	1.358874356	2.816810596	-0.197280041	-1.198104556
1920-06-21	6	1.012003412	1.068536239	1.191820271	1.377271721	2.816810596	-0.179816859	-1.350968492
1920-06-22	6	0.942072014	1.012003412	1.125399101	1.386345017	2.744505367	-0.183327087	-1.532943563
1920-06-23	6	0.817981401	0.942072014	1.068536239	1.26581628	2.636339179	-0.250554838	-1.76130809
1920-06-24	6	0.712367752	0.817981401	1.012003412	1.191820271	2.468478182	-0.299635659	-1.974081026
1920-06-25	6	0.579920763	0.712367752	0.942072014	1.125399101	2.281510957	-0.362151251	-2.198508275
1920-06-26	6	0.51730717	0.579920763	0.817981401	1.068536239	2.222894071	-0.300674231	-2.299503426
1920-06-27	6	0.450509689	0.51730717	0.712367752	1.012003412	2.155257781	-0.261858063	-2.366300907
1920-06-28	6	0.697061331	0.450509689	0.579920763	0.942072014	2.155257781	0.117140569	-2.047444036
1920-06-29	6	0.894689309	0.697061331	0.51730717	0.817981401	2.093585961	0.377382139	-1.74164987
1920-06-30	6	1.034267782	0.894689309	0.450509689	0.712367752	2.117471446	0.583758093	-1.434210399
1920-07-01	7	0.944082065	1.034267782	0.697061331	0.579920763	2.129203596	0.247020733	-1.337428893
1920-07-02	7	0.794938906	0.944082065	0.894689309	0.51730717	2.129203596	-0.099750403	-1.427955165
1920-07-03	7	0.641564926	0.794938906	1.034267782	0.450509689	2.082712812	-0.392702856	-1.513692855
1920-07-04	7	0.501802983	0.641564926	0.944082065	0.697061331	2.033954802	-0.442279081	-1.653454798
1920-07-05	7	0.399908676	0.501802983	0.794938906	0.894689309	1.96982133	-0.395030231	-1.693677285
1920-07-06	7	0.290310049	0.399908676	0.641564926	1.034267782	1.956777667	-0.351254876	-1.827161396
1920-07-07	7	0.154016987	0.290310049	0.501802983	0.944082065	1.956777667	-0.347785997	-1.975186609
1920-07-08	7	0.001340147	0.154016987	0.399908676	0.794938906	1.913551862	-0.398568529	-2.12786345
1920-07-09	7	-0.166651585	0.001340147	0.290310049	0.641564926	1.868372839	-0.456961634	-2.249364397
1920-07-10	7	-0.269305739	-0.166651585	0.154016987	0.501802983	1.783604508	-0.423322726	-2.303260541
1920-07-11	7	-0.353863127	-0.269305739	0.001340147	0.399908676	1.73199163	-0.355203273	-2.323684457
1920-07-12	7	-0.438204275	-0.353863127	-0.166651585	0.290310049	1.614893291	-0.271552691	-2.394981942
1920-07-13	7	-0.495833388	-0.438204275	-0.269305739	0.154016987	1.495054756	-0.226527649	-2.452611055
1920-07-14	7	-0.616374461	-0.495833388	-0.353863127	0.001340147	1.382466538	-0.262511334	-2.529926323
1920-07-15	7	-0.679511797	-0.616374461	-0.438204275	-0.166651585	1.32515572	-0.241307522	-2.547884636
1920-07-16	7	-0.746905715	-0.679511797	-0.495833388	-0.269305739	1.275953948	-0.251072327	-2.530510223
1920-07-17	7	-0.746905715	-0.746905715	-0.616374461	-0.353863127	1.358874356	-0.130531254	-2.478897345
1920-07-18	7	-0.800609894	-0.746905715	-0.679511797	-0.438204275	1.377271721	-0.121098097	-2.415503185
1920-07-19	7	-0.800609894	-0.800609894	-0.746905715	-0.495833388	1.386345017	-0.053704179	-2.29566465
1920-07-20	7	-0.872068858	-0.800609894	-0.746905715	-0.616374461	1.26581628	-0.125163143	-2.254535395
1920-07-21	7	-0.886994508	-0.872068858	-0.800609894	-0.679511797	1.191820271	-0.086384614	-2.212150228
1920-07-22	7	-0.980176628	-0.886994508	-0.800609894	-0.746905715	1.125399101	-0.179566734	-2.256130576
1920-07-23	7	-1.016595218	-0.980176628	-0.872068858	-0.746905715	1.068536239	-0.144526361	-2.375469574
1920-07-24	7	-1.087525976	-1.016595218	-0.886994508	-0.800609894	1.012003412	-0.200531468	-2.464797697
1920-07-25	7	-1.110764822	-1.087525976	-0.980176628	-0.800609894	0.942072014	-0.130588194	-2.497109839
1920-07-26	7	-1.136163013	-1.110764822	-1.016595218	-0.872068858	0.817981401	-0.119567794	-2.401979292
1920-07-27	7	-1.158928223	-1.136163013	-1.087525976	-0.886994508	0.712367752	-0.071402247	-2.350748494
1920-07-28	7	-1.284968944	-1.158928223	-1.110764822	-0.980176628	0.579920763	-0.174204122	-2.410368045
1920-07-29	7	-1.376740616	-1.284968944	-1.136163013	-1.016595218	0.51730717	-0.240577603	-2.445276855
1920-07-30	7	-1.433538214	-1.376740616	-1.158928223	-1.087525976	0.450509689	-0.274609991	-2.445541626
1920-07-31	7	-1.350502986	-1.433538214	-1.284968944	-1.110764822	0.697061331	-0.065534041	-2.292574999
1920-08-01	8	-1.315274294	-1.350502986	-1.376740616	-1.136163013	0.894689309	0.061466322	-2.133255694
1920-08-02	8	-1.257368296	-1.315274294	-1.433538214	-1.158928223	1.034267782	0.176169918	-1.969736049
1920-08-03	8	-1.228743802	-1.257368296	-1.350502986	-1.284968944	0.944082065	0.121759184	-1.808664564
1920-08-04	8	-1.212995445	-1.228743802	-1.315274294	-1.376740616	0.794938906	0.102278849	-1.730302615
1920-08-05	8	-1.195783316	-1.212995445	-1.257368296	-1.433538214	0.641564926	0.06158498	-1.646293005
1920-08-06	8	-1.223466745	-1.195783316	-1.228743802	-1.350502986	0.501802983	0.005277057	-1.920528076
1920-08-07	8	-1.1805417	-1.223466745	-1.212995445	-1.315274294	0.399908676	0.032453745	-2.075231009
1920-08-08	8	-1.219964114	-1.1805417	-1.195783316	-1.257368296	0.290310049	-0.024180798	-2.254231896
1920-08-09	8	-1.305704843	-1.219964114	-1.223466745	-1.228743802	0.154016987	-0.082238098	-2.249786907
1920-08-10	8	-1.397402508	-1.305704843	-1.1805417	-1.212995445	0.001340147	-0.216860808	-2.192341415
1920-08-11	8	-1.437876616	-1.397402508	-1.219964114	-1.195783316	-0.166651585	-0.217912502	-2.079441542
1920-08-12	8	-1.437876616	-1.437876616	-1.305704843	-1.223466745	-0.269305739	-0.132171773	-1.939679599
1920-08-13	8	-1.502995015	-1.437876616	-1.397402508	-1.1805417	-0.353863127	-0.105592507	-1.902903691
1920-08-14	8	-1.602956366	-1.502995015	-1.437876616	-1.219964114	-0.438204275	-0.16507975	-1.893266416
1920-08-15	8	-1.621068116	-1.602956366	-1.437876616	-1.305704843	-0.495833388	-0.1831915	-1.775085103
1920-08-16	8	-1.602956366	-1.621068116	-1.502995015	-1.397402508	-0.616374461	-0.099961351	-1.604296513
1920-08-17	8	-1.538417845	-1.602956366	-1.602956366	-1.437876616	-0.679511797	0.064538521	-1.371766261
1920-08-18	8	-1.486884195	-1.538417845	-1.621068116	-1.437876616	-0.746905715	0.134183921	-1.217578456
1920-08-19	8	-1.493757074	-1.486884195	-1.602956366	-1.502995015	-0.746905715	0.109199292	-1.139893948
1920-08-20	8	-1.570166544	-1.493757074	-1.538417845	-1.602956366	-0.800609894	-0.031748698	-1.131962268
1920-08-21	8	-1.608097766	-1.570166544	-1.486884195	-1.621068116	-0.800609894	-0.121213571	-1.112264378
1920-08-22	8	-1.572651017	-1.608097766	-1.493757074	-1.602956366	-0.872068858	-0.078893942	-0.956276556
1920-08-23	8	-1.462080218	-1.572651017	-1.570166544	-1.538417845	-0.886994508	0.108086326	-0.782568421
1920-08-24	8	-1.414245011	-1.462080218	-1.608097766	-1.486884195	-0.980176628	0.193852754	-0.667339297
1920-08-25	8	-1.332733515	-1.414245011	-1.572651017	-1.493757074	-1.016595218	0.239917502	-0.5858278
1920-08-26	8	-1.035314268	-1.332733515	-1.462080218	-1.570166544	-1.087525976	0.42676595	-0.234704374
1920-08-27	8	-0.912376581	-1.035314268	-1.414245011	-1.608097766	-1.110764822	0.50186843	-0.111766687
1920-08-28	8	-0.809847835	-0.912376581	-1.332733515	-1.572651017	-1.136163013	0.52288568	0.062221023
1920-08-29	8	-0.845270665	-0.809847835	-1.035314268	-1.462080218	-1.158928223	0.190043603	0.041723843
1920-08-30	8	-0.806373599	-0.845270665	-0.912376581	-1.414245011	-1.284968944	0.106002983	0.173803029
1920-08-31	8	-0.839279035	-0.806373599	-0.809847835	-1.332733515	-1.376740616	-0.0294312	0.177316183
1920-09-01	9	-0.907248365	-0.839279035	-0.845270665	-1.035314268	-1.433538214	-0.0619777	0.180277611
1920-09-02	9	-0.943710737	-0.907248365	-0.806373599	-0.912376581	-1.350502986	-0.137337139	0.167054085
1920-09-03	9	-1.101404379	-0.943710737	-0.839279035	-0.809847835	-1.315274294	-0.262125344	0.034758633
1920-09-04	9	-1.288707267	-1.101404379	-0.907248365	-0.845270665	-1.257368296	-0.381458902	-0.129779043
1920-09-05	9	-1.493757074	-1.288707267	-0.943710737	-0.806373599	-1.228743802	-0.550046337	-0.20878813
1920-09-06	9	-1.524097791	-1.493757074	-1.101404379	-0.839279035	-1.212995445	-0.422693412	-0.147357175
1920-09-07	9	-1.540824585	-1.524097791	-1.288707267	-0.907248365	-1.195783316	-0.252117319	-0.107286371
1920-09-08	9	-1.642177079	-1.540824585	-1.493757074	-0.943710737	-1.223466745	-0.148420005	-0.291674094
1920-09-09	9	-1.608097766	-1.642177079	-1.524097791	-1.101404379	-1.1805417	-0.083999974	-0.292823472
1920-09-10	9	-1.608097766	-1.608097766	-1.540824585	-1.288707267	-1.219964114	-0.067273181	-0.35072947
1920-09-11	9	-1.536016884	-1.608097766	-1.642177079	-1.493757074	-1.305704843	0.106160196	-0.307273082
1920-09-12	9	-1.424917471	-1.536016884	-1.608097766	-1.524097791	-1.397402508	0.183180295	-0.211922027
1920-09-13	9	-1.253745104	-1.424917471	-1.608097766	-1.540824585	-1.437876616	0.354352662	-0.057961788
1920-09-14	9	-1.226981687	-1.253745104	-1.536016884	-1.642177079	-1.437876616	0.309035197	-0.003514942
1920-09-15	9	-1.290581681	-1.226981687	-1.424917471	-1.608097766	-1.502995015	0.13433579	-0.110039981
1920-09-16	9	-1.407895784	-1.290581681	-1.253745104	-1.608097766	-1.602956366	-0.15415068	-0.18793167
1920-09-17	9	-1.440052895	-1.407895784	-1.226981687	-1.536016884	-1.621068116	-0.213071209	-0.134348053
1920-09-18	9	-1.440052895	-1.440052895	-1.290581681	-1.424917471	-1.602956366	-0.149471214	-0.042650387
1920-09-19	9	-1.464309873	-1.440052895	-1.407895784	-1.253745104	-1.538417845	-0.056414089	-0.026433257
1920-09-20	9	-1.517013937	-1.464309873	-1.440052895	-1.226981687	-1.486884195	-0.076961041	-0.079137321
1920-09-21	9	-1.608097766	-1.517013937	-1.440052895	-1.290581681	-1.493757074	-0.16804487	-0.10510275
1920-09-22	9	-1.72266433	-1.608097766	-1.464309873	-1.407895784	-1.570166544	-0.258354457	-0.119707964
1920-09-23	9	-1.797661982	-1.72266433	-1.517013937	-1.440052895	-1.608097766	-0.280648046	-0.176593866
1920-09-24	9	-1.826099918	-1.797661982	-1.608097766	-1.440052895	-1.572651017	-0.218002152	-0.223143551
1920-09-25	9	-1.76698473	-1.826099918	-1.72266433	-1.464309873	-1.462080218	-0.0443204	-0.228566885
1920-09-26	9	-1.621068116	-1.76698473	-1.797661982	-1.517013937	-1.414245011	0.176593866	-0.134183921
1920-09-27	9	-1.507646187	-1.621068116	-1.826099918	-1.608097766	-1.332733515	0.318453731	-0.013889112
1920-09-28	9	-1.493757074	-1.507646187	-1.76698473	-1.72266433	-1.035314268	0.273227656	0.076409469
1920-09-29	9	-1.502995015	-1.493757074	-1.621068116	-1.797661982	-0.912376581	0.118073101	0.10510275
1920-09-30	9	-1.555387949	-1.502995015	-1.507646187	-1.826099918	-0.809847835	-0.047741763	0.017263067
1920-10-01	10	-1.575141678	-1.555387949	-1.493757074	-1.76698473	-0.845270665	-0.081384604	-0.11306146
1920-10-02	10	-1.628931853	-1.575141678	-1.502995015	-1.621068116	-0.806373599	-0.125936837	-0.214686841
1920-10-03	10	-1.610678412	-1.628931853	-1.555387949	-1.507646187	-0.839279035	-0.055290463	-0.277944897
1920-10-04	10	-1.575141678	-1.610678412	-1.575141678	-1.493757074	-0.907248365	-1.25611E-12	-0.539827411
1920-10-05	10	-1.405788301	-1.575141678	-1.628931853	-1.502995015	-0.943710737	0.223143551	-0.49341172
1920-10-06	10	-1.200915919	-1.405788301	-1.610678412	-1.555387949	-1.101404379	0.409762493	-0.391068084
1920-10-07	10	-1.016595218	-1.200915919	-1.575141678	-1.575141678	-1.288707267	0.55854646	-0.171324554
1920-10-08	10	-0.573336949	-1.016595218	-1.405788301	-1.628931853	-1.493757074	0.832451352	0.233036649
1920-10-09	10	-0.316340687	-0.573336949	-1.200915919	-1.610678412	-1.524097791	0.884575232	0.522938348
1920-10-10	10	-0.22891627	-0.316340687	-1.016595218	-1.575141678	-1.540824585	0.787678948	0.678332095
1920-10-11	10	-0.161178783	-0.22891627	-0.573336949	-1.405788301	-1.642177079	0.412158166	0.782531955
1920-10-12	10	-0.054848453	-0.161178783	-0.316340687	-1.200915919	-1.608097766	0.261492235	1.046555927
1920-10-13	10	0.061358156	-0.054848453	-0.22891627	-1.016595218	-1.608097766	0.290274426	1.350065423
1920-10-14	10	0.016685716	0.061358156	-0.161178783	-0.573336949	-1.536016884	0.177864499	1.510442791
1920-10-15	10	-0.00902264	0.016685716	-0.054848453	-0.316340687	-1.424917471	0.045825812	1.515075151
1920-10-16	10	0.085340121	-0.00902264	0.061358156	-0.22891627	-1.253745104	0.023981965	1.626164706
1920-10-17	10	0.294163619	0.085340121	0.016685716	-0.161178783	-1.226981687	0.277477902	1.936340698
1920-10-18	10	0.403362911	0.294163619	-0.00902264	-0.054848453	-1.290581681	0.412385551	2.011460676
1920-10-19	10	0.385971168	0.403362911	0.085340121	0.061358156	-1.407895784	0.300631047	1.994068934
1920-10-20	10	0.166330247	0.385971168	0.294163619	0.016685716	-1.440052895	-0.127833372	1.702347131
1920-10-21	10	-0.03007605	0.166330247	0.403362911	-0.00902264	-1.440052895	-0.43343896	1.394841422
1920-10-22	10	-0.17031683	-0.03007605	0.385971168	0.085340121	-1.464309873	-0.556287998	1.083428274
1920-10-23	10	-0.064711546	-0.17031683	0.166330247	0.294163619	-1.517013937	-0.231041793	1.16227014
1920-10-24	10	0.00339988	-0.064711546	-0.03007605	0.403362911	-1.608097766	0.033475929	1.293981561
1920-10-25	10	0.188803103	0.00339988	-0.17031683	0.385971168	-1.72266433	0.359119933	1.596698887
1920-10-26	10	0.301826491	0.188803103	-0.064711546	0.166330247	-1.797661982	0.366538038	1.741879387
1920-10-27	10	0.403362911	0.301826491	0.00339988	-0.03007605	-1.826099918	0.399963031	1.843415806
1920-10-28	10	0.368271591	0.403362911	0.188803103	-0.17031683	-1.76698473	0.179468488	1.832581464
1920-10-29	10	0.236778935	0.368271591	0.301826491	-0.064711546	-1.621068116	-0.065047557	1.753792871
1920-10-30	10	0.011086312	0.236778935	0.403362911	0.00339988	-1.507646187	-0.392276598	1.619184078
1920-10-31	10	-0.152724626	0.011086312	0.368271591	0.188803103	-1.493757074	-0.520996217	1.569939704
1920-11-01	11	-0.247914549	-0.152724626	0.236778935	0.301826491	-1.502995015	-0.484693483	1.549747434
1920-11-02	11	-0.280175411	-0.247914549	0.011086312	0.403362911	-1.555387949	-0.291261723	1.545924507
1920-11-03	11	-0.329888132	-0.280175411	-0.152724626	0.368271591	-1.575141678	-0.177163505	1.437096598
1920-11-04	11	-0.364953813	-0.329888132	-0.247914549	0.236778935	-1.628931853	-0.117039265	1.256114303
1920-11-05	11	-0.40360963	-0.364953813	-0.280175411	0.011086312	-1.610678412	-0.123434219	1.104036556
1920-11-06	11	-0.425485503	-0.40360963	-0.329888132	-0.152724626	-1.575141678	-0.095597371	1.068271572
1920-11-07	11	-0.449467467	-0.425485503	-0.364953813	-0.247914549	-1.405788301	-0.084513654	1.053527548
1920-11-08	11	-0.409033898	-0.449467467	-0.40360963	-0.280175411	-1.200915919	-0.005424267	1.146354052
1920-11-09	11	-0.370171865	-0.409033898	-0.425485503	-0.329888132	-1.016595218	0.055313638	1.204969813
1920-11-10	11	0.321479429	-0.370171865	-0.449467467	-0.364953813	-0.573336949	0.770946897	1.950411282
1920-11-11	11	1.170593432	0.321479429	-0.409033898	-0.40360963	-0.316340687	1.57962733	2.781271845
1920-11-12	11	1.520198938	1.170593432	-0.370171865	-0.425485503	-0.22891627	1.890370803	3.095340616
1920-11-13	11	1.575097464	1.520198938	0.321479429	-0.449467467	-0.161178783	1.253618035	2.980885765
1920-11-14	11	1.348207588	1.575097464	1.170593432	-0.409033898	-0.054848453	0.177614155	2.549123507
1920-11-15	11	1.387634508	1.348207588	1.520198938	-0.370171865	0.061358156	-0.13256443	2.404229726
1920-11-16	11	1.420590595	1.387634508	1.575097464	0.321479429	0.016685716	-0.154506869	1.993927545
1920-11-17	11	1.548024885	1.420590595	1.348207588	1.170593432	-0.00902264	0.199817297	1.864365572
1920-11-18	11	2.132268263	1.548024885	1.387634508	1.520198938	0.085340121	0.744633755	2.361184533
1920-11-19	11	2.220655682	2.132268263	1.420590595	1.575097464	0.294163619	0.800065086	2.381834465
1920-11-20	11	2.255882219	2.220655682	1.548024885	1.348207588	0.403362911	0.707857334	2.310730672
1920-11-21	11	1.831857626	2.255882219	2.132268263	1.387634508	0.385971168	-0.300410637	1.77049947
1920-11-22	11	1.803356116	1.831857626	2.220655682	1.420590595	0.166330247	-0.417299566	1.7866704
1920-11-23	11	1.760796502	1.803356116	2.255882219	1.548024885	-0.03007605	-0.495085717	1.769819142
1920-11-24	11	1.713557928	1.760796502	1.831857626	2.132268263	-0.17031683	-0.118299698	1.628217807
1920-11-25	11	1.923404158	1.713557928	1.803356116	2.220655682	-0.064711546	0.120048042	1.62924054
1920-11-26	11	2.025819164	1.923404158	1.760796502	2.255882219	0.00339988	0.265022662	1.622456253
1920-11-27	11	1.962595865	2.025819164	1.713557928	1.831857626	0.188803103	0.249037937	1.576624698
1920-11-28	11	1.626123629	1.962595865	1.923404158	1.803356116	0.301826491	-0.29728053	1.459793382
1920-11-29	11	1.327895447	1.626123629	2.025819164	1.760796502	0.403362911	-0.697923716	1.357971497
1920-11-30	11	1.404248308	1.327895447	1.962595865	1.713557928	0.368271591	-0.558347557	1.574565138
1920-12-01	12	1.535876751	1.404248308	1.626123629	1.923404158	0.236778935	-0.090246878	1.600588297
1920-12-02	12	1.593096891	1.535876751	1.327895447	2.025819164	0.011086312	0.265201444	1.589697012
1920-12-03	12	1.484583456	1.593096891	1.404248308	1.962595865	-0.152724626	0.080335148	1.295780354
1920-12-04	12	1.309951557	1.484583456	1.535876751	1.626123629	-0.247914549	-0.225925194	1.008125065
1920-12-05	12	1.193386442	1.309951557	1.593096891	1.327895447	-0.280175411	-0.399710449	0.790023531
1920-12-06	12	1.274511987	1.193386442	1.484583456	1.404248308	-0.329888132	-0.21007147	0.906240396
1920-12-07	12	1.454907688	1.274511987	1.309951557	1.535876751	-0.364953813	0.144956132	1.218128754
1920-12-08	12	1.708895915	1.454907688	1.193386442	1.593096891	-0.40360963	0.515509473	1.697809603
1920-12-09	12	2.232905278	1.708895915	1.274511987	1.484583456	-0.425485503	0.958393291	2.385629904
1920-12-10	12	2.608221113	2.232905278	1.454907688	1.309951557	-0.449467467	1.153313424	2.856135661
1920-12-11	12	2.593281168	2.608221113	1.708895915	1.193386442	-0.409033898	0.884385253	2.873456579
1920-12-12	12	2.283091153	2.593281168	2.232905278	1.274511987	-0.370171865	0.050185875	2.612979284
1920-12-13	12	1.662998758	2.283091153	2.608221113	1.454907688	0.321479429	-0.945222354	2.027952572
1920-12-14	12	1.520198938	1.662998758	2.593281168	1.708895915	1.170593432	-1.07308223	1.923808569
1920-12-15	12	1.414336666	1.520198938	2.283091153	2.232905278	1.520198938	-0.868754486	1.839822169
1920-12-16	12	1.378572957	1.414336666	1.662998758	2.608221113	1.575097464	-0.284425801	1.828040424
1920-12-17	12	1.397891008	1.378572957	1.520198938	2.593281168	1.348207588	-0.12230793	1.806924906
1920-12-18	12	1.85796025	1.397891008	1.414336666	2.283091153	1.387634508	0.443623584	2.228132115
1920-12-19	12	2.0183029	1.85796025	1.378572957	1.662998758	1.420590595	0.639729943	1.696823471
1920-12-20	12	2.118712911	2.0183029	1.397891008	1.520198938	1.548024885	0.720821903	0.948119478
1920-12-21	12	1.907440307	2.118712911	1.85796025	1.414336666	2.132268263	0.049480057	0.387241369
1920-12-22	12	1.922649726	1.907440307	2.0183029	1.378572957	2.220655682	-0.095653174	0.347552262
1920-12-23	12	2.080137151	1.922649726	2.118712911	1.397891008	2.255882219	-0.03857576	0.731929563
1920-12-24	12	2.146849323	2.080137151	1.907440307	1.85796025	1.831857626	0.239409016	0.759214816
1920-12-25	12	2.113737776	2.146849323	1.922649726	2.0183029	1.803356116	0.19108805	0.693147181
1920-12-26	12	1.963320766	2.113737776	2.080137151	2.118712911	1.760796502	-0.116816385	0.415295881
1920-12-27	12	1.897428672	1.963320766	2.146849323	1.907440307	1.713557928	-0.249420651	-0.234839591
1920-12-28	12	1.895879485	1.897428672	2.113737776	1.922649726	1.923404158	-0.217858291	-0.324776197
1920-12-29	12	2.346313018	1.895879485	1.963320766	2.080137151	2.025819164	0.382992252	0.090430799
1920-12-30	12	2.449497254	2.346313018	1.897428672	2.146849323	1.962595865	0.552068582	0.617639628
1920-12-31	12	2.481942011	2.449497254	1.895879485	2.113737776	1.626123629	0.586062527	0.678585895
1921-01-01	1	2.10119056	2.481942011	2.346313018	1.963320766	1.327895447	-0.245122458	0.340394058
1921-01-02	1	2.070418901	2.10119056	2.449497254	1.897428672	1.404248308	-0.379078353	0.356860973
1921-01-03	1	2.15286257	2.070418901	2.481942011	1.895879485	1.535876751	-0.329079441	0.229458412
1921-01-04	1	2.392653355	2.15286257	2.10119056	2.346313018	1.593096891	0.291462795	0.366834191
1921-01-05	1	2.402977239	2.392653355	2.070418901	2.449497254	1.484583456	0.332558337	0.440381373
1921-01-06	1	2.339371989	2.402977239	2.15286257	2.481942011	1.309951557	0.186509418	0.71324836
1921-01-07	1	2.106228354	2.339371989	2.392653355	2.10119056	1.193386442	-0.286425001	0.778332907
1921-01-08	1	1.962595865	2.106228354	2.402977239	2.070418901	1.274511987	-0.440381373	0.558347557
1921-01-09	1	1.869169335	1.962595865	2.339371989	2.15286257	1.454907688	-0.470202654	0.333292584
1921-01-10	1	1.812666382	1.869169335	2.106228354	2.392653355	1.708895915	-0.293561972	0.219569491
1921-01-11	1	1.812666382	1.812666382	1.962595865	2.402977239	2.232905278	-0.149929483	0.328082926
1921-01-12	1	1.773142337	1.812666382	1.869169335	2.339371989	2.608221113	-0.096026997	0.463190781
1921-01-13	1	1.717271953	1.773142337	1.812666382	2.106228354	2.593281168	-0.095394429	0.523885511
1921-01-14	1	1.658094384	1.717271953	1.812666382	1.962595865	2.283091153	-0.154571999	0.383582397
1921-01-15	1	1.687166198	1.658094384	1.773142337	1.869169335	1.662998758	-0.085976139	0.23225851
1921-01-16	1	3.024527119	1.687166198	1.717271953	1.812666382	1.520198938	1.307255166	1.315631204
1921-01-17	1	3.372715805	3.024527119	1.658094384	1.812666382	1.414336666	1.714621421	1.139810527
1921-01-18	1	3.546325421	3.372715805	1.687166198	1.773142337	1.378572957	1.859159223	0.938104308
1921-01-19	1	3.138625675	3.546325421	3.024527119	1.717271953	1.397891008	0.114098557	0.545344507
1921-01-20	1	2.829994905	3.138625675	3.372715805	1.658094384	1.85796025	-0.5427209	0.546903752
1921-01-21	1	2.585143165	2.829994905	3.546325421	1.687166198	2.0183029	-0.961182256	0.922144407
1921-01-22	1	2.387925214	2.585143165	3.138625675	3.024527119	2.118712911	-0.750700461	0.867726276
1921-01-23	1	2.265570131	2.387925214	2.829994905	3.372715805	1.907440307	-0.564424774	0.851233465
1921-01-24	1	2.163596126	2.265570131	2.585143165	3.546325421	1.922649726	-0.421547039	0.785023169
1921-01-25	1	2.252631945	2.163596126	2.387925214	3.138625675	2.080137151	-0.135293269	0.854740937
1921-01-26	1	2.376485623	2.252631945	2.265570131	2.829994905	2.146849323	0.110915492	0.518525373
1921-01-27	1	2.43513435	2.376485623	2.163596126	2.585143165	2.113737776	0.271538224	0.41683145
1921-01-28	1	2.758016859	2.43513435	2.252631945	2.387925214	1.963320766	0.505384914	0.639303949
1921-01-29	1	2.767788924	2.758016859	2.376485623	2.265570131	1.897428672	0.391303301	0.860348617
1921-01-30	1	2.776502873	2.767788924	2.43513435	2.163596126	1.895879485	0.341368523	0.853853147
1921-01-31	1	2.388872632	2.776502873	2.758016859	2.252631945	2.346313018	-0.369144227	0.308735482
1921-02-01	2	2.224569581	2.388872632	2.767788924	2.376485623	2.449497254	-0.543219343	0.077720258
1921-02-02	2	2.107483847	2.224569581	2.776502873	2.43513435	2.481942011	-0.669019026	-0.006253929
1921-02-03	2	2.185304224	2.107483847	2.388872632	2.758016859	2.10119056	-0.203568408	0.221983458
1921-02-04	2	2.212216813	2.185304224	2.224569581	2.767788924	2.070418901	-0.012352768	0.314788141
1921-02-05	2	2.212216813	2.212216813	2.107483847	2.776502873	2.15286257	0.104732966	0.316337328
1921-02-06	2	2.05400895	2.212216813	2.185304224	2.388872632	2.392653355	-0.131295274	-0.292304068
1921-02-07	2	1.950191474	2.05400895	2.212216813	2.224569581	2.402977239	-0.262025339	-0.49930578
1921-02-08	2	1.889658625	1.950191474	2.212216813	2.107483847	2.339371989	-0.322558188	-0.592283386
1921-02-09	2	1.90513881	1.889658625	2.05400895	2.185304224	2.106228354	-0.14887014	-0.19605175
1921-02-10	2	1.980562572	1.90513881	1.950191474	2.212216813	1.962595865	0.030371098	-0.089856329
1921-02-11	2	2.081425811	1.980562572	1.889658625	2.212216813	1.869169335	0.191767186	-0.07143676
1921-02-12	2	2.25534124	2.081425811	1.90513881	2.05400895	1.812666382	0.350202429	-0.137312115
1921-02-13	2	2.41504235	2.25534124	1.980562572	1.950191474	1.812666382	0.434479778	0.012065112
1921-02-14	2	2.41504235	2.41504235	2.081425811	1.889658625	1.773142337	0.333616539	0.075670362
