season	obs	residual	yest.residual	yest.all.obs
1	1.044308944	-1.135013367	-1.177327075	1.062192282
1	1.051428559	-1.098170665	-1.135013367	1.044308944
1	1.015125487	-1.10481004	-1.098170665	1.051428559
1	1.022578938	-1.029973368	-1.10481004	1.015125487
1	1.089821103	-0.914079209	-1.029973368	1.022578938
1	1.221013787	-0.746485618	-0.914079209	1.089821103
1	1.427094751	-0.51160448	-0.746485618	1.221013787
1	1.626157469	-0.327293459	-0.51160448	1.427094751
1	1.779229528	-0.336998817	-0.327293459	1.626157469
1	1.8126383	-0.545797415	-0.336998817	1.779229528
1	1.781202087	-0.703333093	-0.545797415	1.8126383
1	1.762008426	-0.707925348	-0.703333093	1.781202087
1	1.804545884	-0.526357453	-0.707925348	1.762008426
1	1.889450595	-0.332101819	-0.526357453	1.804545884
1	1.935348627	-0.209922393	-0.332101819	1.889450595
1	1.921038366	-0.170305466	-0.209922393	1.935348627
1	1.830589605	-0.221244689	-0.170305466	1.921038366
1	1.749403842	-0.271917561	-0.221244689	1.830589605
1	1.731748069	-0.264549367	-0.271917561	1.749403842
1	1.781173107	-0.193390187	-0.264549367	1.731748069
1	1.777485798	-0.177280344	-0.193390187	1.781173107
1	1.710203471	-0.225879722	-0.177280344	1.777485798
0	1.58116874	-0.336847942	-0.225879722	1.710203471
0	1.487736376	-0.412529817	-0.336847942	1.58116874
0	1.484388506	-0.398261789	-0.412529817	1.487736376
0	1.582689653	-0.282369328	-0.398261789	1.484388506
0	1.69357668	-0.153848306	-0.282369328	1.582689653
0	1.731565359	-0.098141214	-0.153848306	1.69357668
0	1.676990436	-0.134886774	-0.098141214	1.731565359
0	1.580920931	-0.212998465	-0.134886774	1.676990436
0	1.492118351	-0.283702607	-0.212998465	1.580920931
0	1.437119897	-0.320452959	-0.283702607	1.492118351
0	1.409683448	-0.329484381	-0.320452959	1.437119897
0	1.408337949	-0.312284694	-0.329484381	1.409683448
0	1.415674124	-0.286291724	-0.312284694	1.408337949
0	1.375925329	-0.307194912	-0.286291724	1.415674124
0	1.312270129	-0.351775767	-0.307194912	1.375925329
0	1.247453663	-0.397257278	-0.351775767	1.312270129
0	1.245969983	-0.379221362	-0.397257278	1.247453663
0	1.25914683	-0.34634851	-0.379221362	1.245969983
0	1.284514702	-0.301093604	-0.34634851	1.25914683
0	1.277297905	-0.28822266	-0.301093604	1.284514702
0	1.250463707	-0.294757853	-0.28822266	1.277297905
0	1.12907742	-0.395624285	-0.294757853	1.250463707
0	0.936422281	-0.567529144	-0.395624285	1.12907742
0	0.672160899	-0.81080296	-0.567529144	0.936422281
0	0.603061347	-0.858670443	-0.81080296	0.672160899
0	0.741229905	-0.699016435	-0.858670443	0.603061347
0	0.981008933	-0.437489591	-0.699016435	0.741229905
0	1.058259023	-0.338219995	-0.437489591	0.981008933
0	0.979524151	-0.394653931	-0.338219995	1.058259023
0	0.728440424	-0.62314509	-0.394653931	0.979524151
0	0.484783978	-0.843906606	-0.62314509	0.728440424
0	0.349525548	-0.955956452	-0.843906606	0.484783978
0	0.419439877	-0.862507974	-0.955956452	0.349525548
0	0.481387668	-0.776687892	-0.862507974	0.419439877
0	0.561152282	-0.672699551	-0.776687892	0.481387668
0	0.544123854	-0.665138744	-0.672699551	0.561152282
0	0.491015844	-0.693277097	-0.665138744	0.544123854
0	0.364574288	-0.794352754	-0.693277097	0.491015844
0	0.296852308	-0.83629579	-0.794352754	0.364574288
0	0.3513434	-0.755594836	-0.83629579	0.296852308
0	0.444350409	-0.635928016	-0.755594836	0.3513434
0	0.485101792	-0.568046576	-0.635928016	0.444350409
0	0.431916856	-0.593609538	-0.568046576	0.485101792
0	0.311575255	-0.685814072	-0.593609538	0.431916856
0	0.321354671	-0.64735767	-0.685814072	0.311575255
0	0.473596391	-0.465872414	-0.64735767	0.321354671
0	0.69766098	-0.211969121	-0.465872414	0.473596391
0	0.789485056	-0.089680363	-0.211969121	0.69766098
0	0.797034611	-0.051006919	-0.089680363	0.789485056
0	0.695775157	-0.12044737	-0.051006919	0.797034611
0	0.512578056	-0.27109147	-0.12044737	0.695775157
0	0.223245819	-0.527094512	-0.27109147	0.512578056
0	0.050621108	-0.665586323	-0.527094512	0.223245819
0	0.126351671	-0.555135168	-0.665586323	0.050621108
0	0.312456812	-0.335478191	-0.555135168	0.126351671
0	0.410007453	-0.212320506	-0.335478191	0.312456812
0	0.41285792	-0.17389651	-0.212320506	0.410007453
0	0.384449543	-0.165003534	-0.17389651	0.41285792
0	0.443025613	-0.067241386	-0.165003534	0.384449543
0	0.620233957	0.15064784	-0.067241386	0.443025613
0	0.775164251	0.347692259	0.15064784	0.620233957
0	0.823735505	0.439877355	0.347692259	0.775164251
0	0.731342702	0.392698768	0.439877355	0.823735505
0	0.645091309	0.353419223	0.392698768	0.731342702
0	0.515870241	0.272980206	0.353419223	0.645091309
0	0.432028557	0.23991384	0.272980206	0.515870241
0	0.268319702	0.129220326	0.23991384	0.432028557
0	0.217033332	0.133381638	0.129220326	0.268319702
0	0.182515571	0.156638212	0.133381638	0.217033332
0	0.225994583	0.260824363	0.156638212	0.182515571
0	0.220351461	0.319591051	0.260824363	0.225994583
0	0.174166595	0.342277385	0.319591051	0.220351461
0	0.105514392	0.346972346	0.342277385	0.174166595
0	0.080589518	0.400158038	0.346972346	0.105514392
0	0.179213106	0.582515598	0.400158038	0.080589518
0	0.271603346	0.765296068	0.582515598	0.179213106
0	0.366126434	0.958157895	0.765296068	0.271603346
0	0.394936705	1.094928563	0.958157895	0.366126434
0	0.385620229	1.205433404	1.094928563	0.394936705
0	0.351948617	1.306551366	1.205433404	0.385620229
0	0.341976504	1.45083935	1.306551366	0.351948617
0	0.367080405	1.656552785	1.45083935	0.341976504
0	0.383160203	1.890928977	1.656552785	0.367080405
0	0.36862867	2.153082231	1.890928977	0.383160203
0	0.425866417	2.589859931	2.153082231	0.36862867
0	0.585013744	3.360308882	2.589859931	0.425866417
0	0.841988555	5.419381754	3.360308882	0.585013744
1	1.00786729	-0.684970186	5.419381754	0.841988555
1	1.080871197	-0.97452869	-0.684970186	1.00786729
1	0.947156317	-1.219028337	-0.97452869	1.080871197
1	0.746137087	-1.412764855	-1.219028337	0.947156317
1	0.534290341	-1.376141174	-1.412764855	0.746137087
1	0.528931651	-1.245472626	-1.376141174	0.534290341
1	0.794938906	-1.012894333	-1.245472626	0.528931651
1	1.216130518	-0.706076361	-1.012894333	0.794938906
1	1.55771072	-0.627158029	-0.706076361	1.216130518
1	1.69471484	-0.867820156	-0.627158029	1.55771072
1	1.60201122	-1.198302522	-0.867820156	1.69471484
1	1.403952532	-1.436143158	-1.198302522	1.60201122
1	1.212196422	-1.509029872	-1.436143158	1.403952532
1	1.093978153	-1.490616771	-1.509029872	1.212196422
1	0.987759416	-1.479284883	-1.490616771	1.093978153
1	0.877166781	-1.44924848	-1.479284883	0.987759416
1	0.847753964	-1.369815968	-1.44924848	0.877166781
1	0.877166781	-1.264432396	-1.369815968	0.847753964
1	1.013940247	-1.073360509	-1.264432396	0.877166781
1	1.163201466	-0.884260095	-1.073360509	1.013940247
1	1.255770845	-0.862885175	-0.884260095	1.163201466
1	1.246761553	-1.050160239	-0.862885175	1.255770845
1	1.225166113	-1.181408372	-1.050160239	1.246761553
1	1.270076962	-1.183000354	-1.181408372	1.225166113
1	1.393843713	-1.102264588	-1.183000354	1.270076962
1	1.520010809	-1.017088348	-1.102264588	1.393843713
1	1.599060188	-0.958568866	-1.017088348	1.520010809
1	1.633910491	-0.951951336	-0.958568866	1.599060188
1	1.595681865	-1.035382742	-0.951951336	1.633910491
1	1.517637346	-1.168675866	-1.035382742	1.595681865
1	1.365922843	-1.310099612	-1.168675866	1.517637346
1	1.230407796	-1.40956049	-1.310099612	1.365922843
1	1.235522127	-1.309807064	-1.40956049	1.230407796
1	1.410859276	-1.04063902	-1.309807064	1.235522127
1	1.635923172	-0.754672117	-1.04063902	1.410859276
1	1.870839913	-0.618863881	-0.754672117	1.635923172
1	2.066744625	-0.577638456	-0.618863881	1.870839913
1	2.25398751	-0.559267085	-0.577638456	2.066744625
1	2.374614266	-0.498142653	-0.559267085	2.25398751
1	2.438504193	-0.449839753	-0.498142653	2.374614266
1	2.414934718	-0.521444394	-0.449839753	2.438504193
1	2.289317344	-0.671609783	-0.521444394	2.414934718
1	2.150681937	-0.798895561	-0.671609783	2.289317344
1	2.052662356	-0.822914993	-0.798895561	2.150681937
1	2.045301394	-0.787548761	-0.822914993	2.052662356
1	2.013811806	-0.795336825	-0.787548761	2.045301394
1	1.952587036	-0.795557352	-0.795336825	2.013811806
1	1.85975681	-0.811237223	-0.795557352	1.952587036
1	1.753642907	-0.863857897	-0.811237223	1.85975681
1	1.647948032	-0.931269775	-0.863857897	1.753642907
1	1.58523113	-0.965232275	-0.931269775	1.647948032
1	1.590294788	-0.937261636	-0.965232275	1.58523113
1	1.630075202	-0.878111148	-0.937261636	1.590294788
1	1.653198775	-0.837752172	-0.878111148	1.630075202
1	1.624497943	-0.850503826	-0.837752172	1.653198775
1	1.529523277	-0.930295736	-0.850503826	1.624497943
1	1.38108389	-1.063984753	-0.930295736	1.529523277
1	1.287510354	-1.143042513	-1.063984753	1.38108389
1	1.29276667	-1.123392616	-1.143042513	1.287510354
1	1.386603048	-1.021893073	-1.123392616	1.29276667
1	1.435892703	-0.989785206	-1.021893073	1.386603048
1	1.481224997	-0.95421923	-0.989785206	1.435892703
1	1.549341252	-0.853096512	-0.95421923	1.481224997
1	1.64877545	-0.749315983	-0.853096512	1.549341252
1	1.716128265	-0.824048822	-0.749315983	1.64877545
1	1.698341975	-0.975789396	-0.824048822	1.716128265
1	1.619162059	-1.127767638	-0.975789396	1.698341975
1	1.537098227	-1.149313931	-1.127767638	1.619162059
1	1.48831916	-1.120637094	-1.149313931	1.537098227
1	1.48859101	-1.050494921	-1.120637094	1.48831916
1	1.436997246	-1.044017725	-1.050494921	1.48859101
1	1.388793629	-1.050861897	-1.044017725	1.436997246
1	1.299450935	-1.109434856	-1.050861897	1.388793629
1	1.261147465	-1.123477341	-1.109434856	1.299450935
1	1.275329353	-1.088953986	-1.123477341	1.261147465
1	1.364209348	-0.982128474	-1.088953986	1.275329353
1	1.463624605	-0.941468992	-0.982128474	1.364209348
1	1.521702698	-0.98099298	-0.941468992	1.463624605
1	1.544652942	-1.012143997	-0.98099298	1.521702698
1	1.568236374	-0.928855109	-1.012143997	1.544652942
1	1.553971312	-0.874684234	-0.928855109	1.568236374
1	1.528964024	-0.851571318	-0.874684234	1.553971312
1	1.481811587	-0.863595557	-0.851571318	1.528964024
1	1.507743968	-0.81059313	-0.863595557	1.481811587
1	1.560677759	-0.735512351	-0.81059313	1.507743968
1	1.641470573	-0.683941575	-0.735512351	1.560677759
1	1.91421171	-0.50444919	-0.683941575	1.641470573
1	2.203611152	-0.304613045	-0.50444919	1.91421171
1	2.445567976	-0.164528952	-0.304613045	2.203611152
1	2.446164315	-0.233016192	-0.164528952	2.445567976
1	2.333600807	-0.364965385	-0.233016192	2.446164315
1	2.142598241	-0.461574502	-0.364965385	2.333600807
1	2.034292355	-0.471695406	-0.461574502	2.142598241
1	1.965829693	-0.472234347	-0.471695406	2.034292355
1	1.902036204	-0.488270291	-0.472234347	1.965829693
1	1.863313582	-0.492101698	-0.488270291	1.902036204
1	1.813480429	-0.515032676	-0.492101698	1.863313582
1	1.756528311	-0.549943607	-0.515032676	1.813480429
1	1.619945531	-0.667399844	-0.549943607	1.756528311
1	1.486024912	-0.783916805	-0.667399844	1.619945531
1	1.54034822	-0.713190984	-0.783916805	1.486024912
1	1.967298352	-0.27041797	-0.713190984	1.54034822
1	2.390733274	0.115713794	-0.27041797	1.967298352
1	2.636277563	0.105085596	0.115713794	2.390733274
1	2.63240044	-0.16558051	0.105085596	2.636277563
1	2.473435992	-0.45113845	-0.16558051	2.63240044
1	2.258295026	-0.643993682	-0.45113845	2.473435992
1	2.109885811	-0.717112875	-0.643993682	2.258295026
1	2.013306442	-0.746111555	-0.717112875	2.109885811
1	1.958623762	-0.717197366	-0.746111555	2.013306442
1	1.93054302	-0.65212832	-0.717197366	1.958623762
1	1.901008428	-0.617142739	-0.65212832	1.93054302
1	1.809685251	-0.664119115	-0.617142739	1.901008428
1	1.709861181	-0.742981339	-0.664119115	1.809685251
1	1.649436891	-0.827364023	-0.742981339	1.709861181
1	1.663650861	-0.826221392	-0.827364023	1.649436891
1	1.719524588	-0.745464156	-0.826221392	1.663650861
1	1.827882795	-0.59529201	-0.745464156	1.719524588
1	1.990790243	-0.40126277	-0.59529201	1.827882795
1	2.140799698	-0.311855911	-0.40126277	1.990790243
1	2.209255748	-0.426193952	-0.311855911	2.140799698
1	2.177789115	-0.60036152	-0.426193952	2.209255748
1	2.113197314	-0.675874138	-0.60036152	2.177789115
1	2.071763483	-0.602721937	-0.675874138	2.113197314
1	2.069702499	-0.507867212	-0.602721937	2.071763483
1	2.023320014	-0.487273371	-0.507867212	2.069702499
1	1.974919902	-0.488633051	-0.487273371	2.023320014
1	1.947103009	-0.482125332	-0.488633051	1.974919902
1	2.028312083	-0.37448248	-0.482125332	1.947103009
1	2.133287735	-0.24788205	-0.37448248	2.028312083
1	2.243821316	-0.118617789	-0.24788205	2.133287735
1	2.274669828	-0.070762465	-0.118617789	2.243821316
1	2.246281566	-0.083162433	-0.070762465	2.274669828
1	2.149058381	-0.16497551	-0.083162433	2.246281566
1	2.100580104	-0.198356394	-0.16497551	2.149058381
1	2.101211603	-0.18277999	-0.198356394	2.100580104
1	2.14519939	-0.123912571	-0.18277999	2.101211603
1	2.131309011	-0.122997742	-0.123912571	2.14519939
1	2.094433777	-0.145041766	-0.122997742	2.131309011
1	2.038222074	-0.186341622	-0.145041766	2.094433777
1	2.057356528	-0.152145453	-0.186341622	2.038222074
1	2.101569276	-0.092787234	-0.152145453	2.057356528
1	2.13633993	-0.042852647	-0.092787234	2.101569276
1	2.077382447	-0.08661791	-0.042852647	2.13633993
1	1.949873264	-0.242404	-0.08661791	2.077382447
1	1.794930699	-0.491487757	-0.242404	1.949873264
1	1.658847951	-0.71001818	-0.491487757	1.794930699
1	1.548902655	-0.809646703	-0.71001818	1.658847951
1	1.527844579	-0.752853508	-0.809646703	1.548902655
1	1.607508114	-0.615571521	-0.752853508	1.527844579
1	1.739784625	-0.441765461	-0.615571521	1.607508114
1	1.801256407	-0.348887607	-0.441765461	1.739784625
1	1.804149452	-0.320806091	-0.348887607	1.801256407
1	1.755963784	-0.347582673	-0.320806091	1.804149452
1	1.697523078	-0.389561676	-0.347582673	1.755963784
1	1.646125301	-0.445953451	-0.389561676	1.697523078
1	1.643867139	-0.466757187	-0.445953451	1.646125301
1	1.707368269	-0.430207589	-0.466757187	1.643867139
1	1.757033144	-0.388844266	-0.430207589	1.707368269
1	1.731930745	-0.395600536	-0.388844266	1.757033144
1	1.660582273	-0.419937354	-0.395600536	1.731930745
0	1.640403586	-0.404771538	-0.419937354	1.660582273
0	1.726864352	-0.290395129	-0.404771538	1.640403586
0	1.830230959	-0.163639256	-0.290395129	1.726864352
0	1.889164483	-0.084005729	-0.163639256	1.830230959
0	1.891632754	-0.062403809	-0.084005729	1.889164483
0	1.840689038	-0.09510085	-0.062403809	1.891632754
0	1.73878736	-0.17924912	-0.09510085	1.840689038
0	1.599720586	-0.300835169	-0.17924912	1.73878736
0	1.528852136	-0.3543121	-0.300835169	1.599720586
0	1.580814708	-0.28493999	-0.3543121	1.528852136
0	1.702865306	-0.145380774	-0.28493999	1.580814708
0	1.802023028	-0.028621649	-0.145380774	1.702865306
0	1.842925626	0.029985319	-0.028621649	1.802023028
0	1.835597182	0.040485824	0.029985319	1.842925626
0	1.826194236	0.049053166	0.040485824	1.835597182
0	1.875624042	0.116583444	0.049053166	1.826194236
0	1.958259671	0.170164341	0.116583444	1.875624042
0	2.013628067	-0.036617512	0.170164341	1.958259671
0	1.999657353	-0.264758388	-0.036617512	2.013628067
0	1.967683217	-0.359326968	-0.264758388	1.999657353
0	1.923504706	-0.272742924	-0.359326968	1.967683217
0	1.876836259	-0.197478947	-0.272742924	1.923504706
0	1.818043643	-0.170718436	-0.197478947	1.876836259
0	1.7966443	-0.131601919	-0.170718436	1.818043643
0	1.842435096	-0.041632318	-0.131601919	1.7966443
0	1.887941082	0.037777516	-0.041632318	1.842435096
0	1.900133988	0.077575057	0.037777516	1.887941082
0	1.842435096	0.04369606	0.077575057	1.900133988
0	1.759819982	-0.017330768	0.04369606	1.842435096
0	1.689233465	-0.067607611	-0.017330768	1.759819982
0	1.668041469	-0.069189696	-0.067607611	1.689233465
0	1.696041059	-0.021928047	-0.069189696	1.668041469
0	1.733968366	0.035122295	-0.021928047	1.696041059
0	1.714642611	0.034907549	0.035122295	1.733968366
0	1.609264887	-0.051291357	0.034907549	1.714642611
0	1.444979044	-0.19628054	-0.051291357	1.609264887
0	1.311667817	-0.310146397	-0.19628054	1.444979044
0	1.310369297	-0.291828004	-0.310146397	1.311667817
0	1.360023121	-0.222369141	-0.291828004	1.310369297
0	1.426599108	-0.135786673	-0.222369141	1.360023121
0	1.409851508	-0.1323179	-0.135786673	1.426599108
0	1.325978426	-0.195756854	-0.1323179	1.409851508
0	1.149505958	-0.351568847	-0.195756854	1.325978426
0	0.958370395	-0.521809238	-0.351568847	1.149505958
0	0.811735665	-0.647305743	-0.521809238	0.958370395
0	0.787608296	-0.650043298	-0.647305743	0.811735665
0	0.816613723	-0.599387652	-0.650043298	0.787608296
0	0.846205005	-0.547876572	-0.599387652	0.816613723
0	0.82237568	-0.549509643	-0.547876572	0.846205005
0	0.749801736	-0.599662795	-0.549509643	0.82237568
0	0.706273269	-0.620477409	-0.599662795	0.749801736
0	0.744258846	-0.55943679	-0.620477409	0.706273269
0	0.84457971	-0.435652626	-0.55943679	0.744258846
0	0.900439272	-0.35598637	-0.435652626	0.84457971
0	0.876307613	-0.355988406	-0.35598637	0.900439272
0	0.830956839	-0.376857549	-0.355988406	0.876307613
0	0.856413297	-0.326539295	-0.376857549	0.830956839
0	0.924411959	-0.233288096	-0.326539295	0.856413297
0	0.970503681	-0.161541232	-0.233288096	0.924411959
0	0.914188534	-0.191778485	-0.161541232	0.970503681
0	0.803988742	-0.275457361	-0.191778485	0.914188534
0	0.667846943	-0.384614322	-0.275457361	0.803988742
0	0.596260527	-0.428730095	-0.384614322	0.667846943
0	0.551287351	-0.445723688	-0.428730095	0.596260527
0	0.577316218	-0.391181686	-0.445723688	0.551287351
0	0.670050266	-0.269374648	-0.391181686	0.577316218
0	0.795560314	-0.114203562	-0.269374648	0.670050266
0	0.85546297	-0.024021513	-0.114203562	0.795560314
0	0.798506738	-0.050047349	-0.024021513	0.85546297
0	0.661917984	-0.155020014	-0.050047349	0.798506738
0	0.528830267	-0.255775467	-0.155020014	0.661917984
0	0.42979217	-0.32171687	-0.255775467	0.528830267
0	0.41694837	-0.300648909	-0.32171687	0.42979217
0	0.43992758	-0.242887201	-0.300648909	0.41694837
0	0.549004585	-0.098124522	-0.242887201	0.43992758
0	0.660852359	0.050304182	-0.098124522	0.549004585
0	0.73225311	0.15922124	0.050304182	0.660852359
0	0.715401122	0.1810208	0.15922124	0.73225311
0	0.621805776	0.127372484	0.1810208	0.715401122
0	0.567024865	0.113931298	0.127372484	0.621805776
0	0.61782521	0.20744639	0.113931298	0.567024865
0	0.721356766	0.355166701	0.20744639	0.61782521
0	0.755394909	0.435000229	0.355166701	0.721356766
0	0.707037114	0.434159525	0.435000229	0.755394909
0	0.572863161	0.349369394	0.434159525	0.707037114
0	0.436152733	0.264096964	0.349369394	0.572863161
0	0.378928885	0.260574869	0.264096964	0.436152733
0	0.514431243	0.45228134	0.260574869	0.378928885
0	0.708817153	0.705649095	0.45228134	0.514431243
0	0.846942904	0.905854601	0.705649095	0.708817153
0	0.85984158	0.984280275	0.905854601	0.846942904
0	0.7699199	0.963779206	0.984280275	0.85984158
0	0.637298591	0.905063717	0.963779206	0.7699199
0	0.54052277	0.887393795	0.905063717	0.637298591
0	0.526495596	0.958504542	0.887393795	0.54052277
0	0.553466001	1.077635443	0.958504542	0.526495596
0	0.613176634	1.237862403	1.077635443	0.553466001
0	0.680036334	1.41537919	1.237862403	0.613176634
0	0.732914704	1.591473311	1.41537919	0.680036334
0	0.77262497	1.770351236	1.591473311	0.732914704
0	0.788468915	1.946295704	1.770351236	0.77262497
0	0.784393993	2.131002486	1.946295704	0.788468915
0	0.744340582	2.321456544	2.131002486	0.784393993
0	0.967631241	2.841618805	2.321456544	0.744340582
0	1.179677884	3.47293578	2.841618805	0.967631241
0	1.398953369	4.418044235	3.47293578	1.179677884
1	1.389437006	-0.947164418	4.418044235	1.398953369
1	1.366624967	-1.209000408	-0.947164418	1.389437006
1	1.26562218	-1.196910423	-1.209000408	1.366624967
1	1.202318782	-1.009845573	-1.196910423	1.26562218
1	1.123442973	-0.779775304	-1.009845573	1.202318782
1	1.041519711	-0.610309944	-0.779775304	1.123442973
1	0.921677662	-0.538452238	-0.610309944	1.041519711
1	0.784393993	-0.53427554	-0.538452238	0.921677662
1	0.702445269	-0.51297872	-0.53427554	0.784393993
1	0.703808015	-0.435180546	-0.51297872	0.702445269
1	0.702871327	-0.377400404	-0.435180546	0.703808015
1	0.704828858	-0.327923119	-0.377400404	0.702871327
1	0.671633658	-0.320407842	-0.327923119	0.704828858
1	0.674442402	-0.280866628	-0.320407842	0.671633658
1	0.73514436	-0.18560863	-0.280866628	0.674442402
1	0.845318808	-0.041932218	-0.18560863	0.73514436
1	0.922430339	0.068331831	-0.041932218	0.845318808
1	0.866735407	0.045876332	0.068331831	0.922430339
1	0.744422311	-0.042826156	0.045876332	0.866735407
1	0.603437817	-0.149633937	-0.042826156	0.744422311
1	0.595596863	-0.122592692	-0.149633937	0.603437817
1	0.63720762	-0.045286869	-0.122592692	0.595596863
1	0.72210918	0.076213644	-0.045286869	0.63720762
1	0.779197949	0.170888815	0.076213644	0.72210918
1	0.832305053	0.262651881	0.170888815	0.779197949
1	0.844431824	0.31458728	0.262651881	0.832305053
1	0.793772726	0.304973223	0.31458728	0.844431824
1	0.738767254	0.292350474	0.304973223	0.793772726
1	0.727110857	0.324524758	0.292350474	0.738767254
1	0.821241078	0.463979956	0.324524758	0.727110857
1	0.863113002	0.542180949	0.463979956	0.821241078
1	0.954403448	0.490480477	0.542180949	0.863113002
1	1.305344862	0.687871606	0.490480477	0.954403448
1	1.727200873	0.819063886	0.687871606	1.305344862
1	2.143102869	0.354605441	0.819063886	1.727200873
1	2.339471486	-0.141382222	0.354605441	2.143102869
1	2.419889134	-0.527582774	-0.141382222	2.339471486
1	2.312820269	-0.876053405	-0.527582774	2.419889134
1	2.15108241	-1.104727673	-0.876053405	2.312820269
1	1.986787223	-1.196541354	-1.104727673	2.15108241
1	1.8828754	-1.161854412	-1.196541354	1.986787223
1	1.804857256	-1.176883784	-1.161854412	1.8828754
1	1.653528091	-1.335585282	-1.176883784	1.804857256
1	1.491227999	-1.457989658	-1.335585282	1.653528091
1	1.297149438	-1.545670018	-1.457989658	1.491227999
1	1.189152138	-1.521921548	-1.545670018	1.297149438
1	1.264359615	-1.34982832	-1.521921548	1.189152138
1	1.592432102	-1.006408224	-1.34982832	1.264359615
1	1.892099741	-0.8018889	-1.006408224	1.592432102
1	2.086798773	-0.795604255	-0.8018889	1.892099741
1	2.082970014	-0.953344028	-0.795604255	2.086798773
1	1.985819386	-1.152724756	-0.953344028	2.082970014
1	1.80720358	-1.355623609	-1.152724756	1.985819386
1	1.66358567	-1.451527491	-1.355623609	1.80720358
1	1.562662925	-1.446933147	-1.451527491	1.66358567
1	1.517448734	-1.36793565	-1.446933147	1.562662925
1	1.541932452	-1.257805618	-1.36793565	1.517448734
1	1.597981758	-1.142625342	-1.257805618	1.541932452
1	1.665311802	-1.033527255	-1.142625342	1.597981758
1	1.722940134	-0.945093387	-1.033527255	1.665311802
1	1.777514885	-0.866492529	-0.945093387	1.722940134
1	1.826166531	-0.841196628	-0.866492529	1.777514885
1	1.838255847	-0.939492989	-0.841196628	1.826166531
1	1.81143001	-1.073613996	-0.939492989	1.838255847
1	1.77191459	-1.152570588	-1.073613996	1.81143001
1	1.751764412	-1.143918642	-1.152570588	1.77191459
1	1.731504449	-1.103251441	-1.143918642	1.751764412
1	1.680009161	-1.082907013	-1.103251441	1.731504449
1	1.599338303	-1.107949946	-1.082907013	1.680009161
1	1.568092932	-1.099633854	-1.107949946	1.599338303
1	1.632667316	-1.005604619	-1.099633854	1.568092932
1	1.756558014	-0.858477386	-1.005604619	1.632667316
1	1.892021925	-0.703584594	-0.858477386	1.756558014
1	2.029465786	-0.558082081	-0.703584594	1.892021925
1	2.135852204	-0.516862025	-0.558082081	2.029465786
1	2.164742167	-0.572179521	-0.516862025	2.135852204
1	2.102410354	-0.669975822	-0.572179521	2.164742167
1	2.015647342	-0.718472794	-0.669975822	2.102410354
1	1.971547701	-0.69347137	-0.718472794	2.015647342
1	1.977780929	-0.640105472	-0.69347137	1.971547701
1	1.952513788	-0.632992791	-0.640105472	1.977780929
1	1.875914054	-0.684846932	-0.632992791	1.952513788
1	1.753106554	-0.784937657	-0.684846932	1.875914054
1	1.668398375	-0.850387542	-0.784937657	1.753106554
1	1.643966871	-0.857907986	-0.850387542	1.668398375
1	1.698341975	-0.78980123	-0.857907986	1.643966871
1	1.746017614	-0.72885026	-0.78980123	1.698341975
1	1.769542527	-0.69002576	-0.72885026	1.746017614
1	1.712968607	-0.731748539	-0.69002576	1.769542527
1	1.634279786	-0.795847054	-0.731748539	1.712968607
1	1.582618964	-0.833066512	-0.795847054	1.634279786
1	1.61684211	-0.784474264	-0.833066512	1.582618964
1	1.677279858	-0.709690017	-0.784474264	1.61684211
1	1.702332366	-0.670283238	-0.709690017	1.677279858
1	1.691518382	-0.66673654	-0.670283238	1.702332366
1	1.652605733	-0.72221426	-0.66673654	1.691518382
1	1.64346811	-0.822449963	-0.72221426	1.652605733
1	1.643601137	-0.898326316	-0.822449963	1.64346811
1	1.700354871	-0.911941174	-0.898326316	1.643601137
1	1.728942847	-0.931391712	-0.911941174	1.700354871
1	1.738545449	-0.938588656	-0.931391712	1.728942847
1	1.662411502	-0.954617151	-0.938588656	1.738545449
1	1.543991882	-0.992208861	-0.954617151	1.662411502
1	1.422251725	-1.062908067	-0.992208861	1.543991882
1	1.373183514	-1.071015735	-1.062908067	1.422251725
1	1.421504558	-0.984307841	-1.071015735	1.373183514
1	1.47036986	-0.906422994	-0.984307841	1.421504558
1	1.507553481	-0.846064042	-0.906422994	1.47036986
1	1.468192546	-0.866962609	-0.846064042	1.507553481
1	1.416968082	-0.911369459	-0.866962609	1.468192546
1	1.320159262	-1.008117702	-0.911369459	1.416968082
1	1.250857796	-1.068117893	-1.008117702	1.320159262
1	1.250414435	-1.045932496	-1.068117893	1.250857796
1	1.316845104	-0.957965025	-1.045932496	1.250414435
1	1.394995664	-0.86091978	-0.957965025	1.316845104
1	1.422998335	-0.815595877	-0.86091978	1.394995664
1	1.424282856	-0.797901111	-0.815595877	1.422998335
1	1.395720286	-0.810552397	-0.797901111	1.424282856
1	1.332218057	-0.85841228	-0.810552397	1.395720286
1	1.258267236	-0.916855543	-0.85841228	1.332218057
1	1.242251125	-0.91742204	-0.916855543	1.258267236
1	1.307441445	-0.836787814	-0.91742204	1.242251125
1	1.42725991	-0.701476638	-0.836787814	1.307441445
1	1.655961662	-0.4572144	-0.701476638	1.42725991
1	1.87530757	-0.257188961	-0.4572144	1.655961662
1	2.037011121	-0.380067666	-0.257188961	1.87530757
1	2.027247687	-0.701226045	-0.380067666	2.037011121
1	1.920433435	-0.971666972	-0.701226045	2.027247687
1	1.794987866	-1.062759568	-0.971666972	1.920433435
