season	obs	residual	yest.residual	two.yest.residual	three.yest.residual	ma.2
1	2.014156226	-0.708362429	-0.714690472	-0.665908385	-0.607470711	-0.696320428
1	2.023138014	-0.685985634	-0.708362429	-0.714690472	-0.665908385	-0.703012845
1	2.051822577	-0.643881438	-0.685985634	-0.708362429	-0.714690472	-0.679409834
1	2.12606793	-0.556202752	-0.643881438	-0.685985634	-0.708362429	-0.628689941
1	2.219571995	-0.484532788	-0.556202752	-0.643881438	-0.685985634	-0.561538993
1	2.266515943	-0.526581984	-0.484532788	-0.556202752	-0.643881438	-0.522439174
1	2.242232608	-0.617867076	-0.526581984	-0.484532788	-0.556202752	-0.542993949
1	2.175291016	-0.681855969	-0.617867076	-0.526581984	-0.484532788	-0.608768343
1	2.137700239	-0.720647332	-0.681855969	-0.617867076	-0.526581984	-0.673456793
1	2.086478489	-0.876405485	-0.720647332	-0.681855969	-0.617867076	-0.759636262
1	2.020153039	-1.031463873	-0.876405485	-0.720647332	-0.681855969	-0.87617223
1	1.910602607	-1.146398832	-1.031463873	-0.876405485	-0.720647332	-1.018089396
1	1.827772157	-1.12455066	-1.146398832	-1.031463873	-0.876405485	-1.100804455
1	1.772236289	-1.087933734	-1.12455066	-1.146398832	-1.031463873	-1.119627742
1	1.76666508	-1.030063266	-1.087933734	-1.12455066	-1.146398832	-1.08084922
1	1.793586324	-0.95869979	-1.030063266	-1.087933734	-1.12455066	-1.025565597
1	1.839596201	-0.880308863	-0.95869979	-1.030063266	-1.087933734	-0.956357307
1	1.880411635	-0.814569421	-0.880308863	-0.95869979	-1.030063266	-0.884526025
1	1.915226012	-0.759376415	-0.814569421	-0.880308863	-0.95869979	-0.8180849
1	1.92008039	-0.736889615	-0.759376415	-0.814569421	-0.880308863	-0.770278484
1	1.882535028	-0.758440335	-0.736889615	-0.759376415	-0.814569421	-0.751568789
1	1.841644291	-0.78430114	-0.758440335	-0.736889615	-0.759376415	-0.75987703
1	1.835542289	-0.775930876	-0.78430114	-0.758440335	-0.736889615	-0.772890784
1	1.892359084	-0.704965516	-0.775930876	-0.78430114	-0.758440335	-0.755065844
1	1.943364503	-0.639996715	-0.704965516	-0.775930876	-0.78430114	-0.706964369
0	1.979327242	-0.59016845	-0.639996715	-0.704965516	-0.775930876	-0.64504356
0	1.98480333	-0.570888298	-0.59016845	-0.639996715	-0.704965516	-0.600351154
0	2.055970405	-0.485955648	-0.570888298	-0.59016845	-0.639996715	-0.549004132
0	2.199843021	-0.353055194	-0.485955648	-0.570888298	-0.59016845	-0.46996638
0	2.352240737	-0.321873573	-0.353055194	-0.485955648	-0.570888298	-0.386961472
0	2.385077561	-0.41222857	-0.321873573	-0.353055194	-0.485955648	-0.362385779
0	2.284441118	-0.550361683	-0.41222857	-0.321873573	-0.353055194	-0.428154609
0	2.10673074	-0.664281134	-0.550361683	-0.41222857	-0.321873573	-0.542290463
0	1.956023675	-0.72936563	-0.664281134	-0.550361683	-0.41222857	-0.648002816
0	1.899928126	-0.725757086	-0.72936563	-0.664281134	-0.550361683	-0.70646795
0	1.922297463	-0.660623361	-0.725757086	-0.72936563	-0.664281134	-0.705248692
0	2.000425716	-0.558313502	-0.660623361	-0.725757086	-0.72936563	-0.648231316
0	2.05405307	-0.578416626	-0.558313502	-0.660623361	-0.725757086	-0.599117829
0	2.060999679	-0.667026736	-0.578416626	-0.558313502	-0.660623361	-0.601252288
0	2.03817725	-0.725044722	-0.667026736	-0.578416626	-0.558313502	-0.656829361
0	2.02779135	-0.673555433	-0.725044722	-0.667026736	-0.578416626	-0.688542297
0	2.040125237	-0.588305703	-0.673555433	-0.725044722	-0.667026736	-0.662301953
0	2.046880137	-0.530742824	-0.588305703	-0.673555433	-0.725044722	-0.597534653
0	2.072066848	-0.469012912	-0.530742824	-0.588305703	-0.673555433	-0.529353813
0	2.100643272	-0.412799835	-0.469012912	-0.530742824	-0.588305703	-0.470851857
0	2.145058416	-0.346227866	-0.412799835	-0.469012912	-0.530742824	-0.409346871
0	2.158939194	-0.313500602	-0.346227866	-0.412799835	-0.469012912	-0.357509434
0	2.162547732	-0.29299698	-0.313500602	-0.346227866	-0.412799835	-0.317575149
0	2.137923397	-0.301839587	-0.29299698	-0.313500602	-0.346227866	-0.302779057
0	2.120613502	-0.304015692	-0.301839587	-0.29299698	-0.313500602	-0.29961742
0	2.081640426	-0.328251424	-0.304015692	-0.301839587	-0.29299698	-0.311368901
0	2.038132424	-0.357253664	-0.328251424	-0.304015692	-0.301839587	-0.32984026
0	1.96312751	-0.417875925	-0.357253664	-0.328251424	-0.304015692	-0.367793671
0	1.870044747	-0.496633324	-0.417875925	-0.357253664	-0.328251424	-0.423920971
0	1.763631875	-0.588738572	-0.496633324	-0.417875925	-0.357253664	-0.501082607
0	1.666482572	-0.6715741	-0.588738572	-0.496633324	-0.417875925	-0.585648665
0	1.614448291	-0.709273901	-0.6715741	-0.588738572	-0.496633324	-0.656528858
0	1.594704552	-0.714651652	-0.709273901	-0.6715741	-0.588738572	-0.698499884
0	1.618105102	-0.676837205	-0.714651652	-0.709273901	-0.6715741	-0.700254253
0	1.645627615	-0.634844919	-0.676837205	-0.714651652	-0.709273901	-0.675444592
0	1.65832379	-0.613031257	-0.634844919	-0.676837205	-0.714651652	-0.641571127
0	1.616022017	-0.697409723	-0.613031257	-0.634844919	-0.676837205	-0.648428633
0	1.54034822	-0.802929684	-0.697409723	-0.613031257	-0.634844919	-0.704456888
0	1.510141002	-0.807101871	-0.802929684	-0.697409723	-0.613031257	-0.769147093
0	1.552915941	-0.723849084	-0.807101871	-0.802929684	-0.697409723	-0.777960213
0	1.658749692	-0.587521475	-0.723849084	-0.807101871	-0.802929684	-0.706157477
0	1.716746637	-0.505188456	-0.587521475	-0.723849084	-0.807101871	-0.605519672
0	1.726925546	-0.474386866	-0.505188456	-0.587521475	-0.723849084	-0.522365599
0	1.652539818	-0.530356868	-0.474386866	-0.505188456	-0.587521475	-0.50331073
0	1.543514178	-0.622257434	-0.530356868	-0.474386866	-0.505188456	-0.542333722
0	1.475064611	-0.674319193	-0.622257434	-0.530356868	-0.474386866	-0.608977831
0	1.467558255	-0.665841924	-0.674319193	-0.622257434	-0.530356868	-0.654139517
0	1.528329826	-0.589290652	-0.665841924	-0.674319193	-0.622257434	-0.64315059
0	1.495903162	-0.606021137	-0.589290652	-0.665841924	-0.674319193	-0.620384571
0	1.388063969	-0.698175022	-0.606021137	-0.589290652	-0.665841924	-0.63116227
0	1.178725503	-0.891800095	-0.698175022	-0.606021137	-0.589290652	-0.731998751
0	1.068240687	-0.986511818	-0.891800095	-0.698175022	-0.606021137	-0.858828978
0	1.146776997	-0.892122864	-0.986511818	-0.891800095	-0.698175022	-0.923478259
0	1.335843712	-0.687118514	-0.892122864	-0.986511818	-0.891800095	-0.855251065
0	1.459195671	-0.547743193	-0.687118514	-0.892122864	-0.986511818	-0.708994857
0	1.449915328	-0.540893353	-0.547743193	-0.687118514	-0.892122864	-0.591918353
0	1.330127337	-0.64442658	-0.540893353	-0.547743193	-0.687118514	-0.577687709
0	1.136393714	-0.821776045	-0.64442658	-0.540893353	-0.547743193	-0.669031993
0	0.932773382	-1.008899619	-0.821776045	-0.64442658	-0.540893353	-0.825034081
0	0.745565822	-1.179497119	-1.008899619	-0.821776045	-0.64442658	-1.003390928
0	0.664577089	-1.243758651	-1.179497119	-1.008899619	-0.821776045	-1.144051796
0	0.688541853	-1.202945798	-1.243758651	-1.179497119	-1.008899619	-1.208733856
0	0.770557046	-1.103959102	-1.202945798	-1.243758651	-1.179497119	-1.183554517
0	0.811812068	-1.045604275	-1.103959102	-1.202945798	-1.243758651	-1.117503058
0	0.836711498	-1.003470881	-1.045604275	-1.103959102	-1.202945798	-1.051011419
0	0.841988555	-0.980820198	-1.003470881	-1.045604275	-1.103959102	-1.009965118
0	0.906503911	-0.898789018	-0.980820198	-1.003470881	-1.045604275	-0.961026699
0	0.961335313	-0.826300237	-0.898789018	-0.980820198	-1.003470881	-0.901969818
0	1.021340548	-0.748490666	-0.826300237	-0.898789018	-0.980820198	-0.82452664
0	1.018113537	-0.733760201	-0.748490666	-0.826300237	-0.898789018	-0.769517034
0	1.005226277	-0.72853034	-0.733760201	-0.748490666	-0.826300237	-0.736927069
0	0.943881241	-0.771595837	-0.72853034	-0.733760201	-0.748490666	-0.744628793
0	0.895462569	-0.80157025	-0.771595837	-0.72853034	-0.733760201	-0.767232142
0	0.846426432	-0.831992773	-0.80157025	-0.771595837	-0.72853034	-0.80171962
0	0.933991162	-0.725639799	-0.831992773	-0.80157025	-0.771595837	-0.786400941
0	1.041398263	-0.599264305	-0.725639799	-0.831992773	-0.80157025	-0.718965626
0	1.118563957	-0.50294435	-0.599264305	-0.725639799	-0.831992773	-0.609282818
0	1.090110346	-0.512052526	-0.50294435	-0.599264305	-0.725639799	-0.53808706
0	1.016558375	-0.566062466	-0.512052526	-0.50294435	-0.599264305	-0.527019781
0	0.98641296	-0.576463069	-0.566062466	-0.512052526	-0.50294435	-0.55152602
0	1.00080903	-0.542113085	-0.576463069	-0.566062466	-0.512052526	-0.561546207
0	1.047754409	-0.474998099	-0.542113085	-0.576463069	-0.566062466	-0.531191418
0	1.100296019	-0.402064306	-0.474998099	-0.542113085	-0.576463069	-0.473058497
0	1.164598339	-0.317140028	-0.402064306	-0.474998099	-0.542113085	-0.398067478
0	1.244137075	-0.216742023	-0.317140028	-0.402064306	-0.474998099	-0.311982119
0	1.242052396	-0.197722224	-0.216742023	-0.317140028	-0.402064306	-0.243868092
0	1.210197907	-0.208218746	-0.197722224	-0.216742023	-0.317140028	-0.207560998
0	1.161479554	-0.235316949	-0.208218746	-0.197722224	-0.216742023	-0.21375264
0	1.250414435	-0.124490603	-0.235316949	-0.208218746	-0.197722224	-0.189342099
0	1.325521451	-0.027211243	-0.124490603	-0.235316949	-0.208218746	-0.129006265
0	1.375360173	0.045086801	-0.027211243	-0.124490603	-0.235316949	-0.035538348
0	1.317904988	0.010368386	0.045086801	-0.027211243	-0.124490603	0.009414648
0	1.262608812	-0.021880988	0.010368386	0.045086801	-0.027211243	0.0111914
0	1.165135079	-0.095972943	-0.021880988	0.010368386	0.045086801	-0.035828515
0	1.055987381	-0.181368109	-0.095972943	-0.021880988	0.010368386	-0.09974068
0	0.963897816	-0.249345772	-0.181368109	-0.095972943	-0.021880988	-0.175562275
0	0.975575543	-0.213196982	-0.249345772	-0.181368109	-0.095972943	-0.214636954
0	1.099092959	-0.064835226	-0.213196982	-0.249345772	-0.181368109	-0.17579266
0	1.200507609	0.061814728	-0.064835226	-0.213196982	-0.249345772	-0.072072493
0	1.238318913	0.125273065	0.061814728	-0.064835226	-0.213196982	0.040750855
0	1.199211903	0.112240816	0.125273065	0.061814728	-0.064835226	0.099776203
0	1.159107073	0.098657377	0.112240816	0.125273065	0.061814728	0.112057086
0	1.212145228	0.178684434	0.098657377	0.112240816	0.125273065	0.129860876
0	1.327804244	0.32182183	0.178684434	0.098657377	0.112240816	0.199721214
0	1.402218366	0.424227097	0.32182183	0.178684434	0.098657377	0.308244454
0	1.370827389	0.421364851	0.424227097	0.32182183	0.178684434	0.389137926
0	1.230709364	0.310339693	0.421364851	0.424227097	0.32182183	0.385310547
0	1.101726348	0.211042163	0.310339693	0.421364851	0.424227097	0.314248902
0	1.083611165	0.223235717	0.211042163	0.310339693	0.421364851	0.248205858
0	1.196563445	0.367153001	0.223235717	0.211042163	0.310339693	0.267143627
0	1.320297113	0.522543599	0.367153001	0.223235717	0.211042163	0.370977439
0	1.364473153	0.599107097	0.522543599	0.367153001	0.223235717	0.496267899
0	1.352710393	0.620504203	0.599107097	0.522543599	0.367153001	0.580718299
0	1.273212441	0.574984069	0.620504203	0.599107097	0.522543599	0.598198456
0	1.178884296	0.515501531	0.574984069	0.620504203	0.599107097	0.570329934
0	1.071251226	0.44363585	0.515501531	0.574984069	0.620504203	0.511373817
0	0.992553443	0.40168672	0.44363585	0.515501531	0.574984069	0.453608034
0	0.966388314	0.413315011	0.40168672	0.44363585	0.515501531	0.41954586
0	0.966126448	0.451934918	0.413315011	0.40168672	0.44363585	0.422312216
0	1.032186106	0.558049598	0.451934918	0.413315011	0.40168672	0.474433176
0	1.073312051	0.640275494	0.558049598	0.451934918	0.413315011	0.55008667
0	1.087504142	0.416168094	0.640275494	0.558049598	0.451934918	0.538164396
0	1.031940918	0.010751342	0.416168094	0.640275494	0.558049598	0.355731644
0	1.012253537	-0.168414328	0.010751342	0.416168094	0.640275494	0.08616837
0	1.050947471	0.035934755	-0.168414328	0.010751342	0.416168094	-0.040576077
0	1.227790389	0.391711511	0.035934755	-0.168414328	0.010751342	0.086410646
0	1.362713132	0.662392292	0.391711511	0.035934755	-0.168414328	0.363346186
0	1.43810057	0.841823569	0.662392292	0.391711511	0.035934755	0.631975791
0	1.350216293	0.836405152	0.841823569	0.662392292	0.391711511	0.780207004
0	1.259537512	0.814336107	0.836405152	0.841823569	0.662392292	0.830854943
0	1.262462774	0.877539488	0.814336107	0.836405152	0.841823569	0.842760249
0	1.370215635	1.040970245	0.877539488	0.814336107	0.836405152	0.910948613
0	1.426888263	1.151183575	1.040970245	0.877539488	0.814336107	1.023231103
0	1.332853496	1.110175748	1.151183575	1.040970245	0.877539488	1.100776522
0	1.130578296	0.961505831	1.110175748	1.151183575	1.040970245	1.074288384
0	0.988848078	0.874728236	0.961505831	1.110175748	1.151183575	0.982136605
0	1.031634348	0.974397093	0.874728236	0.961505831	1.110175748	0.936877053
0	1.204900495	1.206961637	0.974397093	0.874728236	0.961505831	1.018695655
0	1.292861125	1.35708578	1.206961637	0.974397093	0.874728236	1.179481503
0	1.274319568	1.404028768	1.35708578	1.206961637	0.974397093	1.322692062
0	1.11828283	1.317285217	1.404028768	1.35708578	1.206961637	1.359466588
0	0.871640914	1.144063654	1.317285217	1.404028768	1.35708578	1.288459213
0	0.619493422	0.969719944	1.144063654	1.317285217	1.404028768	1.143689605
0	0.496685746	0.930548464	0.969719944	1.144063654	1.317285217	1.014777354
0	0.524970043	1.049959874	0.930548464	0.969719944	1.144063654	0.983409427
0	0.560464896	1.185863245	1.049959874	0.930548464	0.969719944	1.055457194
0	0.491963063	1.227966999	1.185863245	1.049959874	0.930548464	1.154596706
0	0.365290963	1.224011643	1.227966999	1.185863245	1.049959874	1.212613963
0	0.295060652	1.292015503	1.224011643	1.227966999	1.185863245	1.247998048
0	0.375270848	1.530613349	1.292015503	1.224011643	1.227966999	1.348880165
0	0.537612436	1.879145786	1.530613349	1.292015503	1.224011643	1.567258212
0	0.603437817	2.171708486	1.879145786	1.530613349	1.292015503	1.860489207
0	0.563603384	2.423103567	2.171708486	1.879145786	1.530613349	2.157985946
1	0.324220181	2.591909554	2.423103567	2.171708486	1.879145786	2.395573869
1	0.157991379	3.117134686	2.591909554	2.423103567	2.171708486	2.710715936
1	0.063136509	7.376283796	3.117134686	2.591909554	2.423103567	4.361776012
1	0.140354761	-0.309623962	7.376283796	3.117134686	2.591909554	3.394598173
1	0.088967027	-1.023961048	-0.309623962	7.376283796	3.117134686	2.014232929
1	-0.00902264	-1.202271696	-1.023961048	-0.309623962	7.376283796	-0.845285569
1	-0.183872182	-1.108849858	-1.202271696	-1.023961048	-0.309623962	-1.111694201
1	-0.408774931	-0.965068641	-1.108849858	-1.202271696	-1.023961048	-1.092063398
1	-0.749086741	-0.982749142	-0.965068641	-1.108849858	-1.202271696	-1.018889214
1	-0.964256346	-0.920714131	-0.982749142	-0.965068641	-1.108849858	-0.956177305
1	-1.063817426	-0.782354947	-0.920714131	-0.982749142	-0.965068641	-0.89527274
1	-0.929227272	-0.439437025	-0.782354947	-0.920714131	-0.982749142	-0.714168701
1	-1.029756019	-0.350242696	-0.439437025	-0.782354947	-0.920714131	-0.524011556
1	-1.124967433	-0.263707184	-0.350242696	-0.439437025	-0.782354947	-0.351128968
1	-1.163041661	-0.11645507	-0.263707184	-0.350242696	-0.439437025	-0.243468316
1	-0.589644927	0.658578663	-0.11645507	-0.263707184	-0.350242696	0.09280547
1	0.061439733	1.543575563	0.658578663	-0.11645507	-0.263707184	0.695233052
1	0.490699905	2.260404877	1.543575563	0.658578663	-0.11645507	1.487519701
1	0.762964602	1.921161392	2.260404877	1.543575563	0.658578663	1.908380611
1	0.931689665	0.717924219	1.921161392	2.260404877	1.543575563	1.633163496
1	1.081454798	0.285358317	0.717924219	1.921161392	2.260404877	0.974814643
1	1.173843562	-0.300432602	0.285358317	0.717924219	1.921161392	0.234283311
1	1.162609893	-0.715012381	-0.300432602	0.285358317	0.717924219	-0.243362222
1	1.099723314	-0.990761993	-0.715012381	-0.300432602	0.285358317	-0.668735659
1	1.010188132	-0.971116219	-0.990761993	-0.715012381	-0.300432602	-0.892296865
1	0.987631261	-0.692543583	-0.971116219	-0.990761993	-0.715012381	-0.884807265
1	0.903859511	-0.52468297	-0.692543583	-0.971116219	-0.990761993	-0.729447591
1	0.786198411	-0.449381709	-0.52468297	-0.692543583	-0.971116219	-0.555536087
1	0.678815332	-0.413017642	-0.449381709	-0.52468297	-0.692543583	-0.462360774
1	0.705508841	-0.279908588	-0.413017642	-0.449381709	-0.52468297	-0.380769313
1	0.832305053	-0.072853823	-0.279908588	-0.413017642	-0.449381709	-0.255260017
1	0.924753221	0.08259773	-0.072853823	-0.279908588	-0.413017642	-0.090054893
1	1.032615041	0.242450422	0.08259773	-0.072853823	-0.279908588	0.084064776
1	1.060108389	0.309243894	0.242450422	0.08259773	-0.072853823	0.211430682
1	1.1177766	0.290711411	0.309243894	0.242450422	0.08259773	0.280801909
1	1.16416874	0.243038674	0.290711411	0.309243894	0.242450422	0.280997993
1	1.282512604	0.377238059	0.243038674	0.290711411	0.309243894	0.303662715
1	1.357104444	0.481328966	0.377238059	0.243038674	0.290711411	0.3672019
1	1.374577121	0.493929389	0.481328966	0.377238059	0.243038674	0.450832138
1	1.380954168	0.509137169	0.493929389	0.481328966	0.377238059	0.494798508
1	1.396912638	0.63384817	0.509137169	0.493929389	0.481328966	0.545638243
1	1.408632431	0.730030544	0.63384817	0.509137169	0.493929389	0.624338628
1	1.353732956	0.743330293	0.730030544	0.63384817	0.509137169	0.702403002
1	1.285371519	0.733087719	0.743330293	0.730030544	0.63384817	0.735482852
1	1.21842252	0.718341736	0.733087719	0.743330293	0.730030544	0.731586583
1	1.140031886	0.688751105	0.718341736	0.733087719	0.743330293	0.71339352
1	0.980686342	0.576912832	0.688751105	0.718341736	0.733087719	0.661335224
1	0.790266001	0.434010525	0.576912832	0.688751105	0.718341736	0.566558154
1	0.693111811	0.385410151	0.434010525	0.576912832	0.688751105	0.465444502
1	0.8063729	0.548430479	0.385410151	0.434010525	0.576912832	0.455950385
1	1.019169668	0.812425942	0.548430479	0.385410151	0.434010525	0.582088857
1	1.193438605	1.039449517	0.812425942	0.548430479	0.385410151	0.800101979
1	1.275809845	1.148178094	1.039449517	0.812425942	0.548430479	1.000017851
1	1.282273992	0.585320631	1.148178094	1.039449517	0.812425942	0.92431608
1	1.26051355	0.208076128	0.585320631	1.148178094	1.039449517	0.647191618
1	1.244285814	0.102192634	0.208076128	0.585320631	1.148178094	0.298529798
1	1.240908943	0.338570407	0.102192634	0.208076128	0.585320631	0.216279723
1	1.268771637	0.572579539	0.338570407	0.102192634	0.208076128	0.33778086
1	1.311853183	0.775485153	0.572579539	0.338570407	0.102192634	0.5622117
1	1.344895585	0.933142643	0.775485153	0.572579539	0.338570407	0.760402445
1	1.290828364	0.979109605	0.933142643	0.775485153	0.572579539	0.895912467
1	1.160078314	0.932471126	0.979109605	0.933142643	0.775485153	0.948241124
1	1.041580429	0.888496838	0.932471126	0.979109605	0.933142643	0.93335919
1	1.129522359	1.045382502	0.888496838	0.932471126	0.979109605	0.955450155
1	1.320986088	1.302132166	1.045382502	0.888496838	0.932471126	1.078670502
1	1.46878683	1.238850285	1.302132166	1.045382502	0.888496838	1.195454984
1	1.485869179	0.903734273	1.238850285	1.302132166	1.045382502	1.148238908
1	1.432366374	0.403165384	0.903734273	1.238850285	1.302132166	0.848583314
1	1.334077847	-0.042239707	0.403165384	0.903734273	1.238850285	0.421553317
1	1.245870993	-0.285363042	-0.042239707	0.403165384	0.903734273	0.025187545
1	1.223193376	-0.251670488	-0.285363042	-0.042239707	0.403165384	-0.193091079
1	1.276001978	0.06580653	-0.251670488	-0.285363042	-0.042239707	-0.157075667
1	1.324378097	0.326344753	0.06580653	-0.251670488	-0.285363042	0.046826932
1	1.279980413	0.443631613	0.326344753	0.06580653	-0.251670488	0.278594299
1	1.165296045	0.451340765	0.443631613	0.326344753	0.06580653	0.40710571
1	1.050165211	0.430247485	0.451340765	0.443631613	0.326344753	0.441739954
1	0.98692611	0.441450756	0.430247485	0.451340765	0.443631613	0.441013002
1	0.977001429	0.493461845	0.441450756	0.430247485	0.451340765	0.455053362
1	0.965340439	0.537682645	0.493461845	0.441450756	0.430247485	0.490865082
1	0.957644299	0.582845247	0.537682645	0.493461845	0.441450756	0.537996579
1	0.976677543	0.653329306	0.582845247	0.537682645	0.493461845	0.591285733
1	0.962387391	0.690387439	0.653329306	0.582845247	0.537682645	0.642187331
1	0.899249921	0.679371483	0.690387439	0.653329306	0.582845247	0.674362743
1	0.744095353	0.577755797	0.679371483	0.690387439	0.653329306	0.649171573
1	0.661474112	0.550587465	0.577755797	0.679371483	0.690387439	0.602571582
1	0.700141416	0.647043335	0.550587465	0.577755797	0.679371483	0.591795532
1	0.75507152	0.762495423	0.647043335	0.550587465	0.577755797	0.653375408
1	0.776589768	0.84767568	0.762495423	0.647043335	0.550587465	0.752404813
1	0.715989877	0.854324529	0.84767568	0.762495423	0.647043335	0.821498544
1	0.665727175	0.875408412	0.854324529	0.84767568	0.762495423	0.859136207
1	0.599950044	0.885679617	0.875408412	0.854324529	0.84767568	0.871804186
1	0.560955935	0.928118586	0.885679617	0.875408412	0.854324529	0.896402205
1	0.631459692	1.060375062	0.928118586	0.885679617	0.875408412	0.958057755
1	0.819498852	0.556563614	1.060375062	0.928118586	0.885679617	0.848352421
1	1.029977245	0.217813033	0.556563614	1.060375062	0.928118586	0.611583903
1	1.107711488	-0.414495685	0.217813033	0.556563614	1.060375062	0.119960321
1	1.025112854	-0.900879284	-0.414495685	0.217813033	0.556563614	-0.365853978
1	0.818968006	-1.296907083	-0.900879284	-0.414495685	0.217813033	-0.870760684
1	0.63666162	-1.368226418	-1.296907083	-0.900879284	-0.414495685	-1.188670928
1	0.552872294	-1.169100397	-1.368226418	-1.296907083	-0.900879284	-1.278077966
1	0.603343713	-0.886978316	-1.169100397	-1.368226418	-1.296907083	-1.141435044
1	0.652734201	-0.662727589	-0.886978316	-1.169100397	-1.368226418	-0.906268767
1	0.732004899	-0.454669267	-0.662727589	-0.886978316	-1.169100397	-0.668125057
1	0.733823683	-0.358116556	-0.454669267	-0.662727589	-0.886978316	-0.491837804
1	0.777222679	-0.243349549	-0.358116556	-0.454669267	-0.662727589	-0.352045124
1	0.801521699	-0.162860302	-0.243349549	-0.358116556	-0.454669267	-0.254775469
1	0.920718889	0.003105865	-0.162860302	-0.243349549	-0.358116556	-0.134367996
1	1.03169567	0.155140549	0.003105865	-0.162860302	-0.243349549	-0.001537963
1	1.161317972	0.064329515	0.155140549	0.003105865	-0.162860302	0.074191976
1	1.205519115	-0.314940162	0.064329515	0.155140549	0.003105865	-0.031823366
1	1.145792745	-0.777294173	-0.314940162	0.064329515	0.155140549	-0.34263494
1	0.975186312	-1.092941237	-0.777294173	-0.314940162	0.064329515	-0.728391857
1	0.755960588	-1.283195013	-1.092941237	-0.777294173	-0.314940162	-1.051143474
1	0.62282152	-1.262782325	-1.283195013	-1.092941237	-0.777294173	-1.212972858
1	0.56858508	-1.146592891	-1.262782325	-1.283195013	-1.092941237	-1.230856743
1	0.546915759	-1.041742015	-1.146592891	-1.262782325	-1.283195013	-1.150372411
1	0.471236382	-1.009398437	-1.041742015	-1.146592891	-1.262782325	-1.065911114
1	0.370412155	-1.031907994	-1.009398437	-1.041742015	-1.146592891	-1.027682815
1	0.294804439	-1.049281178	-1.031907994	-1.009398437	-1.041742015	-1.03019587
1	0.320855482	-0.977859065	-1.049281178	-1.031907994	-1.009398437	-1.019682746
1	0.428784161	-0.83250704	-0.977859065	-1.049281178	-1.031907994	-0.953215761
1	0.532069464	-0.696578769	-0.83250704	-0.977859065	-1.049281178	-0.835648291
1	0.568877349	-0.63010598	-0.696578769	-0.83250704	-0.977859065	-0.719730596
1	0.653002885	-0.518710703	-0.63010598	-0.696578769	-0.83250704	-0.615131817
1	0.897147607	-0.284616397	-0.518710703	-0.63010598	-0.696578769	-0.477811027
1	1.198589367	-0.319135834	-0.284616397	-0.518710703	-0.63010598	-0.374154312
1	1.389522758	-0.578118196	-0.319135834	-0.284616397	-0.518710703	-0.393956809
1	1.397210504	-0.92470114	-0.578118196	-0.319135834	-0.284616397	-0.60731839
1	1.277873334	-1.17232353	-0.92470114	-0.578118196	-0.319135834	-0.891714289
1	1.12293935	-1.273232438	-1.17232353	-0.92470114	-0.578118196	-1.123419036
1	1.029792953	-1.186400084	-1.273232438	-1.17232353	-0.92470114	-1.210652017
1	0.981847183	-1.056363689	-1.186400084	-1.273232438	-1.17232353	-1.171998737
1	0.954999494	-0.955261147	-1.056363689	-1.186400084	-1.273232438	-1.066008307
1	1.059571829	-0.760326913	-0.955261147	-1.056363689	-1.186400084	-0.923983916
1	1.245870993	-0.529394031	-0.760326913	-0.955261147	-1.056363689	-0.748327364
1	1.466050199	-0.497577066	-0.529394031	-0.760326913	-0.955261147	-0.595766003
1	1.616056201	-0.59405672	-0.497577066	-0.529394031	-0.760326913	-0.540342606
1	1.723738488	-0.683392762	-0.59405672	-0.497577066	-0.529394031	-0.591675516
1	1.780709312	-0.730282152	-0.683392762	-0.59405672	-0.497577066	-0.669243878
1	1.769542527	-0.771935864	-0.730282152	-0.683392762	-0.59405672	-0.728536926
1	1.693513411	-0.8720932	-0.771935864	-0.730282152	-0.683392762	-0.791437072
1	1.548354139	-0.988243314	-0.8720932	-0.771935864	-0.730282152	-0.877424126
1	1.395762895	-1.077403604	-0.988243314	-0.8720932	-0.771935864	-0.979246706
1	1.271042772	-1.080155075	-1.077403604	-0.988243314	-0.8720932	-1.048600664
1	1.239564957	-1.006535139	-1.080155075	-1.077403604	-0.988243314	-1.054697939
1	1.29724348	-0.882186103	-1.006535139	-1.080155075	-1.077403604	-0.989625439
1	1.462668659	-0.738865456	-0.882186103	-1.006535139	-1.080155075	-0.875862233
1	1.626461981	-0.66519782	-0.738865456	-0.882186103	-1.006535139	-0.762083126
1	1.747187608	-0.756945336	-0.66519782	-0.738865456	-0.882186103	-0.720336204
1	1.734636531	-0.935683331	-0.756945336	-0.66519782	-0.738865456	-0.785942162
1	1.662509402	-1.068260846	-0.935683331	-0.756945336	-0.66519782	-0.920296504
1	1.559050596	-1.072684038	-1.068260846	-0.935683331	-0.756945336	-1.025542738
1	1.500940181	-0.98959664	-1.072684038	-1.068260846	-0.935683331	-1.043513841
1	1.455630319	-0.936322466	-0.98959664	-1.072684038	-1.068260846	-0.999534381
1	1.395336728	-0.928656679	-0.936322466	-0.98959664	-1.072684038	-0.951525262
1	1.317904988	-0.957810219	-0.928656679	-0.936322466	-0.98959664	-0.940929788
1	1.241406257	-0.998763997	-0.957810219	-0.928656679	-0.936322466	-0.961743632
1	1.221977447	-0.990583535	-0.998763997	-0.957810219	-0.928656679	-0.982385917
1	1.215518429	-0.974278771	-0.990583535	-0.998763997	-0.957810219	-0.987875434
1	1.183056801	-0.986873153	-0.974278771	-0.990583535	-0.998763997	-0.98391182
1	1.1140564	-1.037718843	-0.986873153	-0.974278771	-0.990583535	-0.999623589
