date	season	obs
1958-08-09	0	0.004342502
1958-08-10	0	0.083956853
1958-08-11	0	0.014526017
1958-08-12	0	-0.026712926
1958-08-13	0	-0.25666081
1958-08-14	0	-0.189263041
1958-08-15	0	-0.263019245
1958-08-16	0	-0.082816835
1958-08-17	0	-0.123685558
1958-08-18	0	0.026535516
1958-08-19	0	0.032757221
1958-08-20	0	-0.020195949
1958-08-21	0	-0.1080376
1958-08-22	0	-0.110340422
1958-08-23	0	-0.100922851
1958-08-24	0	-0.284568025
1958-08-25	0	-0.490691278
1958-08-26	0	-0.619806108
1958-08-27	0	-0.45514701
1958-08-28	0	-0.387194367
1958-08-29	0	-0.360934652
1958-08-30	0	-0.344471108
1958-08-31	0	-0.26212439
1958-09-01	0	-0.239462721
1958-09-02	0	-0.112119139
1958-09-03	0	-0.184803145
1958-09-04	0	-0.149372871
1958-09-05	0	-0.059539562
1958-09-06	0	0.003528465
1958-09-07	0	-0.025609098
1958-09-08	0	-0.291394771
1958-09-09	0	-0.432155948
1958-09-10	0	-0.496045287
1958-09-11	0	-0.541492878
1958-09-12	0	-0.477222354
1958-09-13	0	-0.370171875
1958-09-14	0	-0.189055161
1958-09-15	0	-0.240884652
1958-09-16	0	-0.35441476
1958-09-17	0	-0.359269884
1958-09-18	0	-0.229240796
1958-09-19	0	-0.144142604
1958-09-20	0	-0.185165417
1958-09-21	0	-0.143298366
1958-09-22	0	-0.118345479
1958-09-23	0	-0.068573627
1958-09-24	0	-0.037863392
1958-09-25	0	-0.050495896
1958-09-26	0	0.089163759
1958-09-27	0	-0.108277229
1958-09-28	0	-0.227511253
1958-09-29	0	-0.403030209
1958-09-30	0	-0.154580431
1958-10-01	1	-0.005469934
1958-10-02	1	0.009681546
1958-10-03	1	0.059455049
1958-10-04	1	-0.070002689
1958-10-05	1	-0.198138061
1958-10-06	1	-0.334565245
1958-10-07	1	-0.366255781
1958-10-08	1	-0.420888403
1958-10-09	1	-0.586781633
1958-10-10	1	-0.555637378
1958-10-11	1	-0.407481107
1958-10-12	1	-0.360626145
1958-10-13	1	-0.301810321
1958-10-14	1	-0.285883845
1958-10-15	1	-0.156741506
1958-10-16	1	-0.048642742
1958-10-17	1	0.015373516
1958-10-18	1	0.063015356
1958-10-19	1	0.073580886
1958-10-20	1	-0.149922385
1958-10-21	1	-0.444960384
1958-10-22	1	-0.57257412
1958-10-23	1	-0.350559769
1958-10-24	1	-0.102541893
1958-10-25	1	-0.058353318
1958-10-26	1	-0.049094413
1958-10-27	1	-0.207357143
1958-10-28	1	-0.246757814
1958-10-29	1	-0.193742908
1958-10-30	1	0.008530725
1958-10-31	1	0.081660371
1958-11-01	1	0.113417741
1958-11-02	1	0.111111023
1958-11-03	1	0.113609727
1958-11-04	1	0.076055443
1958-11-05	1	-0.054712151
1958-11-06	1	-0.149472757
1958-11-07	1	-0.178304587
1958-11-08	1	-0.064344509
1958-11-09	1	0.061722166
1958-11-10	1	0.109030419
1958-11-11	1	0.094852395
1958-11-12	1	0.182121283
1958-11-13	1	0.335877522
1958-11-14	1	0.402471708
1958-11-15	1	0.371480721
1958-11-16	1	0.276280301
1958-11-17	1	0.287345555
1958-11-18	1	0.31726021
1958-11-19	1	0.396442467
1958-11-20	1	0.440398434
1958-11-21	1	0.397194499
1958-11-22	1	0.323535696
1958-11-23	1	0.288248723
1958-11-24	1	0.320012534
1958-11-25	1	0.336737922
1958-11-26	1	0.330668615
1958-11-27	1	0.316320184
1958-11-28	1	0.309525782
1958-11-29	1	0.311638248
1958-11-30	1	0.321354669
1958-12-01	1	0.284987024
1958-12-02	1	0.294740373
1958-12-03	1	0.235658141
1958-12-04	1	0.261984717
1958-12-05	1	0.22770873
1958-12-06	1	0.151432526
1958-12-07	1	0.01142656
1958-12-08	1	-0.202816003
1958-12-09	1	-0.250342544
1958-12-10	1	-0.161178788
1958-12-11	1	-0.020195945
1958-12-12	1	0.074539505
1958-12-13	1	0.048000732
1958-12-14	1	-0.002059097
1958-12-15	1	-0.062328193
1958-12-16	1	-0.173176895
1958-12-17	1	-0.255827166
1958-12-18	1	-0.491745711
1958-12-19	1	-0.514509534
1958-12-20	1	-0.479026273
1958-12-21	1	-0.326126375
1958-12-22	1	-0.271560534
1958-12-23	1	-0.303090804
1958-12-24	1	-0.064206903
1958-12-25	1	0.14076586
1958-12-26	1	0.337597583
1958-12-27	1	0.205052135
1958-12-28	1	-0.016341022
1958-12-29	1	-0.352822004
1958-12-30	1	-0.351781963
1958-12-31	1	-0.235100181
1959-01-01	1	-0.178715939
1959-01-02	1	-0.240884645
1959-01-03	1	0.040759094
1959-01-04	1	0.45619525
1959-01-05	1	0.682452136
1959-01-06	1	0.686097419
1959-01-07	1	1.117776601
1959-01-08	1	2.127734338
1959-01-09	1	2.397535288
1959-01-10	1	2.505163957
1959-01-11	1	2.3806317
1959-01-12	1	2.274696367
1959-01-13	1	2.087439033
1959-01-14	1	1.566055642
1959-01-15	1	1.319251263
1959-01-16	1	1.191820272
1959-01-17	1	1.073767803
1959-01-18	1	0.974147621
1959-01-19	1	0.865016401
1959-01-20	1	0.799338693
1959-01-21	1	0.785924036
1959-01-22	1	0.876038972
1959-01-23	1	1.130953163
1959-01-24	1	1.448501672
1959-01-25	1	1.529597821
1959-01-26	1	1.489435216
1959-01-27	1	1.314860566
1959-01-28	1	1.236534369
1959-01-29	1	1.165711754
1959-01-30	1	1.061002018
1959-01-31	1	0.986124198
1959-02-01	1	0.90309272
1959-02-02	1	0.839595033
1959-02-03	1	0.815719924
1959-02-04	1	0.790090341
1959-02-05	1	0.803449596
1959-02-06	1	0.800575671
1959-02-07	1	0.807409388
1959-02-08	1	0.96637195
1959-02-09	1	1.463415571
1959-02-10	1	1.657692796
1959-02-11	1	1.685102626
1959-02-12	1	1.399823664
1959-02-13	1	1.240100279
1959-02-14	1	1.946120547
1959-02-15	1	2.627598069
1959-02-16	1	2.919633173
1959-02-17	1	2.943731001
1959-02-18	1	2.651249038
1959-02-19	1	2.417714055
1959-02-20	1	2.104142847
1959-02-21	1	1.927718618
1959-02-22	1	1.698412809
1959-02-23	1	1.55899631
1959-02-24	1	1.545139276
1959-02-25	1	1.578102204
1959-02-26	1	1.603223824
1959-02-27	1	1.63752204
1959-02-28	1	1.713053925
1959-03-01	1	1.789111146
1959-03-02	1	1.818811462
1959-03-03	1	1.787622156
1959-03-04	1	1.760130797
1959-03-05	1	1.730308327
1959-03-06	1	1.757693497
1959-03-07	1	1.712619504
1959-03-08	1	1.632078789
1959-03-09	1	1.539905661
1959-03-10	1	1.504548513
1959-03-11	1	1.537643707
1959-03-12	1	1.59142533
1959-03-13	1	1.595873725
1959-03-14	1	1.561282749
1959-03-15	1	1.522303569
1959-03-16	1	1.554716678
1959-03-17	1	1.602946787
1959-03-18	1	1.599929043
1959-03-19	1	1.560072402
1959-03-20	1	1.523232331
1959-03-21	1	1.510615921
1959-03-22	1	1.506848363
1959-03-23	1	1.4725819
1959-03-24	1	1.455359393
1959-03-25	1	1.537615978
1959-03-26	1	1.583722907
1959-03-27	1	1.588469202
1959-03-28	1	1.564806086
1959-03-29	1	1.691629322
1959-03-30	1	1.812792744
1959-03-31	1	1.942859227
1959-04-01	1	1.998760185
1959-04-02	1	2.087892303
1959-04-03	1	2.153516834
1959-04-04	1	2.221444354
1959-04-05	1	2.257215386
1959-04-06	1	2.201705074
1959-04-07	1	2.096021501
1959-04-08	1	1.989032066
1959-04-09	1	1.965998338
1959-04-10	1	1.999098175
1959-04-11	1	2.040320947
1959-04-12	1	2.029770956
1959-04-13	1	1.97093662
1959-04-14	1	1.892365568
1959-04-15	1	1.837584996
1959-04-16	1	1.792247307
1959-04-17	1	1.729339716
1959-04-18	1	1.689400251
1959-04-19	1	1.679439834
1959-04-20	1	1.718846247
1959-04-21	1	1.74651278
1959-04-22	1	1.769036639
1959-04-23	1	1.873987857
1959-04-24	1	2.031656418
1959-04-25	1	2.097886498
1959-04-26	1	2.076795016
1959-04-27	1	2.00557941
1959-04-28	1	2.025597902
1959-04-29	1	2.051535124
1959-04-30	1	2.033926669
1959-05-01	0	1.94927941
1959-05-02	0	1.812785725
1959-05-03	0	1.707812775
1959-05-04	0	1.693616222
1959-05-05	0	1.633499072
1959-05-06	0	1.640628749
1959-05-07	0	1.643027331
1959-05-08	0	1.753486502
1959-05-09	0	1.807662308
1959-05-10	0	1.8655801
1959-05-11	0	1.916245617
1959-05-12	0	1.916808803
1959-05-13	0	1.852240759
1959-05-14	0	1.73371769
1959-05-15	0	1.622453621
1959-05-16	0	1.520603297
1959-05-17	0	1.416853364
1959-05-18	0	1.332626601
1959-05-19	0	1.272477693
1959-05-20	0	1.269666211
1959-05-21	0	1.300377084
1959-05-22	0	1.364187362
1959-05-23	0	1.447045538
1959-05-24	0	1.491450662
1959-05-25	0	1.463525071
1959-05-26	0	1.386968479
1959-05-27	0	1.269412427
1959-05-28	0	1.22833205
1959-05-29	0	1.178301932
1959-05-30	0	1.169552225
1959-05-31	0	1.179664663
1959-06-01	0	1.186358676
1959-06-02	0	1.208889024
1959-06-03	0	1.16715868
1959-06-04	0	1.161600723
1959-06-05	0	1.141145495
1959-06-06	0	1.07328264
1959-06-07	0	0.909591778
1959-06-08	0	0.719054209
1959-06-09	0	0.684536781
1959-06-10	0	0.777776148
1959-06-11	0	0.820654362
1959-06-12	0	0.793694931
1959-06-13	0	0.73603071
1959-06-14	0	0.649594198
1959-06-15	0	0.53690867
1959-06-16	0	0.450756367
1959-06-17	0	0.455322648
1959-06-18	0	0.502167498
1959-06-19	0	0.486583585
1959-06-20	0	0.423334554
1959-06-21	0	0.289022216
1959-06-22	0	0.054538836
1959-06-23	0	-0.251337516
1959-06-24	0	-0.429508868
1959-06-25	0	-0.362725825
1959-06-26	0	-0.266719008
1959-06-27	0	-0.408516045
1959-06-28	0	-0.621166053
1959-06-29	0	-0.462223795
1959-06-30	0	-0.619486388
1959-07-01	0	-0.556237357
1959-07-02	0	-0.940620931
1959-07-03	0	-0.733918537
1959-07-04	0	-0.993794865
1959-07-05	0	-1.056862627
1959-07-06	0	-0.96843929
1959-07-07	0	-0.788423924
1959-07-08	0	-0.69103415
1959-07-09	0	-0.749177735
1959-07-10	0	-0.617570219
1959-07-11	0	-0.646705567
1959-07-12	0	-0.766986179
1959-07-13	0	-1.050939615
1959-07-14	0	-1.261156505
1959-07-15	0	-0.887934826
1959-07-16	0	-1.091489955
1959-07-17	0	-1.190959963
1959-07-18	0	-2.583757229
1959-07-19	0	-2.958033759
1959-07-20	0	-1.393045292
1959-07-21	0	-1.039678205
1959-07-22	0	-1.032049285
1959-07-23	0	-1.453579012
1959-07-24	0	-1.290425385
1959-07-25	0	-1.30031466
1959-07-26	0	-1.760697939
1959-07-27	0	-3.678814809
1959-07-28	0	-3.678814809
1959-07-29	0	-4.598261929
1959-07-30	0	-4.598261929
1959-07-31	0	-4.598261929
1959-08-01	0	-3.056322482
1959-08-02	0	-2.218410829
1959-08-03	0	-1.525085706
1959-08-04	0	-1.304435853
1959-08-05	0	-1.029155975
1959-08-06	0	-1.190111186
1959-08-07	0	-1.228890822
1959-08-08	0	-1.931623721
1959-08-09	0	-2.416727192
1959-08-10	0	-2.739390397
1959-08-11	0	-1.879856361
1959-08-12	0	-1.857573006
1959-08-13	0	-2.214878191
1959-08-14	0	-3.176713896
1959-08-15	0	-2.401939102
1959-08-16	0	-2.609147335
1959-08-17	0	-2.858035137
1959-08-18	0	-2.502796669
1959-08-19	0	-1.416547758
1959-08-20	0	-0.814013511
1959-08-21	0	-0.610417107
1959-08-22	0	-0.825338438
1959-08-23	0	-1.455780518
1959-08-24	0	-2.8746256
1959-08-25	0	-7.155339193
1959-08-26	0	-7.155339193
1959-08-27	0	-7.155339193
1959-08-28	0	-2.733416633
1959-08-29	0	-2.141934575
1959-08-30	0	-1.601675156
1959-08-31	0	-1.531033338
1959-09-01	0	-1.523900357
1959-09-02	0	-1.947796881
1959-09-03	0	-2.363266633
1959-09-04	0	-3.064674567
1959-09-05	0	-3.275168035
1959-09-06	0	-4.917623411
1959-09-07	0	-7.155339193
1959-09-08	0	-2.990020274
1959-09-09	0	-2.35233481
1959-09-10	0	-1.951423351
1959-09-11	0	-2.123084408
1959-09-12	0	-2.592915517
1959-09-13	0	-3.579964787
1959-09-14	0	-4.187258519
1959-09-15	0	-3.404960501
1959-09-16	0	-0.749177725
1959-09-17	0	0.005583706
1959-09-18	0	0.454449287
1959-09-19	0	0.373732841
1959-09-20	0	0.139906094
1959-09-21	0	-0.201447146
1959-09-22	0	-0.345503561
1959-09-23	0	-0.426143964
1959-09-24	0	-0.571050193
1959-09-25	0	-0.687435166
1959-09-26	0	-0.823866762
1959-09-27	0	-0.812170722
1959-09-28	0	-0.796022736
1959-09-29	0	-0.900133926
1959-09-30	0	-0.925856058
1959-10-01	1	-0.90341939
1959-10-02	1	-0.666695435
1959-10-03	1	-0.604888733
1959-10-04	1	-0.583384203
1959-10-05	1	-0.607175349
1959-10-06	1	-0.628638654
1959-10-07	1	-0.568161113
1959-10-08	1	-0.567250505
1959-10-09	1	-0.512855986
1959-10-10	1	-0.542084407
1959-10-11	1	-0.561276274
1959-10-12	1	-0.615578094
1959-10-13	1	-0.583230049
1959-10-14	1	-0.511133457
1959-10-15	1	-0.471140777
1959-10-16	1	-0.486484571
1959-10-17	1	-0.638771274
1959-10-18	1	-0.680700557
1959-10-19	1	-0.62108599
1959-10-20	1	-0.39975309
1959-10-21	1	-0.339807954
1959-10-22	1	-0.377485541
1959-10-23	1	-0.437870998
1959-10-24	1	-0.551447632
1959-10-25	1	-0.538098279
1959-10-26	1	-0.590190633
1959-10-27	1	-0.572650373
1959-10-28	1	-0.539351458
1959-10-29	1	-0.460722588
1959-10-30	1	-0.47141641
1959-10-31	1	-0.49738827
1959-11-01	1	-0.579998282
1959-11-02	1	-0.578156237
1959-11-03	1	-0.601821848
1959-11-04	1	-0.604101455
1959-11-05	1	-0.526525602
1959-11-06	1	-0.514365637
1959-11-07	1	-0.475075751
1959-11-08	1	-0.881573764
1959-11-09	1	2.772572307
1959-11-10	1	2.77270134
1959-11-11	1	2.785375139
1959-11-12	1	-0.518691527
1959-11-13	1	-0.510918349
1959-11-14	1	-0.54809355
1959-11-15	1	-0.505769596
1959-11-16	1	-0.295085655
1959-11-17	1	0.038568061
1959-11-18	1	0.288377681
1959-11-19	1	0.400398751
1959-11-20	1	0.203052941
1959-11-21	1	-0.325051201
1959-11-22	1	-1.558019773
1959-11-23	1	-7.155339193
1959-11-24	1	-7.155339193
1959-11-25	1	-5.542052096
1959-11-26	1	-1.531222245
1959-11-27	1	-0.939739855
1959-11-28	1	-0.594702153
1959-11-29	1	-0.686152947
1959-11-30	1	-0.600880081
1959-12-01	1	-0.600880081
1959-12-02	1	-0.505912259
1959-12-03	1	-0.594312426
1959-12-04	1	-0.528785655
1959-12-05	1	-0.549508346
1959-12-06	1	-0.476737226
1959-12-07	1	-0.550775915
1959-12-08	1	-0.551671638
1959-12-09	1	-0.60638627
1959-12-10	1	-0.469282232
1959-12-11	1	-0.47176106
1959-12-12	1	-0.397766355
1959-12-13	1	-0.488445493
1959-12-14	1	-0.365697585
1959-12-15	1	-0.331025414
1959-12-16	1	-0.305890291
1959-12-17	1	-0.417944237
1959-12-18	1	-0.479234626
1959-12-19	1	-0.420626344
1959-12-20	1	-0.421871715
1959-12-21	1	-0.369549239
1959-12-22	1	-0.205612169
1959-12-23	1	0.113072075
1959-12-24	1	0.334677874
1959-12-25	1	0.340569992
1959-12-26	1	0.180291196
1959-12-27	1	-0.059539555
1959-12-28	1	-0.145186463
1959-12-29	1	-0.225838597
1959-12-30	1	-0.314571715
1959-12-31	1	-0.447985288
1960-01-01	1	-0.469557354
1960-01-02	1	-0.442346175
1960-01-03	1	-0.530319565
1960-01-04	1	-0.530319565
1960-01-05	1	-0.485365767
1960-01-06	1	-0.135682853
1960-01-07	1	0.292656073
1960-01-08	1	0.575043765
1960-01-09	1	0.760796189
1960-01-10	1	0.850550758
1960-01-11	1	0.778921647
1960-01-12	1	0.596260528
1960-01-13	1	0.257606023
1960-01-14	1	0.105398268
1960-01-15	1	-0.024418326
1960-01-16	1	-0.07420952
1960-01-17	1	-0.151772985
1960-01-18	1	-0.123685549
1960-01-19	1	-0.163252895
1960-01-20	1	-0.065675667
1960-01-21	1	0.134167899
1960-01-22	1	0.395747783
1960-01-23	1	0.898934856
1960-01-24	1	1.621944011
1960-01-25	1	1.850126372
1960-01-26	1	1.821424604
1960-01-27	1	1.378302007
1960-01-28	1	1.032951933
1960-01-29	1	0.842044151
1960-01-30	1	0.829419157
1960-01-31	1	1.338249774
1960-02-01	1	1.52840446
1960-02-02	1	1.602998739
1960-02-03	1	1.381040652
1960-02-04	1	1.32037752
1960-02-05	1	1.426175554
1960-02-06	1	3.566014977
1960-02-07	1	3.869997298
1960-02-08	1	3.984509946
1960-02-09	1	3.24215902
1960-02-10	1	2.700975894
1960-02-11	1	2.282718277
1960-02-12	1	2.003029097
1960-02-13	1	1.800510517
1960-02-14	1	1.651674277
1960-02-15	1	1.551203144
1960-02-16	1	1.495305496
1960-02-17	1	1.486083306
1960-02-18	1	1.438713002
1960-02-19	1	1.367545757
1960-02-20	1	1.267827841
1960-02-21	1	1.230671673
1960-02-22	1	1.162851942
1960-02-23	1	1.122981328
1960-02-24	1	1.071987722
1960-02-25	1	1.077303837
1960-02-26	1	1.04977385
1960-02-27	1	1.040912324
1960-02-28	1	0.989503905
1960-02-29	1	0.968235791
1960-03-01	1	0.942004942
1960-03-02	1	0.951899488
1960-03-03	1	1.122211447
1960-03-04	1	1.485129117
1960-03-05	1	2.509510037
1960-03-06	1	3.095151336
1960-03-07	1	3.236713163
1960-03-08	1	3.006503751
1960-03-09	1	2.463583553
1960-03-10	1	2.269930367
1960-03-11	1	2.555342279
1960-03-12	1	2.691198965
1960-03-13	1	2.682111562
1960-03-14	1	2.372093602
1960-03-15	1	2.161686435
1960-03-16	1	2.07067386
1960-03-17	1	2.063930886
1960-03-18	1	2.122067493
1960-03-19	1	2.164179191
1960-03-20	1	2.210723232
1960-03-21	1	2.255260068
1960-03-22	1	2.31455582
1960-03-23	1	2.367166206
1960-03-24	1	2.426306318
1960-03-25	1	2.478293576
1960-03-26	1	2.632422091
1960-03-27	1	2.612700925
1960-03-28	1	2.572469156
1960-03-29	1	2.416440512
1960-03-30	1	2.363056935
1960-03-31	1	2.302261486
1960-04-01	1	2.271165056
1960-04-02	1	2.339450759
1960-04-03	1	2.435687995
1960-04-04	1	2.501962434
1960-04-05	1	2.57989922
1960-04-06	1	2.619162307
1960-04-07	1	2.614758633
1960-04-08	1	2.568543769
1960-04-09	1	2.523985004
1960-04-10	1	2.433037519
1960-04-11	1	2.291481296
1960-04-12	1	2.156637412
1960-04-13	1	2.120448377
1960-04-14	1	2.116746546
1960-04-15	1	2.100395842
1960-04-16	1	2.089266851
1960-04-17	1	2.090671413
1960-04-18	1	2.104247751
1960-04-19	1	2.138318873
1960-04-20	1	2.160036021
1960-04-21	1	2.130818825
1960-04-22	1	2.00912165
1960-04-23	1	1.874819479
1960-04-24	1	1.767899286
1960-04-25	1	1.817030617
1960-04-26	1	1.863573826
1960-04-27	1	1.891749522
1960-04-28	1	1.833144677
1960-04-29	1	1.815379632
1960-04-30	1	1.849822018
1960-05-01	0	1.906699293
1960-05-02	0	1.91188762
1960-05-03	0	1.903813048
1960-05-04	0	1.840914287
1960-05-05	0	1.866904299
1960-05-06	0	1.946832929
1960-05-07	0	2.099400239
1960-05-08	0	2.191216295
1960-05-09	0	2.250563431
1960-05-10	0	2.288275063
1960-05-11	0	2.262275118
1960-05-12	0	2.199423463
1960-05-13	0	2.109332828
1960-05-14	0	2.078803789
1960-05-15	0	2.049869577
1960-05-16	0	1.999564179
1960-05-17	0	1.936503011
1960-05-18	0	1.867043936
1960-05-19	0	1.830913655
1960-05-20	0	1.761853323
1960-05-21	0	1.720394968
1960-05-22	0	1.621774082
1960-05-23	0	1.574064168
1960-05-24	0	1.516193562
1960-05-25	0	1.565920873
1960-05-26	0	1.607577066
1960-05-27	0	1.678476853
1960-05-28	0	1.74305652
1960-05-29	0	1.770187349
1960-05-30	0	1.827246461
1960-05-31	0	1.858107851
1960-06-01	0	1.967250234
1960-06-02	0	1.971930935
1960-06-03	0	1.901265471
1960-06-04	0	1.734302504
1960-06-05	0	1.57621863
1960-06-06	0	1.456332376
1960-06-07	0	1.327484966
1960-06-08	0	1.171393624
1960-06-09	0	1.103240266
1960-06-10	0	1.024526298
1960-06-11	0	1.125454934
1960-06-12	0	0.997451515
1960-06-13	0	0.973335391
1960-06-14	0	0.882484328
1960-06-15	0	0.906920808
1960-06-16	0	0.837381963
1960-06-17	0	0.701336667
1960-06-18	0	0.549799179
1960-06-19	0	0.465365889
1960-06-20	0	0.21342622
1960-06-21	0	-0.109380269
1960-06-22	0	-0.442145378
1960-06-23	0	-0.409422487
1960-06-24	0	-0.290071679
1960-06-25	0	-0.116507333
1960-06-26	0	-0.269531
1960-06-27	0	-0.290991907
1960-06-28	0	-0.634219175
1960-06-29	0	-0.586317676
1960-06-30	0	-0.611130126
1960-07-01	0	-0.400073912
1960-07-02	0	-0.465644004
1960-07-03	0	-0.524415986
1960-07-04	0	-0.742919499
1960-07-05	0	-0.606386284
1960-07-06	0	-0.669296013
1960-07-07	0	-0.824749519
1960-07-08	0	-1.184611625
1960-07-09	0	-1.564187803
1960-07-10	0	-1.48460373
1960-07-11	0	-1.160986285
1960-07-12	0	-0.468938445
1960-07-13	0	-0.439405005
1960-07-14	0	-0.415921077
1960-07-15	0	-0.704777399
1960-07-16	0	-0.583461301
1960-07-17	0	-0.696802322
1960-07-18	0	-0.876089293
1960-07-19	0	-1.192376184
1960-07-20	0	-0.965272226
1960-07-21	0	-1.081672825
1960-07-22	0	-1.017308768
1960-07-23	0	-1.441324629
1960-07-24	0	-1.823685678
1960-07-25	0	-2.681200628
1960-07-26	0	-7.155339193
1960-07-27	0	-2.864012223
1960-07-28	0	-2.263293102
1960-07-29	0	-2.263293102
1960-07-30	0	-1.805990999
1960-07-31	0	-2.142649104
1960-08-01	0	-1.402451789
1960-08-02	0	-1.667141698
1960-08-03	0	-1.383409045
1960-08-04	0	-1.88864617
1960-08-05	0	-1.719538241
1960-08-06	0	-1.836841205
1960-08-07	0	-2.039326893
1960-08-08	0	-1.956872636
1960-08-09	0	-1.809399892
1960-08-10	0	-1.637079019
1960-08-11	0	-1.855645407
1960-08-12	0	-2.334435835
1960-08-13	0	-2.119496347
1960-08-14	0	-2.011953395
1960-08-15	0	-1.731615679
1960-08-16	0	-1.584327578
1960-08-17	0	-2.030768716
1960-08-18	0	-2.026516937
1960-08-19	0	-3.002067596
1960-08-20	0	-3.002067596
1960-08-21	0	-2.956378228
1960-08-22	0	-2.956378228
1960-08-23	0	-2.581480631
1960-08-24	0	-2.992632577
1960-08-25	0	-1.989687831
1960-08-26	0	-1.71570405
1960-08-27	0	-1.624992277
1960-08-28	0	-1.886374069
1960-08-29	0	-2.466673941
1960-08-30	0	-3.168397872
1960-08-31	0	-4.027902338
1960-09-01	0	-3.188066607
1960-09-02	0	-2.494450306
1960-09-03	0	-1.995682477
1960-09-04	0	-2.082233664
1960-09-05	0	-1.906432045
1960-09-06	0	-2.548490012
1960-09-07	0	-1.973137884
1960-09-08	0	-2.606783106
1960-09-09	0	-2.430343401
1960-09-10	0	-2.431321371
1960-09-11	0	-1.862269756
1960-09-12	0	-1.958395824
1960-09-13	0	-2.685606992
1960-09-14	0	-7.155339193
1960-09-15	0	-2.720921396
1960-09-16	0	-1.95778626
1960-09-17	0	-1.95778626
1960-09-18	0	-2.420132025
1960-09-19	0	-2.253826219
1960-09-20	0	-1.651329965
1960-09-21	0	-1.309521651
1960-09-22	0	-1.266484139
1960-09-23	0	-1.351333354
1960-09-24	0	-1.501256401
1960-09-25	0	-1.736243604
1960-09-26	0	-1.593386929
1960-09-27	0	-1.767740319
1960-09-28	0	-1.792225092
1960-09-29	0	-2.010988887
1960-09-30	0	-1.867545337
1960-10-01	1	-1.753978051
1960-10-02	1	-1.654699611
1960-10-03	1	-1.374357641
1960-10-04	1	-1.178862442
1960-10-05	1	-1.0254311
1960-10-06	1	-0.856045656
1960-10-07	1	-0.77956846
1960-10-08	1	-0.834412364
1960-10-09	1	-0.9812088
1960-10-10	1	-1.030601555
1960-10-11	1	-0.927812153
1960-10-12	1	-0.847075178
1960-10-13	1	-0.9812088
1960-10-14	1	-1.02399294
1960-10-15	1	-1.067188008
1960-10-16	1	-0.806951802
1960-10-17	1	-0.636492627
1960-10-18	1	-0.501925353
1960-10-19	1	-0.474660813
1960-10-20	1	-0.43687183
1960-10-21	1	-0.432089675
1960-10-22	1	-0.458202922
1960-10-23	1	-0.445228891
1960-10-24	1	-0.40696404
1960-10-25	1	-0.365635583
1960-10-26	1	-0.380627431
1960-10-27	1	-0.341077565
1960-10-28	1	-0.310045624
1960-10-29	1	-0.304431245
1960-10-30	1	-0.468594757
1960-10-31	1	-0.589414839
1960-11-01	1	-0.56747808
1960-11-02	1	-0.477569001
1960-11-03	1	-0.368989208
1960-11-04	1	-0.342469945
1960-11-05	1	-0.196461436
1960-11-06	1	-0.141810264
1960-11-07	1	-0.118055014
1960-11-08	1	-0.208098353
1960-11-09	1	-0.056212525
1960-11-10	1	0.11080306
1960-11-11	1	0.484386569
1960-11-12	1	0.693197837
1960-11-13	1	0.746381816
1960-11-14	1	0.607593094
1960-11-15	1	0.340386387
1960-11-16	1	0.347704385
1960-11-17	1	0.49059457
1960-11-18	1	0.616154211
1960-11-19	1	0.54329975
1960-11-20	1	0.369699142
1960-11-21	1	0.213148215
1960-11-22	1	0.175827545
1960-11-23	1	0.391714875
1960-11-24	1	0.811926661
1960-11-25	1	1.005603993
1960-11-26	1	0.966780985
1960-11-27	1	0.696889937
1960-11-28	1	0.469301313
1960-11-29	1	0.608319081
1960-11-30	1	1.224041119
1960-12-01	1	1.442237397
1960-12-02	1	1.46220031
1960-12-03	1	1.087344654
1960-12-04	1	0.817259804
1960-12-05	1	0.664090115
1960-12-06	1	0.574220539
1960-12-07	1	0.538165046
1960-12-08	1	0.528044192
1960-12-09	1	0.571139545
1960-12-10	1	0.573590556
1960-12-11	1	0.584534379
1960-12-12	1	0.458455013
1960-12-13	1	0.448341769
1960-12-14	1	0.374087974
1960-12-15	1	0.390231085
1960-12-16	1	0.438541422
1960-12-17	1	0.524766458
1960-12-18	1	0.604613374
1960-12-19	1	0.578281653
1960-12-20	1	0.542624976
1960-12-21	1	0.459487902
1960-12-22	1	0.419694338
1960-12-23	1	0.348099249
1960-12-24	1	0.329400813
1960-12-25	1	0.288538851
1960-12-26	1	0.243511141
1960-12-27	1	0.249159544
1960-12-28	1	0.241722563
1960-12-29	1	0.276932678
1960-12-30	1	0.273404761
1960-12-31	1	0.235216271
1961-01-01	1	0.153980109
1961-01-02	1	0.096689371
1961-01-03	1	0.094813272
1961-01-04	1	0.092463186
1961-01-05	1	0.115910692
1961-01-06	1	0.155306711
1961-01-07	1	0.20185853
1961-01-08	1	0.204806832
1961-01-09	1	0.13205938
1961-01-10	1	0.112418814
1961-01-11	1	0.105475681
1961-01-12	1	0.151062771
1961-01-13	1	0.167786059
1961-01-14	1	0.113609725
1961-01-15	1	0.014271632
1961-01-16	1	-0.08384535
1961-01-17	1	-0.155534751
1961-01-18	1	-0.235100186
1961-01-19	1	-0.358715574
1961-01-20	1	-0.371231225
1961-01-21	1	-0.40599527
1961-01-22	1	-0.303556843
1961-01-23	1	-0.26083943
1961-01-24	1	-0.031184823
1961-01-25	1	0.030381681
1961-01-26	1	0.081739648
1961-01-27	1	0.201753075
