season	obs	residual	yest.residual	yest.all.obs	two.yest.all.obs	all.change.obs
6	2.856492023	-0.213797756	0.015538892	2.942860692	2.955476782	2.918255277
6	2.763089442	-0.347667067	-0.213797756	2.856492023	2.942860692	2.955476782
6	2.702797452	-0.327277418	-0.347667067	2.763089442	2.856492023	2.942860692
6	2.686451709	-0.237144545	-0.327277418	2.702797452	2.763089442	2.856492023
6	2.677001456	-0.171263797	-0.237144545	2.686451709	2.702797452	2.763089442
6	2.680462189	-0.115615552	-0.171263797	2.677001456	2.686451709	2.702797452
6	2.720330666	-0.038537676	-0.115615552	2.680462189	2.677001456	2.686451709
6	2.781548499	0.050512122	-0.038537676	2.720330666	2.680462189	2.677001456
6	2.849222013	0.14027006	0.050512122	2.781548499	2.720330666	2.680462189
6	2.893504081	0.203158458	0.14027006	2.849222013	2.781548499	2.720330666
6	2.919753068	0.24592731	0.203158458	2.893504081	2.849222013	2.781548499
6	2.911230307	0.252687051	0.24592731	2.919753068	2.893504081	2.849222013
6	2.865374561	0.221389797	0.252687051	2.911230307	2.919753068	2.893504081
6	2.788540067	0.158691715	0.221389797	2.865374561	2.911230307	2.919753068
6	2.708462082	0.092484239	0.158691715	2.788540067	2.865374561	2.911230307
6	2.652738173	0.050498327	0.092484239	2.708462082	2.788540067	2.865374561
6	2.612589462	0.02403464	0.050498327	2.652738173	2.708462082	2.788540067
7	2.578776204	0.003910986	0.02403464	2.612589462	2.652738173	2.708462082
7	2.544687016	-0.016491248	0.003910986	2.578776204	2.612589462	2.652738173
7	2.517489262	-0.030001514	-0.016491248	2.544687016	2.578776204	2.612589462
7	2.498767125	-0.035023427	-0.030001514	2.517489262	2.544687016	2.578776204
7	2.486672679	-0.033398904	-0.035023427	2.498767125	2.517489262	2.544687016
7	2.463579891	-0.042754153	-0.033398904	2.486672679	2.498767125	2.517489262
7	2.421032216	-0.071538697	-0.042754153	2.463579891	2.486672679	2.498767125
7	2.358411526	-0.12035959	-0.071538697	2.421032216	2.463579891	2.486672679
7	2.301103392	-0.163826339	-0.12035959	2.358411526	2.421032216	2.463579891
7	2.232357873	-0.218692865	-0.163826339	2.301103392	2.358411526	2.421032216
7	2.15542058	-0.28172063	-0.218692865	2.232357873	2.301103392	2.358411526
7	1.953020414	-0.470178437	-0.28172063	2.15542058	2.232357873	2.301103392
7	1.715014487	-0.694207536	-0.470178437	1.953020414	2.15542058	2.232357873
7	1.387892737	-1.007324764	-0.694207536	1.715014487	1.953020414	2.15542058
7	1.381847811	-0.999399733	-1.007324764	1.387892737	1.715014487	1.953020414
7	1.444553216	-0.9262739	-0.999399733	1.381847811	1.387892737	1.715014487
7	1.595966724	-0.765350634	-0.9262739	1.444553216	1.381847811	1.387892737
7	1.629611609	-0.716328646	-0.765350634	1.595966724	1.444553216	1.381847811
7	1.617752529	-0.712976113	-0.716328646	1.629611609	1.595966724	1.444553216
7	1.561932475	-0.75392923	-0.712976113	1.617752529	1.629611609	1.595966724
7	1.517382707	-0.783826411	-0.75392923	1.561932475	1.617752529	1.629611609
7	1.53770224	-0.748955197	-0.783826411	1.517382707	1.561932475	1.617752529
7	1.592901579	-0.67923475	-0.748955197	1.53770224	1.517382707	1.561932475
7	1.648753391	-0.608849895	-0.67923475	1.592901579	1.53770224	1.517382707
7	1.661845667	-0.581186687	-0.608849895	1.648753391	1.592901579	1.53770224
7	1.646396157	-0.582015549	-0.581186687	1.661845667	1.648753391	1.592901579
7	1.58159636	-0.632131131	-0.582015549	1.646396157	1.661845667	1.648753391
7	1.557801307	-0.641169022	-0.632131131	1.58159636	1.646396157	1.661845667
7	1.564955993	-0.61917575	-0.641169022	1.557801307	1.58159636	1.646396157
7	1.604662604	-0.564549854	-0.61917575	1.564955993	1.557801307	1.58159636
7	1.583272645	-0.570939964	-0.564549854	1.604662604	1.564955993	1.557801307
8	1.503031473	-0.6360982	-0.570939964	1.583272645	1.604662604	1.564955993
8	1.3831104	-0.74085011	-0.6360982	1.503031473	1.583272645	1.604662604
8	1.319734098	-0.788968344	-0.74085011	1.3831104	1.503031473	1.583272645
8	1.343433774	-0.749918934	-0.788968344	1.319734098	1.3831104	1.503031473
8	1.398935671	-0.678974118	-0.749918934	1.343433774	1.319734098	1.3831104
8	1.403508702	-0.658863084	-0.678974118	1.398935671	1.343433774	1.319734098
8	1.303356816	-0.743379595	-0.658863084	1.403508702	1.398935671	1.343433774
8	1.184746372	-0.846254993	-0.743379595	1.303356816	1.403508702	1.398935671
8	1.113420891	-0.901743419	-0.846254993	1.184746372	1.303356816	1.403508702
8	1.185929565	-0.813293292	-0.901743419	1.113420891	1.184746372	1.303356816
8	1.229443843	-0.753730705	-0.813293292	1.185929565	1.113420891	1.184746372
8	1.246081336	-0.720935519	-0.753730705	1.229443843	1.185929565	1.113420891
8	1.195501227	-0.755245941	-0.720935519	1.246081336	1.229443843	1.185929565
8	1.227181195	-0.707181601	-0.755245941	1.195501227	1.246081336	1.229443843
8	1.267864157	-0.649996798	-0.707181601	1.227181195	1.195501227	1.246081336
8	1.291187155	-0.610051615	-0.649996798	1.267864157	1.227181195	1.195501227
8	1.269404368	-0.615088896	-0.610051615	1.291187155	1.267864157	1.227181195
8	1.254708397	-0.612917556	-0.615088896	1.269404368	1.291187155	1.267864157
8	1.275881899	-0.574748652	-0.612917556	1.254708397	1.269404368	1.291187155
8	1.27719797	-0.556302026	-0.574748652	1.275881899	1.254708397	1.269404368
8	1.263095454	-0.553131381	-0.556302026	1.27719797	1.275881899	1.254708397
8	1.270523765	-0.528287656	-0.553131381	1.263095454	1.27719797	1.275881899
8	1.313184486	-0.468069876	-0.528287656	1.270523765	1.263095454	1.27719797
8	1.358656973	-0.404894221	-0.468069876	1.313184486	1.270523765	1.263095454
8	1.380016792	-0.365680595	-0.404894221	1.358656973	1.313184486	1.270523765
8	1.385491606	-0.342196946	-0.365680595	1.380016792	1.358656973	1.313184486
8	1.379428681	-0.330091563	-0.342196946	1.385491606	1.380016792	1.358656973
8	1.335349735	-0.355838182	-0.330091563	1.379428681	1.385491606	1.380016792
8	1.281390631	-0.391296255	-0.355838182	1.335349735	1.379428681	1.385491606
8	1.253247733	-0.400764568	-0.391296255	1.281390631	1.335349735	1.379428681
8	1.281577713	-0.353581343	-0.400764568	1.253247733	1.281390631	1.335349735
9	1.330635268	-0.285486755	-0.353581343	1.281577713	1.253247733	1.281390631
9	1.357311094	-0.239584633	-0.285486755	1.330635268	1.281577713	1.253247733
9	1.375012225	-0.20246224	-0.239584633	1.357311094	1.330635268	1.281577713
9	1.398110654	-0.159741752	-0.20246224	1.375012225	1.357311094	1.330635268
9	1.431462289	-0.106560953	-0.159741752	1.398110654	1.375012225	1.357311094
9	1.433556874	-0.084423636	-0.106560953	1.431462289	1.398110654	1.375012225
9	1.375584823	-0.122132632	-0.084423636	1.433556874	1.431462289	1.398110654
9	1.280450706	-0.196776296	-0.122132632	1.375584823	1.433556874	1.431462289
9	1.188475252	-0.268026487	-0.196776296	1.280450706	1.375584823	1.433556874
9	1.16409712	-0.271436786	-0.268026487	1.188475252	1.280450706	1.375584823
9	1.178257797	-0.236057559	-0.271436786	1.16409712	1.188475252	1.280450706
9	1.17894163	-0.213896716	-0.236057559	1.178257797	1.16409712	1.188475252
9	1.146617575	-0.224475749	-0.213896716	1.17894163	1.178257797	1.16409712
9	1.123969639	-0.225100611	-0.224475749	1.146617575	1.17894163	1.178257797
9	1.144761886	-0.181996496	-0.225100611	1.123969639	1.146617575	1.17894163
9	1.163927007	-0.140221239	-0.181996496	1.144761886	1.123969639	1.146617575
9	1.10093515	-0.180294204	-0.140221239	1.163927007	1.144761886	1.123969639
9	1.016755495	-0.241234467	-0.180294204	1.10093515	1.163927007	1.144761886
9	0.92690617	-0.307511557	-0.241234467	1.016755495	1.10093515	1.163927007
9	0.961527178	-0.248972459	-0.307511557	0.92690617	1.016755495	1.10093515
9	0.97989017	-0.206331777	-0.248972459	0.961527178	0.92690617	1.016755495
9	1.019702485	-0.14186762	-0.206331777	0.97989017	0.961527178	0.92690617
9	1.008918607	-0.127610082	-0.14186762	1.019702485	0.97989017	0.961527178
9	1.058567486	-0.052513846	-0.127610082	1.008918607	1.019702485	0.97989017
9	1.075476245	-0.009734307	-0.052513846	1.058567486	1.008918607	1.019702485
9	1.061850224	0.002951717	-0.009734307	1.075476245	1.058567486	1.008918607
9	0.975099794	-0.057024906	0.002951717	1.061850224	1.075476245	1.058567486
9	0.921706182	-0.083161906	-0.057024906	0.975099794	1.061850224	1.075476245
9	0.896047973	-0.08105789	-0.083161906	0.921706182	0.975099794	1.061850224
9	0.878454151	-0.070360408	-0.08105789	0.896047973	0.921706182	0.975099794
10	0.793850513	-0.126117791	-0.070360408	0.878454151	0.896047973	0.921706182
10	0.689492054	-0.20104729	-0.126117791	0.793850513	0.878454151	0.896047973
10	0.588744913	-0.271752924	-0.20104729	0.689492054	0.793850513	0.878454151
10	0.649414472	-0.180397165	-0.271752924	0.588744913	0.689492054	0.793850513
10	0.812957412	0.014511374	-0.180397165	0.649414472	0.588744913	0.689492054
10	1.046607239	0.28024374	0.014511374	0.812957412	0.649414472	0.588744913
10	1.184478864	0.450955544	0.28024374	1.046607239	0.812957412	0.649414472
10	1.248441562	0.548560285	0.450955544	1.184478864	1.046607239	0.812957412
10	1.222686919	0.557292657	0.548560285	1.248441562	1.184478864	1.046607239
10	1.167172067	0.537165445	0.557292657	1.222686919	1.248441562	1.184478864
10	1.101497633	0.507841278	0.537165445	1.167172067	1.222686919	1.248441562
10	1.066406313	0.510130987	0.507841278	1.101497633	1.167172067	1.222686919
10	1.072252729	0.554454257	0.510130987	1.066406313	1.101497633	1.167172067
10	1.110492342	0.632338539	0.554454257	1.072252729	1.066406313	1.101497633
10	1.116030957	0.678775737	0.632338539	1.110492342	1.072252729	1.066406313
10	1.11366102	0.718653673	0.678775737	1.116030957	1.110492342	1.072252729
10	1.069008941	0.71770503	0.718653673	1.11366102	1.116030957	1.110492342
10	1.040669267	0.73464342	0.71770503	1.069008941	1.11366102	1.116030957
10	1.01705629	0.75801721	0.73464342	1.040669267	1.069008941	1.11366102
10	1.031818301	0.821626482	0.75801721	1.01705629	1.040669267	1.069008941
10	1.051608907	0.89229765	0.821626482	1.031818301	1.01705629	1.040669267
10	1.024371884	0.918172403	0.89229765	1.051608907	1.031818301	1.01705629
10	0.964160266	0.913531922	0.918172403	1.024371884	1.051608907	1.031818301
10	0.926253391	0.933920425	0.913531922	0.964160266	1.024371884	1.051608907
10	0.931757431	1.000754039	0.933920425	0.926253391	0.964160266	1.024371884
10	0.954800852	1.08852711	1.000754039	0.931757431	0.926253391	0.964160266
10	0.938443709	1.140735996	1.08852711	0.954800852	0.931757431	0.926253391
10	0.902674222	1.177893345	1.140735996	0.938443709	0.954800852	0.931757431
10	0.874371781	1.227519842	1.177893345	0.902674222	0.938443709	0.954800852
10	0.860060008	1.296932182	1.227519842	0.874371781	0.902674222	0.938443709
10	0.866084342	1.393478403	1.296932182	0.860060008	0.874371781	0.902674222
11	0.852753239	1.478747695	1.393478403	0.866084342	0.860060008	0.874371781
11	0.845097136	1.579451718	1.478747695	0.852753239	0.866084342	0.860060008
11	0.844727573	1.699465019	1.579451718	0.845097136	0.852753239	0.866084342
11	0.878168212	1.868471589	1.699465019	0.844727573	0.845097136	0.852753239
11	0.884795236	2.030443632	1.868471589	0.878168212	0.844727573	0.845097136
11	0.826600188	2.154400015	2.030443632	0.884795236	0.878168212	0.844727573
11	0.726112521	2.274518834	2.154400015	0.826600188	0.884795236	0.878168212
11	0.662095478	2.491075298	2.274518834	0.726112521	0.826600188	0.884795236
11	0.744667459	2.960880897	2.491075298	0.662095478	0.726112521	0.826600188
11	1.478483015	4.327253104	2.960880897	0.744667459	0.662095478	0.726112521
11	2.107295623	7.030812272	4.327253104	1.478483015	0.744667459	0.662095478
12	2.506964262	0.915356695	7.030812272	2.107295623	1.478483015	0.744667459
12	2.527536036	-0.102257876	0.915356695	2.506964262	2.107295623	1.478483015
12	2.295868819	-0.731017944	-0.102257876	2.527536036	2.506964262	2.107295623
12	1.881146157	-1.190221216	-0.731017944	2.295868819	2.527536036	2.506964262
12	1.537579005	-1.398739247	-1.190221216	1.881146157	2.295868819	2.527536036
12	1.356705781	-1.431806474	-1.398739247	1.537579005	1.881146157	2.295868819
12	1.275617676	-1.372712607	-1.431806474	1.356705781	1.537579005	1.881146157
12	1.261049966	-1.198184396	-1.372712607	1.275617676	1.356705781	1.537579005
12	1.255721834	-1.048811689	-1.198184396	1.261049966	1.275617676	1.356705781
12	1.206755209	-0.988644259	-1.048811689	1.255721834	1.261049966	1.275617676
12	1.141021822	-0.978171251	-0.988644259	1.206755209	1.255721834	1.261049966
12	1.055209055	-1.010209136	-0.978171251	1.141021822	1.206755209	1.255721834
12	1.042248087	-0.986281839	-1.010209136	1.055209055	1.141021822	1.206755209
12	1.053710568	-0.950284545	-0.986281839	1.042248087	1.055209055	1.141021822
12	1.130522748	-0.846556122	-0.950284545	1.053710568	1.042248087	1.055209055
12	1.168616883	-0.78544218	-0.846556122	1.130522748	1.053710568	1.042248087
12	1.269642043	-0.664253161	-0.78544218	1.168616883	1.130522748	1.053710568
12	1.453018354	-0.504464855	-0.664253161	1.269642043	1.168616883	1.130522748
12	1.631860105	-0.520805716	-0.504464855	1.453018354	1.269642043	1.168616883
12	1.712906553	-0.614058894	-0.520805716	1.631860105	1.453018354	1.269642043
12	1.668592997	-0.723397811	-0.614058894	1.712906553	1.631860105	1.453018354
12	1.561941502	-0.744603314	-0.723397811	1.668592997	1.712906553	1.631860105
12	1.465374805	-0.726639712	-0.744603314	1.561941502	1.668592997	1.712906553
1	1.36165563	-0.750345179	-0.726639712	1.465374805	1.561941502	1.668592997
1	1.259391024	-0.796133402	-0.750345179	1.36165563	1.465374805	1.561941502
1	1.14475276	-0.869538393	-0.796133402	1.259391024	1.36165563	1.465374805
1	1.125175737	-0.857424114	-0.869538393	1.14475276	1.259391024	1.36165563
1	1.167332705	-0.789409421	-0.857424114	1.125175737	1.14475276	1.259391024
1	1.223547744	-0.710844386	-0.789409421	1.167332705	1.125175737	1.14475276
1	1.22121674	-0.692976933	-0.710844386	1.223547744	1.167332705	1.125175737
1	1.164974087	-0.730283136	-0.692976933	1.22121674	1.223547744	1.167332705
1	1.081513139	-0.795469752	-0.730283136	1.164974087	1.22121674	1.223547744
1	1.04370325	-0.815208519	-0.795469752	1.081513139	1.164974087	1.22121674
1	1.190565566	-0.650344123	-0.815208519	1.04370325	1.081513139	1.164974087
1	1.657569828	-0.165838884	-0.650344123	1.190565566	1.04370325	1.081513139
1	2.055970405	0.039985495	-0.165838884	1.657569828	1.190565566	1.04370325
1	2.339570974	-0.102228849	0.039985495	2.055970405	1.657569828	1.190565566
1	2.373733357	-0.353011211	-0.102228849	2.339570974	2.055970405	1.657569828
1	2.337363339	-0.574531694	-0.353011211	2.373733357	2.339570974	2.055970405
1	2.201728861	-0.732676226	-0.574531694	2.337363339	2.373733357	2.339570974
1	2.106458646	-0.844862192	-0.732676226	2.201728861	2.337363339	2.373733357
1	2.088185484	-0.84885476	-0.844862192	2.106458646	2.201728861	2.337363339
1	2.417974701	-0.491347766	-0.84885476	2.088185484	2.106458646	2.201728861
1	2.732589934	-0.192142129	-0.491347766	2.417974701	2.088185484	2.106458646
1	2.948957286	-0.102093065	-0.192142129	2.732589934	2.417974701	2.088185484
1	2.925738814	-0.261741593	-0.102093065	2.948957286	2.732589934	2.417974701
1	2.869258574	-0.40289618	-0.261741593	2.925738814	2.948957286	2.732589934
1	2.757220033	-0.555337514	-0.40289618	2.869258574	2.925738814	2.948957286
1	2.627228175	-0.688241995	-0.555337514	2.757220033	2.869258574	2.925738814
1	2.409646515	-0.879117442	-0.688241995	2.627228175	2.757220033	2.869258574
1	2.182844246	-1.001995296	-0.879117442	2.409646515	2.627228175	2.757220033
1	2.057312554	-1.052430789	-1.001995296	2.182844246	2.409646515	2.627228175
1	2.295158401	-0.755831986	-1.052430789	2.057312554	2.182844246	2.409646515
1	2.967064806	-0.011623936	-0.755831986	2.295158401	2.057312554	2.182844246
2	3.479015868	0.475826115	-0.011623936	2.967064806	2.295158401	2.057312554
2	3.739107944	0.496097243	0.475826115	3.479015868	2.967064806	2.295158401
2	3.649979124	-0.16478819	0.496097243	3.739107944	3.479015868	2.967064806
2	3.368606352	-0.391219006	-0.16478819	3.649979124	3.739107944	3.479015868
2	2.962326218	-0.584801811	-0.391219006	3.368606352	3.649979124	3.739107944
2	2.709985818	-0.626029036	-0.584801811	2.962326218	3.368606352	3.649979124
2	2.555432471	-0.627825952	-0.626029036	2.709985818	2.962326218	3.368606352
2	2.454061983	-0.62264486	-0.627825952	2.555432471	2.709985818	2.962326218
2	2.388146359	-0.615369833	-0.62264486	2.454061983	2.555432471	2.709985818
2	2.336848077	-0.615984426	-0.615369833	2.388146359	2.454061983	2.555432471
2	2.29536638	-0.621274302	-0.615984426	2.336848077	2.388146359	2.454061983
2	2.293197803	-0.596300705	-0.621274302	2.29536638	2.336848077	2.388146359
2	2.363603386	-0.504898452	-0.596300705	2.293197803	2.29536638	2.336848077
2	2.518093929	-0.35528955	-0.504898452	2.363603386	2.293197803	2.29536638
2	2.826984999	-0.097022053	-0.35528955	2.518093929	2.363603386	2.293197803
2	3.145018323	0.09020969	-0.097022053	2.826984999	2.518093929	2.363603386
2	3.394608121	-0.048136733	0.09020969	3.145018323	2.826984999	2.518093929
2	3.455198444	-0.744756018	-0.048136733	3.394608121	3.145018323	2.826984999
2	3.374225257	-1.225171371	-0.744756018	3.455198444	3.394608121	3.145018323
2	3.183480689	-1.319582783	-1.225171371	3.374225257	3.455198444	3.394608121
2	2.995369941	-1.209681229	-1.319582783	3.183480689	3.374225257	3.455198444
2	2.842356002	-1.086974189	-1.209681229	2.995369941	3.183480689	3.374225257
2	2.710741096	-0.994889402	-1.086974189	2.842356002	2.995369941	3.183480689
2	2.591594425	-0.938493605	-0.994889402	2.710741096	2.842356002	2.995369941
2	2.480790932	-0.902193999	-0.938493605	2.591594425	2.710741096	2.842356002
2	2.408037554	-0.867458433	-0.902193999	2.480790932	2.591594425	2.710741096
2	2.36313386	-0.835595199	-0.867458433	2.408037554	2.480790932	2.591594425
2	2.407898195	-0.725640745	-0.835595199	2.36313386	2.408037554	2.480790932
2	2.622541407	-0.457993104	-0.725640745	2.407898195	2.36313386	2.408037554
3	2.868916832	-0.214740999	-0.457993104	2.622541407	2.407898195	2.36313386
3	3.035557666	-0.222264869	-0.214740999	2.868916832	2.622541407	2.407898195
3	3.015830098	-0.545703325	-0.222264869	3.035557666	2.868916832	2.622541407
3	2.899243607	-0.677370655	-0.545703325	3.015830098	3.035557666	2.868916832
3	2.747475956	-0.718981127	-0.677370655	2.899243607	3.015830098	3.035557666
3	2.686143997	-0.63227548	-0.718981127	2.747475956	2.899243607	3.015830098
3	2.722172002	-0.493303568	-0.63227548	2.686143997	2.747475956	2.899243607
3	2.809354888	-0.347391915	-0.493303568	2.722172002	2.686143997	2.747475956
3	2.887474225	-0.331823716	-0.347391915	2.809354888	2.722172002	2.686143997
3	2.887608422	-0.441468346	-0.331823716	2.887474225	2.809354888	2.722172002
3	2.836502268	-0.542239614	-0.441468346	2.887608422	2.887474225	2.809354888
3	2.757307388	-0.563862738	-0.542239614	2.836502268	2.887608422	2.887474225
3	2.697011641	-0.522961842	-0.563862738	2.757307388	2.836502268	2.887608422
3	2.642579679	-0.507983817	-0.522961842	2.697011641	2.757307388	2.836502268
3	2.610575753	-0.4918865	-0.507983817	2.642579679	2.697011641	2.757307388
3	2.590046817	-0.47796655	-0.4918865	2.610575753	2.642579679	2.697011641
3	2.582727799	-0.459334486	-0.47796655	2.590046817	2.610575753	2.642579679
3	2.573952377	-0.447351425	-0.459334486	2.582727799	2.590046817	2.610575753
3	2.568270095	-0.435422685	-0.447351425	2.573952377	2.582727799	2.590046817
3	2.552327834	-0.436763469	-0.435422685	2.568270095	2.573952377	2.582727799
3	2.516955973	-0.461407357	-0.436763469	2.552327834	2.568270095	2.573952377
3	2.457250837	-0.508432434	-0.461407357	2.516955973	2.552327834	2.568270095
3	2.415703263	-0.534816272	-0.508432434	2.457250837	2.516955973	2.552327834
3	2.409955634	-0.526243649	-0.534816272	2.415703263	2.457250837	2.516955973
3	2.441263809	-0.515193471	-0.526243649	2.409955634	2.415703263	2.457250837
3	2.457589792	-0.564288586	-0.515193471	2.441263809	2.409955634	2.415703263
3	2.489020723	-0.569858587	-0.564288586	2.457589792	2.441263809	2.409955634
3	2.590459747	-0.434983413	-0.569858587	2.489020723	2.457589792	2.441263809
3	2.718796146	-0.268802569	-0.434983413	2.590459747	2.489020723	2.457589792
3	2.801289531	-0.327443107	-0.268802569	2.718796146	2.590459747	2.489020723
3	2.759695755	-0.505596106	-0.327443107	2.801289531	2.718796146	2.590459747
4	2.660048485	-0.657251474	-0.505596106	2.759695755	2.801289531	2.718796146
4	2.544375212	-0.670395318	-0.657251474	2.660048485	2.759695755	2.801289531
4	2.49073271	-0.618262069	-0.670395318	2.544375212	2.660048485	2.759695755
4	2.478672364	-0.557717325	-0.618262069	2.49073271	2.544375212	2.660048485
4	2.500223692	-0.485916259	-0.557717325	2.478672364	2.49073271	2.544375212
4	2.525610684	-0.424663302	-0.485916259	2.500223692	2.478672364	2.49073271
4	2.526807588	-0.396591962	-0.424663302	2.525610684	2.500223692	2.478672364
4	2.496815039	-0.405225198	-0.396591962	2.526807588	2.525610684	2.500223692
4	2.447355926	-0.43664377	-0.405225198	2.496815039	2.526807588	2.525610684
4	2.40051545	-0.467417559	-0.43664377	2.447355926	2.496815039	2.526807588
4	2.391866882	-0.461151454	-0.467417559	2.40051545	2.447355926	2.496815039
4	2.438263866	-0.400538159	-0.461151454	2.391866882	2.40051545	2.447355926
4	2.52878553	-0.337158256	-0.400538159	2.438263866	2.391866882	2.40051545
4	2.604920361	-0.38042948	-0.337158256	2.52878553	2.438263866	2.391866882
4	2.62787462	-0.516017998	-0.38042948	2.604920361	2.52878553	2.438263866
4	2.590382335	-0.647807354	-0.516017998	2.62787462	2.604920361	2.52878553
4	2.520061479	-0.720866413	-0.647807354	2.590382335	2.62787462	2.604920361
4	2.451722939	-0.721281328	-0.720866413	2.520061479	2.590382335	2.62787462
4	2.405308785	-0.670883664	-0.721281328	2.451722939	2.520061479	2.590382335
4	2.386628956	-0.609828809	-0.670883664	2.405308785	2.451722939	2.520061479
4	2.400219003	-0.540646557	-0.609828809	2.386628956	2.405308785	2.451722939
4	2.439914948	-0.463053042	-0.540646557	2.400219003	2.386628956	2.405308785
4	2.482229574	-0.393119211	-0.463053042	2.439914948	2.400219003	2.386628956
4	2.498810723	-0.353086498	-0.393119211	2.482229574	2.439914948	2.400219003
4	2.489577441	-0.34292768	-0.353086498	2.498810723	2.482229574	2.439914948
4	2.464842371	-0.350748066	-0.34292768	2.489577441	2.498810723	2.482229574
4	2.46128138	-0.338877432	-0.350748066	2.464842371	2.489577441	2.498810723
4	2.468755071	-0.316850022	-0.338877432	2.46128138	2.464842371	2.489577441
4	2.487634722	-0.283931449	-0.316850022	2.468755071	2.46128138	2.464842371
4	2.486160882	-0.271663881	-0.283931449	2.487634722	2.468755071	2.46128138
5	2.46751576	-0.276735256	-0.271663881	2.486160882	2.487634722	2.468755071
5	2.437422267	-0.293345067	-0.276735256	2.46751576	2.486160882	2.487634722
5	2.40913626	-0.30819105	-0.293345067	2.437422267	2.46751576	2.486160882
5	2.385758572	-0.318144545	-0.30819105	2.40913626	2.437422267	2.46751576
5	2.361659089	-0.328818916	-0.318144545	2.385758572	2.40913626	2.437422267
5	2.341177985	-0.335863826	-0.328818916	2.361659089	2.385758572	2.40913626
5	2.344631764	-0.318956531	-0.335863826	2.341177985	2.361659089	2.385758572
5	2.382745948	-0.267367596	-0.318956531	2.344631764	2.341177985	2.361659089
5	2.452611828	-0.184003204	-0.267367596	2.382745948	2.344631764	2.341177985
5	2.562356323	-0.06073473	-0.184003204	2.452611828	2.382745948	2.344631764
5	3.049056627	0.439511897	-0.06073473	2.562356323	2.452611828	2.382745948
5	3.518067806	0.912708029	0.439511897	3.049056627	2.562356323	2.452611828
5	3.918036066	1.032473902	0.912708029	3.518067806	3.049056627	2.562356323
5	4.016710302	0.404213967	1.032473902	3.918036066	3.518067806	3.049056627
5	3.953194966	-0.27505543	0.404213967	4.016710302	3.918036066	3.518067806
5	3.673521685	-0.481956286	-0.27505543	3.953194966	4.016710302	3.918036066
5	3.370778484	-0.50409396	-0.481956286	3.673521685	3.953194966	4.016710302
5	3.09436439	-0.506945374	-0.50409396	3.370778484	3.673521685	3.953194966
5	2.968108887	-0.415545717	-0.506945374	3.09436439	3.370778484	3.673521685
5	2.894314471	-0.340255555	-0.415545717	2.968108887	3.09436439	3.370778484
5	2.818794224	-0.30763534	-0.340255555	2.894314471	2.968108887	3.09436439
5	2.723595956	-0.290727119	-0.30763534	2.818794224	2.894314471	2.968108887
5	2.649450629	-0.284165437	-0.290727119	2.723595956	2.818794224	2.894314471
5	2.584870755	-0.293091871	-0.284165437	2.649450629	2.723595956	2.818794224
5	2.53484603	-0.303762699	-0.293091871	2.584870755	2.649450629	2.723595956
5	2.487405918	-0.322083048	-0.303762699	2.53484603	2.584870755	2.649450629
5	2.446968808	-0.339669685	-0.322083048	2.487405918	2.53484603	2.584870755
5	2.414211747	-0.353378119	-0.339669685	2.446968808	2.487405918	2.53484603
5	2.384110681	-0.366729424	-0.353378119	2.414211747	2.446968808	2.487405918
5	2.371021698	-0.364438153	-0.366729424	2.384110681	2.414211747	2.446968808
5	2.362258984	-0.358630559	-0.364438153	2.371021698	2.384110681	2.414211747
6	2.366690282	-0.340102441	-0.358630559	2.362258984	2.371021698	2.384110681
6	2.35831254	-0.334655383	-0.340102441	2.366690282	2.362258984	2.371021698
6	2.345835302	-0.333459416	-0.334655383	2.35831254	2.366690282	2.362258984
6	2.311491048	-0.354210075	-0.333459416	2.345835302	2.35831254	2.366690282
6	2.273005374	-0.379138676	-0.354210075	2.311491048	2.345835302	2.35831254
6	2.218580701	-0.420016933	-0.379138676	2.273005374	2.311491048	2.345835302
6	2.168624979	-0.456421293	-0.420016933	2.218580701	2.273005374	2.311491048
6	2.11361308	-0.497867384	-0.456421293	2.168624979	2.218580701	2.273005374
6	2.074058105	-0.523836239	-0.497867384	2.11361308	2.168624979	2.218580701
6	2.034629793	-0.549654412	-0.523836239	2.074058105	2.11361308	2.168624979
6	2.012156938	-0.558490683	-0.549654412	2.034629793	2.074058105	2.11361308
6	1.961749484	-0.595233441	-0.558490683	2.012156938	2.034629793	2.074058105
6	1.898253925	-0.645034969	-0.595233441	1.961749484	2.012156938	2.034629793
6	1.790719925	-0.738844645	-0.645034969	1.898253925	1.961749484	2.012156938
6	1.706681627	-0.809127519	-0.738844645	1.790719925	1.898253925	1.961749484
6	1.62001363	-0.882008268	-0.809127519	1.706681627	1.790719925	1.898253925
6	1.545056708	-0.943145439	-0.882008268	1.62001363	1.706681627	1.790719925
6	1.466169338	-1.008182041	-0.943145439	1.545056708	1.62001363	1.706681627
6	1.437242534	-1.023229546	-1.008182041	1.466169338	1.545056708	1.62001363
6	1.467439281	-0.979116969	-1.023229546	1.437242534	1.466169338	1.545056708
6	1.507058045	-0.925544613	-0.979116969	1.467439281	1.437242534	1.466169338
6	1.508277139	-0.910363938	-0.925544613	1.507058045	1.467439281	1.437242534
6	1.46914323	-0.937942615	-0.910363938	1.508277139	1.507058045	1.467439281
6	1.41022954	-1.017510827	-0.937942615	1.46914323	1.508277139	1.507058045
6	1.363417512	-1.082253205	-1.017510827	1.41022954	1.46914323	1.508277139
6	1.340447439	-1.0901871	-1.082253205	1.363417512	1.41022954	1.46914323
