date,obs,Average_3day_ahead,error10,error30
12/24/1958,0.961983467,1.474545451,1.449493505,1.076666007
12/25/1958,0.942148757,1.795316801,1.950001843,1.993509929
12/26/1958,1.699669418,1.572451787,1.691740779,1.936593216
12/27/1958,1.781818178,1.260165286,1.325454862,1.552720111
12/28/1958,1.904462806,0.900110189,0.894727193,0.683709033
12/29/1958,1.031074377,0.901046828,0.857403899,0.787529114
12/30/1958,0.844958674,1.01256198,1.061940545,0.949232517
12/31/1958,0.824297517,1.071294762,0.973783767,1.237342841
1/1/1959,1.033884294,1.00672176,1.057638805,1.281997387
1/2/1959,1.179504129,1.334214872,1.227833886,1.370686791
1/3/1959,1.000495864,2.021377407,2.006128018,2.460364332
1/4/1959,0.840165286,2.534600547,2.753336447,2.37110062
1/5/1959,2.161983467,2.543856745,2.365643311,3.00854506
1/6/1959,3.061983467,3.917134982,3.652139806,3.985468954
1/7/1959,2.379834707,10.75443526,9.906031235,8.607914819
1/8/1959,2.189752062,14.08512396,12.98223553,15.42320035
1/9/1959,7.181818178,15.68567493,14.80566423,16.97261073
1/10/1959,22.89173553,13.84903581,14.51596438,12.5952124
1/11/1959,12.18181818,12.45696969,13.10663907,13.40949235
1/12/1959,11.98347107,10.32969697,11.34951525,8.835354801
1/13/1959,17.38181818,6.132727269,5.707385144,6.221851632
1/14/1959,8.005619831,4.791460051,4.907346992,5.927336602
1/15/1959,5.601652889,4.218181814,3.803682979,4.669998675
1/16/1959,4.790909087,3.748484845,3.983565832,2.801762637
1/17/1959,3.981818178,3.393057847,3.511289351,3.611241956
1/18/1959,3.881818178,3.042258949,3.071125488,3.859995409
1/19/1959,3.381818178,2.84887052,3.025200246,2.587558133
1/20/1959,2.915537186,2.810909087,2.714267888,3.61750026
1/21/1959,2.829421484,3.075977958,2.880958389,3.396596138
1/22/1959,2.801652889,3.969090905,4.273115368,2.917339376
1/23/1959,2.801652889,5.45256198,5.340268432,5.272477339
1/24/1959,3.624628095,5.91316804,5.48764929,6.332872094
1/25/1959,5.480991732,5.680385671,5.795580123,6.833149238
1/26/1959,7.252066112,4.770468316,5.246333163,3.602274812
1/27/1959,5.006446277,4.411074377,4.151468529,3.310438674
1/28/1959,4.782644625,4.10947658,4.404346834,4.016717423
1/29/1959,4.522314046,3.700936635,3.952438487,3.398057105
1/30/1959,3.928264459,3.43393939,3.3973165,4.440704677
1/31/1959,3.877851236,3.160330574,3.216273251,2.431848618
2/1/1959,3.29669421,2.965895312,2.981568128,2.154785975
2/2/1959,3.127272723,2.89592286,2.684869417,3.151765185
2/3/1959,3.057024789,2.822644623,2.980618347,2.344525253
2/4/1959,2.713388425,2.860606056,2.850004506,2.011375528
2/5/1959,2.917355367,2.85239669,2.666104982,2.628306066
2/6/1959,2.837190078,2.871955918,3.066206551,2.258978106
2/7/1959,2.827272723,3.366776855,3.523014517,2.923637278
2/8/1959,2.892727268,5.534490353,5.884272034,4.442426633
2/9/1959,2.895867764,6.721267213,7.366494101,5.211731249
2/10/1959,4.311735532,6.908044072,7.525242678,4.844201432
2/11/1959,9.395867764,5.193498618,5.348058694,5.246301095
2/12/1959,6.456198342,4.426831951,4.495852531,3.583201746
2/13/1959,4.872066111,8.968374651,9.543275279,10.43328561
2/14/1959,4.2522314,17.72865013,18.49685513,13.80949901
2/15/1959,4.156198342,23.7413223,24.04972234,29.48242648
2/16/1959,18.49669421,24.32038566,26.68705335,23.59625112
2/17/1959,30.53305784,18.15294764,19.26167535,18.15076573
2/18/1959,22.19421486,14.37223139,15.56681302,18.22261712
2/19/1959,20.23388428,10.50369144,10.50205706,13.21047954
2/20/1959,12.03074378,8.804848468,9.304023674,6.928242671
2/21/1959,10.8520661,7.000606043,6.649795561,8.843641973
2/22/1959,8.628264445,6.089586761,6.184747901,6.028710579
2/23/1959,6.934214858,6.005785111,5.8541981,5.159288652
2/24/1959,5.439338827,6.20705233,6.477146197,5.679782991
2/25/1959,5.895206599,6.364958667,6.672909054,7.014863381
2/26/1959,6.682809907,6.587052331,6.159687919,6.387188136
2/27/1959,6.043140485,7.103856738,7.384998044,5.900730695
2/28/1959,6.368925609,7.665234149,7.134067946,8.610098179
3/1/1959,7.349090898,7.896308529,8.123547638,6.733905256
3/2/1959,7.593553708,7.653829191,7.616647734,5.806024235
3/3/1959,8.053057841,7.446280981,7.975224184,9.175598297
3/4/1959,8.042314039,7.227493102,7.52871884,5.713267335
3/5/1959,6.866115692,7.428154259,6.688585796,5.351555696
3/6/1959,7.430413212,7.100771339,7.341625077,7.10043435
3/7/1959,7.385950402,6.551294755,6.004222822,5.796965184
3/8/1959,7.468099163,5.974435251,5.640027192,4.801058082
3/9/1959,6.448264452,5.766887041,5.482596884,5.373452835
3/10/1959,5.73752065,5.960936628,6.205754588,4.271629655
3/11/1959,5.73752065,6.29030302,5.959730099,7.742415269
3/12/1959,5.825619824,6.318347097,6.550245266,5.994585309
3/13/1959,6.319669411,6.10352616,6.457528975,5.085861457
3/14/1959,6.725619824,5.870192827,5.473642218,4.695227706
3/15/1959,5.909752055,6.063581256,5.508916397,5.069484182
3/16/1959,5.675206601,6.363195581,6.193942659,6.719730236
3/17/1959,6.025619824,6.344022028,6.032653911,7.603313952
3/18/1959,6.489917344,6.09614324,5.667032469,6.303451758
3/19/1959,6.574049576,5.875647372,5.614015991,4.344919012
3/20/1959,5.968099163,5.80198346,5.917224443,5.355055349
3/21/1959,5.746280981,5.780165279,5.718833634,7.279251292
3/22/1959,5.912561973,5.585454535,5.520154321,5.067846455
3/23/1959,5.747107427,5.490082634,5.159933726,6.505944235
3/24/1959,5.680826436,5.960771339,6.05688933,6.583738151
3/25/1959,5.328429741,6.242038559,6.298883315,8.086659794
3/26/1959,5.460991725,6.27173553,6.636519217,5.6173135
3/27/1959,7.092892552,6.125068865,6.451779235,5.12813565
3/28/1959,6.172231399,6.953278232,7.555001104,5.212282165
3/29/1959,5.550082639,7.848925615,7.261369763,6.430005867
3/30/1959,6.652892557,8.939173549,9.12932713,9.448513592
3/31/1959,8.656859499,9.453112942,9.407279876,9.892943833
4/1/1959,8.237024788,10.33438016,10.93411002,12.0782358
4/2/1959,9.923636359,11.0353168,11.44458327,11.10688948
4/3/1959,10.19867768,11.81096418,11.80342217,11.72942494
4/4/1959,10.88082644,12.24110192,13.20897465,11.76518244
4/5/1959,12.02644628,11.58011019,12.0442308,11.97185298
4/6/1959,12.52561983,10.41873278,10.8721227,8.838114264
4/7/1959,12.17123966,9.361597791,9.676822142,8.171975147
4/8/1959,10.04347107,9.148429747,9.567148811,11.36290333
4/9/1959,9.041487598,9.456308536,10.37010236,10.47310366
4/10/1959,8.999834706,9.854269967,9.98964773,9.182831338
4/11/1959,9.403966938,9.750853989,10.47471682,6.839247582
4/12/1959,9.965123963,9.193719003,9.503063872,11.55493904
4/13/1959,10.193719,8.499008261,9.345819676,10.03226564
4/14/1959,9.093719005,8.04595041,8.373853826,10.23941595
4/15/1959,8.293719005,7.689311291,7.788750601,6.757336354
4/16/1959,8.109586773,7.220495864,7.479984008,5.892468057
4/17/1959,7.734545451,6.937796139,7.134773225,8.246647258
4/18/1959,7.223801649,6.869035809,6.799919858,7.767652982
4/19/1959,6.703140492,7.145123963,6.630391151,8.781059417
4/20/1959,6.886446277,7.345564734,7.901862396,5.288770773
4/21/1959,7.017520657,7.512892558,7.858157304,6.097199021
4/22/1959,7.531404955,8.34424242,8.164126104,7.568167352
4/23/1959,7.487768591,9.769256193,10.3596538,12.66899458
4/24/1959,7.519504128,10.43818181,10.64670899,9.42587198
4/25/1959,10.02545454,10.22033057,10.23334051,8.790693248
4/26/1959,11.76280991,9.51779614,9.402046583,7.696361784
4/27/1959,9.526280988,9.71024793,9.655400323,11.74469997
4/28/1959,9.371900823,9.965399446,9.917659884,12.61246071
4/29/1959,9.655206608,9.791460052,9.541725513,10.04497407
4/30/1959,10.10363636,8.996749308,9.01940138,8.485482977
5/1/1959,10.13735537,7.84887052,7.588619055,6.57370629
5/2/1959,9.133388426,7.066721759,6.375164919,8.088179122
5/3/1959,7.719504128,6.967107434,6.814203821,8.055052695
5/4/1959,6.693719005,6.560606057,6.176876203,5.602616761
5/5/1959,6.786942145,6.607548205,7.086212309,5.104638943
5/6/1959,7.420661153,6.623415974,6.314516085,7.094063648
5/7/1959,5.474214872,7.396969693,7.96409014,8.13087168
5/8/1959,6.927768591,7.808760327,7.169060353,7.010307995
5/9/1959,7.468264459,8.274380161,8.685559129,7.407754911
5/10/1959,7.794876029,8.70440771,8.219193649,10.82438723
5/11/1959,8.163140492,8.709311291,9.479392549,7.223819705
5/12/1959,8.865123963,8.164738288,8.574678664,6.62222117
5/13/1959,9.084958674,7.252176305,7.403911368,6.916009073
5/14/1959,8.177851236,6.488539941,6.202470114,7.122118533
5/15/1959,7.231404955,5.860220382,6.15225032,5.40712477
5/16/1959,6.347272723,5.282699721,5.290600604,4.817568974
5/17/1959,5.886942145,4.855977958,5.05902761,6.182810172
5/18/1959,5.346446277,4.572506883,4.430434257,3.561355596
5/19/1959,4.61471074,4.559669418,4.507619652,3.628976657
5/20/1959,4.606776856,4.701873274,4.607721047,5.927590474
5/21/1959,4.496033054,5.011680437,5.344577597,5.412575755
5/22/1959,4.576198343,5.444628095,4.947233036,5.171801076
5/23/1959,5.033388426,5.691845726,5.183205938,5.274819321
5/24/1959,5.425454542,5.535096415,6.006274361,4.192282922
5/25/1959,5.875041318,5.127162531,4.937980974,4.011855687
5/26/1959,5.775041318,4.558512393,4.32107092,4.031314327
5/27/1959,4.955206608,4.375041319,4.695603261,5.154710646
5/28/1959,4.651239666,4.161542696,4.335403976,4.093737366
5/29/1959,4.069090905,4.125289253,4.170698013,2.910260165
5/30/1959,4.404793385,4.167217627,3.987239156,5.110657282
5/31/1959,4.010743798,4.195206607,4.066210318,3.75218859
6/1/1959,3.960330575,4.290798893,4.620779699,4.871169555
6/2/1959,4.530578508,4.115426992,3.734823268,3.245270896
6/3/1959,4.094710739,4.092617074,4.375822365,4.051345791
6/4/1959,4.247107433,4.00975206,3.956160716,3.153538509
6/5/1959,4.004462804,3.746666661,3.791601501,3.64347678
6/6/1959,4.026280986,3.180936634,3.384776999,2.750059673
6/7/1959,3.998512391,2.629090904,2.791598009,3.050664568
6/8/1959,3.215206606,2.539889802,2.681395843,2.371516093
6/9/1959,2.329090904,2.788099168,2.755437348,2.844419324
6/10/1959,2.342975201,2.910247928,2.79294402,2.323601182
6/11/1959,2.9476033,2.832837459,2.871172832,2.04913492
6/12/1959,3.073719002,2.674104677,2.604983465,3.257598764
6/13/1959,2.709421481,2.45267217,2.549738515,2.050054373
6/14/1959,2.715371894,2.191294759,1.995624806,2.664530593
6/15/1959,2.597520655,2.010413216,2.095403007,2.236980382
6/16/1959,2.04512396,2.019614318,2.21814685,1.421413522
6/17/1959,1.931239663,2.116473822,2.211169426,2.695708552
6/18/1959,2.054876026,2.083746549,2.122296646,2.61531574
6/19/1959,2.072727265,1.95603305,1.975198,1.659393335
6/20/1959,2.221818174,1.710192829,1.610094359,1.349204621
6/21/1959,1.956694207,1.352727263,1.426127454,1.470034473
6/22/1959,1.689586768,0.996253434,0.917876161,1.060224487
6/23/1959,1.484297511,0.833663901,0.889218805,1.054316578
6/24/1959,0.884297511,0.891239658,0.828722653,1.012083191
6/25/1959,0.620165279,0.98104682,0.962723595,1.019386713
6/26/1959,0.996528914,0.85134985,0.802723714,1.064324782
6/27/1959,1.057024781,0.68826445,0.626064049,0.526964205
6/28/1959,0.889586764,0.806831943,0.76320143,0.80620825
6/29/1959,0.607438004,0.689421475,0.631441444,0.704006765
6/30/1959,0.567768582,0.73443525,0.737433861,0.775318998
7/1/1959,1.245289244,0.500055085,0.452285719,0.371352212
7/2/1959,0.2552066,0.614876021,0.65511783,0.483293155
7/3/1959,0.702809905,0.474159768,0.513456463,0.477736825
7/4/1959,0.542148749,0.445179052,0.429825044,0.513386625
7/5/1959,0.59966941,0.486336078,0.487135458,0.564719017
7/6/1959,0.280661145,0.582258944,0.541216408,0.561408411
7/7/1959,0.455206602,0.641818172,0.651215798,0.750188918
7/8/1959,0.723140486,0.605564728,0.609836012,0.740446696
7/9/1959,0.568429743,0.69074379,0.642330044,0.89250751
7/10/1959,0.633884288,0.670909078,0.733537815,0.744141485
7/11/1959,0.614380154,0.59487602,0.552267888,0.752060066
7/12/1959,0.823966929,0.447823678,0.457373933,0.544108842
7/13/1959,0.574380152,0.362920096,0.330918966,0.256708865
7/14/1959,0.386280978,0.527107423,0.566842072,0.610990424
7/15/1959,0.382809903,0.430027533,0.462481081,0.388366219
7/16/1959,0.319669406,0.38931128,0.35238155,0.46967836
7/17/1959,0.87884296,0.09669696,0.090072361,0.069465547
7/18/1959,0.091570233,0.066506882,0.070166903,0.069349442
7/19/1959,0.197520647,0.31807713,0.298888518,0.364763051
7/20/1959,0.001,0.452895307,0.408838304,0.498383499
7/21/1959,0.001,0.456363622,0.412531137,0.459002797
7/22/1959,0.95223139,0.299393925,0.285511054,0.234434763
7/23/1959,0.405454531,0.352451776,0.338862468,0.383741929
7/24/1959,0.011404944,0.348983462,0.318042396,0.274660572
7/25/1959,0.4813223,0.220223129,0.240522781,0.17732657
7/26/1959,0.564628085,0.0323471,0.034727366,0.026122413
7/27/1959,0.001,0.0323471,0.035152858,0.041792083
7/28/1959,0.095041301,0.012898065,0.012054329,0.012884212
7/29/1959,0.001,0.012898065,0.012427584,0.009744247
7/30/1959,0.001,0.012898065,0.013961012,0.009162672
7/31/1959,0.036694194,0.060280985,0.064689119,0.063889166
8/1/1959,0.001,0.139341585,0.139887948,0.116987924
8/2/1959,0.001,0.278732763,0.279377125,0.352688368
8/3/1959,0.178842954,0.347548193,0.367421806,0.361864147
8/4/1959,0.2381818,0.457685935,0.490480457,0.539154576
8/5/1959,0.419173536,0.389641859,0.395802784,0.374651306
8/6/1959,0.385289242,0.374820922,0.383057539,0.391475877
8/7/1959,0.568595027,0.18562258,0.179563338,0.205783207
8/8/1959,0.215041308,0.114275477,0.105853259,0.14844212
8/9/1959,0.340826432,0.082760326,0.075696393,0.106040717
8/10/1959,0.001,0.19548484,0.187279726,0.19524693
8/11/1959,0.001,0.199889795,0.182871485,0.228929795
8/12/1959,0.246280979,0.139834699,0.128699983,0.139466585
8/13/1959,0.339173541,0.053443515,0.049668238,0.060835168
8/14/1959,0.014214864,0.115977951,0.110560683,0.112106251
8/15/1959,0.066115692,0.09427272,0.094031913,0.120562641
8/16/1959,0.079999989,0.073501371,0.076962739,0.057534757
8/17/1959,0.201818171,0.104851234,0.105043652,0.084899297
8/18/1959,0.001,0.310688696,0.322410956,0.401551251
8/19/1959,0.017685941,0.567548201,0.527015308,0.64289484
8/20/1959,0.29586776,0.695702472,0.655920246,0.71945985
8/21/1959,0.618512388,0.561157018,0.570560334,0.70794317
8/22/1959,0.788264456,0.298735532,0.307959776,0.289480679
8/23/1959,0.680330571,0.072292009,0.070846997,0.075301442
8/24/1959,0.214876026,0.001,0.000969717,0.001245888
8/25/1959,0.001,0.001,0.000902888,0.000950355
8/26/1959,0.001,0.001,0.000980032,0.000802715
8/27/1959,0.001,0.083256197,0.079635772,0.089961377
8/28/1959,0.001,0.150415974,0.156266691,0.16029465
8/29/1959,0.001,0.258181813,0.254629861,0.288591944
8/30/1959,0.24776859,0.277079884,0.298526403,0.354772842
8/31/1959,0.202479333,0.279063355,0.260567198,0.241841038
9/1/1959,0.324297515,0.182644622,0.199478143,0.165705852
9/2/1959,0.304462804,0.120550959,0.119268232,0.152268594
9/3/1959,0.208429746,0.05977961,0.062088645,0.076628973
9/4/1959,0.035041317,0.048432504,0.052000599,0.055709002
9/5/1959,0.118181814,0.009371899,0.00879989,0.01073801
9/6/1959,0.026115698,0.001,0.000952731,0.001030793
9/7/1959,0.001,0.064413222,0.066924557,0.067531318
9/8/1959,0.001,0.12187603,0.117167626,0.125962329
9/9/1959,0.001,0.181983467,0.188228746,0.226579825
9/10/1959,0.191239665,0.153278233,0.144822855,0.111641376
9/11/1959,0.173388426,0.095815424,0.091547755,0.124508715
9/12/1959,0.18132231,0.035707988,0.038746535,0.040319617
9/13/1959,0.105123963,0.019454544,0.019975805,0.015012319
9/14/1959,0.001,0.042537187,0.040417881,0.034675508
9/15/1959,0.001,0.605564734,0.548599219,0.503078764
9/16/1959,0.056363632,1.28809917,1.333302575,1.589330179
9/17/1959,0.07024793,2.017851236,1.871165157,1.445540923
9/18/1959,1.690082641,1.861377406,1.991946153,2.413780755
9/19/1959,2.103966938,1.473278233,1.536599428,1.396703968
9/20/1959,2.259504128,1.047217627,0.98420212,0.775045371
9/21/1959,1.220661153,0.906721759,0.931282614,0.754288933
9/22/1959,0.939669417,0.836473825,0.835155846,1.019732864
9/23/1959,0.98132231,0.72363636,0.749544042,0.79363407
9/24/1959,0.79917355,0.644132227,0.629471086,0.529774211
9/25/1959,0.728925616,0.561983467,0.540468498,0.449314087
9/26/1959,0.642809913,0.568595037,0.577298447,0.606415189
9/27/1959,0.560661153,0.577851235,0.54107159,0.618593812
9/28/1959,0.482479334,0.52071625,0.51911422,0.631180487
9/29/1959,0.662644624,0.50749311,0.541200035,0.388098857
9/30/1959,0.588429748,0.519008262,0.521704008,0.382501473
10/1/1959,0.311074378,0.657630852,0.634872327,0.554628147
10/2/1959,0.622975204,0.699559226,0.707996736,0.707484635
10/3/1959,0.622975204,0.714765838,0.781541787,0.770583867
10/4/1959,0.726942147,0.69796143,0.705363571,0.565863977
10/5/1959,0.748760328,0.683140493,0.721804492,0.532387981
10/6/1959,0.668595039,0.725730025,0.698818245,0.939965745
10/7/1959,0.676528923,0.726391182,0.742042894,0.629864561
10/8/1959,0.704297518,0.766997243,0.744408723,0.847958274
10/9/1959,0.796363634,0.744903579,0.754063818,0.838383853
10/10/1959,0.678512394,0.730743799,0.668046658,0.944470496
10/11/1959,0.8261157,0.69212121,0.659463017,0.749868425
10/12/1959,0.730082642,0.714876031,0.739112669,0.887686071
10/13/1959,0.636033055,0.768319557,0.743253996,0.991039159
10/14/1959,0.710247932,0.799669419,0.814240422,0.743933337
10/15/1959,0.798347105,0.78749311,0.824607901,0.767442255
10/16/1959,0.796363634,0.676253441,0.738753144,0.801064008
10/17/1959,0.804297518,0.648484846,0.617918116,0.824405803
10/18/1959,0.761818179,0.688319557,0.700013362,0.757580761
10/19/1959,0.462644626,0.858842973,0.855892567,0.934875994
10/20/1959,0.720991733,0.911900824,1.00157268,0.99608265
10/21/1959,0.881322312,0.878181816,0.793488899,1.049707927
10/22/1959,0.974214874,0.826721761,0.822667792,0.900344717
10/23/1959,0.880165287,0.73796143,0.680347985,0.64402713
10/24/1959,0.780165287,0.747878786,0.822313853,0.544662663
10/25/1959,0.819834709,0.709917353,0.685972151,0.663615197
10/26/1959,0.613884295,0.722479337,0.715071976,0.736321977
10/27/1959,0.809917353,0.746942147,0.764517409,0.742188883
10/28/1959,0.705950411,0.808044075,0.792982967,0.612355704
10/29/1959,0.651570246,0.799449034,0.833119432,1.017255577
10/30/1959,0.883305783,0.778953166,0.748635237,0.762633242
10/31/1959,0.889256196,0.717190081,0.705550214,0.894377801
11/1/1959,0.625785122,0.718512395,0.648678415,0.752383177
11/2/1959,0.82181818,0.701707987,0.69757775,0.689707544
11/3/1959,0.70396694,0.700110191,0.715152891,0.882932529
11/4/1959,0.629752064,0.75658402,0.810881252,0.531969033
11/5/1959,0.771404957,0.765840219,0.791304591,0.977286204
11/6/1959,0.699173552,0.796528924,0.821098791,0.817148718
11/7/1959,0.799173552,0.530471073,0.549627156,0.655051686
11/8/1959,0.799173552,20.49449311,19.3446034,19.5886761
11/9/1959,0.791239667,20.49713774,20.14852129,19.09104854
11/10/1959,0.001,20.75856749,21.8013769,25.61558996
11/11/1959,60.69123967,0.762534433,0.715312466,0.983021671
11/12/1959,0.799173552,0.768484846,0.733921401,0.683127716
11/13/1959,0.785289254,0.740440769,0.777808832,0.651847734
11/14/1959,0.703140494,0.772451789,0.698245828,0.753564123
11/15/1959,0.817024791,0.953608813,0.937576628,0.781601732
11/16/1959,0.701157023,1.331294763,1.302333551,1.185300476
11/17/1959,0.799173552,1.709090906,1.702666121,1.212883884
11/18/1959,1.360495865,1.911680437,1.804771361,2.120724547
11/19/1959,1.834214872,1.569311292,1.68912172,1.645874281
11/20/1959,1.93256198,0.925457298,0.875445156,0.781846574
11/21/1959,1.968264459,0.269702479,0.253061527,0.345795937
11/22/1959,0.807107436,0.001,0.001008221,0.001166251
11/23/1959,0.001,0.001,0.001095925,0.001188622
11/24/1959,0.001,0.005019283,0.004633797,0.006205219
11/25/1959,0.001,0.277027547,0.26101552,0.202771012
11/26/1959,0.001,0.500495866,0.461761673,0.564821856
11/27/1959,0.013057849,0.706721761,0.690400532,0.668343098
11/28/1959,0.817024791,0.644958676,0.700867518,0.643800903
11/29/1959,0.671404957,0.702369144,0.689196156,0.848468696
11/30/1959,0.631735535,0.702369144,0.756512299,0.752996622
12/1/1959,0.631735535,0.772341596,0.732348357,0.904460797
12/2/1959,0.843636362,0.706997243,0.698296223,0.83194814
12/3/1959,0.631735535,0.754876031,0.748982301,0.610601954
12/4/1959,0.84165289,0.739393937,0.716076212,0.854174487
12/5/1959,0.647603304,0.795206609,0.743958763,0.847252143
12/6/1959,0.775371899,0.738457298,0.747343926,0.828806816
12/7/1959,0.795206609,0.737796141,0.697692414,0.858657427
12/8/1959,0.81504132,0.698512394,0.633444046,0.866933156
12/9/1959,0.605123965,0.801157022,0.722363722,0.853120143
12/10/1959,0.793223138,0.799173551,0.814598891,1.006183464
12/11/1959,0.69719008,0.860550962,0.870139282,0.895025436
12/12/1959,0.913057849,0.785950411,0.859681744,0.941641079
12/13/1959,0.787272725,0.888595039,0.91714838,0.864488821
12/14/1959,0.881322312,0.919944901,0.898598659,0.923250958
12/15/1959,0.689256196,0.943360879,0.945834857,1.027666347
12/16/1959,1.095206609,0.843360879,0.889687746,0.787823822
12/17/1959,0.975371899,0.793223138,0.862266662,0.916641374
12/18/1959,0.75950413,0.841101926,0.784452877,0.590113466
12/19/1959,0.795206609,0.840055094,0.828934939,0.835597025
12/20/1959,0.824958675,0.885179062,0.946018846,1.018021362
12/21/1959,0.903140494,1.042865012,1.063670097,0.971994419
12/22/1959,0.792066114,1.434269971,1.523960001,1.200282931
12/23/1959,0.960330577,1.790082643,1.620701601,1.582654229
12/24/1959,1.376198345,1.800661155,1.673122288,2.222375451
12/25/1959,1.96628099,1.533994488,1.685779272,1.864151487
12/26/1959,2.027768593,1.20688705,1.283731363,0.991700237
12/27/1959,1.407933882,1.10782369,1.156460719,1.149521391
12/28/1959,1.16628099,1.021983469,1.096264743,1.313230926
12/29/1959,1.046446279,0.93520661,1.016777941,1.12332578
12/30/1959,1.1107438,0.818402202,0.777165874,0.810490701
12/31/1959,0.908760329,0.800936637,0.745407124,0.759390606
1/1/1960,0.7861157,0.823030301,0.761331333,0.596017056
1/2/1960,0.760330577,0.753719006,0.823701338,0.846222199
1/3/1960,0.856363634,0.753719006,0.71111336,0.55989368
1/4/1960,0.852396692,0.788374653,0.748697482,0.575763168
1/5/1960,0.552396692,1.118402202,1.075206248,0.933546153
1/6/1960,0.856363634,1.716418731,1.65432831,1.381726996
1/7/1960,0.956363634,2.276473827,2.145751284,1.976246115
1/8/1960,1.542479337,2.741157023,3.008096262,2.163647577
1/9/1960,2.650413221,2.998567491,2.949675156,2.831427676
1/10/1960,2.636528924,2.791294764,2.696504739,2.572485494
1/11/1960,2.936528924,2.325289254,2.315164967,1.853966889
1/12/1960,3.422644626,1.657300274,1.675812601,2.013641681
1/13/1960,2.014710742,1.423305783,1.331925744,1.627619666
1/14/1960,1.538512395,1.250027546,1.132763883,0.889773594
1/15/1960,1.418677684,1.189311293,1.222501216,1.42762952
1/16/1960,1.312727271,1.100550962,1.164930931,1.049410531
1/17/1960,1.018677684,1.131900825,1.211503141,0.942058937
1/18/1960,1.236528924,1.087988979,1.044032185,1.249205978
1/19/1960,1.046446279,1.199504131,1.097328717,0.947282661
1/20/1960,1.112727271,1.464848483,1.423782419,1.230122752
1/21/1960,1.104793387,1.902809916,1.846771444,2.167778296
1/22/1960,1.380991734,3.147217629,3.057844687,3.706069586
1/23/1960,1.908760329,6.485234156,6.58988353,7.955690793
1/24/1960,2.418677684,8.147493109,8.564174902,8.963068058
1/25/1960,5.114214874,7.916969693,7.487276901,5.58320521
1/26/1960,11.92280991,5.082920108,4.692243611,4.312471648
1/27/1960,7.405454543,3.598567491,3.489621775,4.567175687
1/28/1960,4.422644626,2.973168042,2.87526248,3.769957153
1/29/1960,3.420661155,2.935867767,2.720806137,2.368062843
1/30/1960,2.952396692,4.88336088,5.042593022,5.383305126
1/31/1960,2.546446279,5.906115701,6.108217461,5.524767498
2/1/1960,3.308760329,6.363526169,6.810283452,6.461131854
2/2/1960,8.794876031,5.096859502,5.336677691,5.578685805
2/3/1960,5.614710742,4.796859502,4.931625518,4.268499626
2/4/1960,4.680991734,5.332176307,4.967775879,6.485806578
2/5/1960,4.994876031,45.31322313,41.95284588,40.92890045
2/6/1960,4.714710742,61.4105234,65.18774108,54.95845181
2/7/1960,6.286942147,68.8612672,64.4615932,84.12830188
2/8/1960,124.9380165,32.77752064,34.93814548,30.90125421
2/9/1960,53.00661155,19.07845728,19.89020057,22.11105867
2/10/1960,28.63917354,12.55730026,11.51747111,12.73735931
2/11/1960,16.68677684,9.493553702,8.623196128,7.172094941
2/12/1960,11.90942147,7.753112932,7.283984016,9.334723307
2/13/1960,9.075702463,6.680936625,6.195087174,5.469192245
2/14/1960,7.495537173,6.042314038,6.25581092,7.634140139
2/15/1960,6.688099159,5.713829191,5.652589598,7.013110826
2/16/1960,5.859173542,5.661377402,5.140220793,5.646686214
2/17/1960,5.579669413,5.399449027,5.626453058,4.26916412
2/18/1960,5.702644619,5.028539936,5.215120794,4.060829564
2/19/1960,5.701818173,4.551294757,4.964973823,5.055847077
2/20/1960,4.793884289,4.385289247,4.580160357,3.822778786
2/21/1960,4.589917346,4.097741038,4.400378306,4.125597885
2/22/1960,4.270082636,3.937575749,3.848598175,4.587109329
2/23/1960,4.29586776,3.741818173,4.058865239,3.23417114
2/24/1960,3.727272719,3.761763077,3.706750203,3.990722921
2/25/1960,3.789586768,3.659614316,3.833234559,3.163269791
2/26/1960,3.708595033,3.627327815,3.436880514,3.832995923
2/27/1960,3.787107429,3.445564731,3.44040362,2.639713752
2/28/1960,3.483140487,3.373057845,3.154510771,4.123679182
2/29/1960,3.611735528,3.285730022,3.131963529,2.462918685
3/1/1960,3.241818177,3.318402198,3.048888211,4.06037448
3/2/1960,3.265619829,3.934545449,4.312539751,5.001797526
3/3/1960,3.349752061,5.655977956,6.046330416,5.441538701
3/4/1960,3.339834705,15.75399448,15.34770453,17.36577112
3/5/1960,5.114049582,28.29641872,30.56288728,29.18600725
3/6/1960,8.514049582,32.59950412,33.14071678,28.11771449
3/7/1960,33.63388429,25.89597795,24.1444875,18.51643232
3/8/1960,42.7413223,15.04683194,15.9503446,15.78905517
3/9/1960,21.42330577,12.39774103,12.97819539,11.71688123
3/10/1960,13.52330577,16.49283745,16.20206074,21.07386339
3/11/1960,10.19388428,18.89283745,17.92666134,13.6977319
3/12/1960,13.47603304,18.72192836,18.83323036,13.85692394
3/13/1960,25.80859502,13.73129475,14.17358185,14.93701438
3/14/1960,17.39388428,11.1258402,10.67340508,11.94814546
3/15/1960,12.96330577,10.15796141,10.26825634,9.12782132
3/16/1960,10.8366942,10.08969695,9.721010168,10.87763144
3/17/1960,9.577520644,10.69366389,9.637742398,8.20135293
3/18/1960,10.0596694,11.1536088,11.63307532,10.15353087
3/19/1960,10.63190081,11.68501376,11.01720396,13.74865235
3/20/1960,11.38942147,12.21719007,12.21795452,9.303348326
