"Date","Q","fitted_q","fitted_q_TAF"
1919-01-08,0.541962936722227,NA,NA
1919-01-09,0.541962936722227,NA,NA
1919-01-10,0.541962936722227,NA,NA
1919-01-11,0.541962936722227,NA,NA
1919-01-12,0.541962936722227,NA,NA
1919-01-13,0.541962936722227,NA,NA
1919-01-14,0.541962936722227,NA,NA
1919-01-15,0.541962936722227,NA,NA
1919-01-16,0.541962936722227,NA,NA
1919-01-17,0.541962936722227,NA,NA
1919-01-18,0.717455697185287,NA,NA
1919-01-19,1.73428139751102,NA,NA
1919-01-20,2.45173709469579,NA,NA
1919-01-21,2.85949968518162,NA,NA
1919-01-22,2.19882105755865,NA,NA
1919-01-23,1.83751243307664,NA,NA
1919-01-24,1.61040415483051,NA,NA
1919-01-25,1.61040415483051,NA,NA
1919-01-26,1.61040415483051,NA,NA
1919-01-27,1.51233467104206,NA,NA
1919-01-28,1.4142651872536,NA,NA
1919-01-29,1.31619570346514,NA,NA
1919-01-30,1.31619570346514,NA,NA
1919-01-31,1.31619570346514,NA,NA
1919-02-01,1.31619570346514,NA,NA
1919-02-02,1.27490328923952,NA,NA
1919-02-03,1.19231846078828,NA,NA
1919-02-04,1.29038794457673,NA,NA
1919-02-05,2.41560623224837,NA,NA
1919-02-06,4.01568728352247,NA,NA
1919-02-07,5.43511402255688,NA,NA
1919-02-08,12.5322477177367,NA,NA
1919-02-09,33.80300259614,NA,NA
1919-02-10,40.3633349063789,NA,NA
1919-02-11,36.6728253848728,NA,NA
1919-02-12,16.9969900059784,NA,NA
1919-02-13,11.2521828767164,NA,NA
1919-02-14,8.50623733066563,NA,NA
1919-02-15,7.13842610940285,NA,NA
1919-02-16,6.65840179401697,NA,NA
1919-02-17,6.3487086873196,NA,NA
1919-02-18,5.93578454505557,NA,NA
1919-02-19,5.21832884786976,NA,NA
1919-02-20,5.52802195456713,NA,NA
1919-02-21,6.04933868417603,NA,NA
1919-02-22,6.3487086873196,NA,NA
1919-02-23,5.73964557747865,NA,NA
1919-02-24,8.86754595512682,NA,NA
1919-02-25,13.2393803113557,NA,NA
1919-02-26,14.4523449792542,NA,NA
1919-02-27,11.8199535723187,NA,NA
1919-02-28,8.56817595197284,NA,NA
1919-03-01,8.56817595197284,NA,NA
1919-03-02,8.6714069875369,NA,NA
1919-03-03,8.46494491640878,NA,NA
1919-03-04,8.46494491640878,NA,NA
1919-03-05,8.36171388084473,NA,NA
1919-03-06,8.36171388084473,NA,NA
1919-03-07,8.03653611881535,NA,NA
1919-03-08,7.38618059475398,NA,NA
1919-03-09,6.41064730865803,NA,NA
1919-03-10,5.57963747235176,NA,NA
1919-03-11,5.83771506126711,NA,NA
1919-03-12,7.57199645876668,NA,NA
1919-03-13,8.6662454357691,NA,NA
1919-03-14,8.56301440020244,NA,NA
1919-03-15,7.11261835050923,NA,NA
1919-03-16,6.48290903355287,NA,NA
1919-03-17,6.27128541064135,NA,NA
1919-03-18,6.10611575373626,NA,NA
1919-03-19,5.94094609683116,NA,NA
1919-03-20,5.72416092214144,NA,NA
1919-03-21,5.78093799170167,NA,NA
1919-03-22,5.90481523438114,NA,NA
1919-03-23,6.3641933426516,NA,NA
1919-03-24,6.65324024223877,NA,NA
1919-03-25,7.83007404768983,NA,NA
1919-03-26,8.72818405711794,NA,NA
1919-03-27,10.0030873463705,NA,NA
1919-03-28,11.2934752909472,NA,NA
1919-03-29,13.1258261722482,NA,NA
1919-03-30,14.3697601508186,NA,NA
1919-03-31,14.9013999839917,NA,NA
1919-04-01,15.3194856780235,NA,NA
1919-04-02,16.6150351743758,NA,NA
1919-04-03,18.4783553663305,NA,NA
1919-04-04,18.0602696722986,NA,NA
1919-04-05,16.1350108589847,NA,NA
1919-04-06,12.8883947904405,NA,NA
1919-04-07,11.0250745984598,NA,NA
1919-04-08,10.0495413123509,NA,NA
1919-04-09,10.1734185550173,NA,NA
1919-04-10,11.0250745984338,NA,NA
1919-04-11,11.5050989138249,NA,NA
1919-04-12,10.7824816648765,NA,NA
1919-04-13,9.57984010053703,NA,NA
1919-04-14,9.21853147606283,NA,NA
1919-04-15,10.0650259677037,NA,NA
1919-04-16,12.2793316806074,NA,NA
1919-04-17,14.9065615357673,NA,NA
1919-04-18,16.0421029269979,NA,NA
1919-04-19,16.2021110321196,NA,NA
1919-04-20,15.8924179254014,NA,NA
1919-04-21,16.6201967261254,NA,NA
1919-04-22,17.8589691529201,NA,NA
1919-04-23,18.1686622596383,NA,NA
1919-04-24,17.3118446644462,NA,NA
1919-04-25,15.6549865436197,NA,NA
1919-04-26,15.0356003302093,NA,NA
1919-04-27,16.5634196565938,NA,NA
1919-04-28,19.2009726153049,NA,NA
1919-04-29,22.2462881644966,NA,NA
1919-04-30,23.8463692157655,NA,NA
1919-05-01,24.2592933580217,NA,NA
1919-05-02,23.2785985201632,NA,NA
1919-05-03,22.2462881644966,NA,NA
1919-05-04,20.8010536665738,NA,NA
1919-05-05,19.355819168651,NA,NA
1919-05-06,17.9622001885102,NA,NA
1919-05-07,16.7750432794975,NA,NA
1919-05-08,15.9285487878566,NA,NA
1919-05-09,15.1233467104466,NA,NA
1919-05-10,14.8652691215364,NA,NA
1919-05-11,14.5968684290491,NA,NA
1919-05-12,14.8652691215364,NA,NA
1919-05-13,14.6071915326263,NA,NA
1919-05-14,14.74139187887,NA,NA
1919-05-15,13.8536049729983,NA,NA
1919-05-16,13.2342187595879,NA,NA
1919-05-17,12.4806321999599,NA,NA
1919-05-18,12.4806321999599,NA,NA
1919-05-19,12.9761411706778,NA,NA
1919-05-20,13.5955273840621,NA,NA
1919-05-21,13.9671591120875,NA,NA
1919-05-22,13.5955273840621,NA,NA
1919-05-23,12.73870978887,NA,NA
1919-05-24,11.7889842616651,NA,NA
1919-05-25,10.9889437360306,NA,NA
1919-05-26,10.6482813186588,NA,NA
1919-05-27,10.307618901287,NA,NA
1919-05-28,9.98244113924205,NA,NA
1919-05-29,8.80560733378838,NA,NA
1919-05-30,7.36037283586557,NA,NA
1919-05-31,6.12160040907087,NA,NA
1919-06-01,5.41962936722227,NA,NA
1919-06-02,5.23381350320437,NA,NA
1919-06-03,4.96025125895441,NA,NA
1919-06-04,4.69185056648006,NA,NA
1919-06-05,4.34086504555446,NA,NA
1919-06-06,3.91245624795582,NA,NA
1919-06-07,3.49437055391358,NA,NA
1919-06-08,3.10725417054056,NA,NA
1919-06-09,2.84917658162521,NA,NA
1919-06-10,2.63239140693809,NA,NA
1919-06-11,2.42592933580478,NA,NA
1919-06-12,2.19365950578044,NA,NA
1919-06-13,1.99752053820353,NA,NA
1919-06-14,1.96655122753431,NA,NA
1919-06-15,1.90977415797408,NA,NA
1919-06-16,1.79622001885102,NA,NA
1919-06-17,1.65169656905874,NA,NA
1919-06-18,1.5949194994959,NA,NA
1919-06-19,1.5949194994959,NA,NA
1919-06-20,1.52007699871066,NA,NA
1919-06-21,1.4220075149222,NA,NA
1919-06-22,1.27748406512992,NA,NA
1919-06-23,1.18715690901007,NA,NA
1919-06-24,1.09941052878062,NA,NA
1919-06-25,1.03850421779731,NA,NA
1919-06-26,0.979146372346677,NA,NA
1919-06-27,0.940434734008854,NA,NA
1919-06-28,0.921336992428723,NA,NA
1919-06-29,0.903271561203712,NA,NA
1919-06-30,0.867140698756292,NA,NA
1919-07-01,0.849075267531281,NA,NA
1919-07-02,0.781975094413864,NA,NA
1919-07-03,0.748425007853724,NA,NA
1919-07-04,0.651387834422209,NA,NA
1919-07-05,0.621450834108112,NA,NA
1919-07-06,0.524413660676078,NA,NA
1919-07-07,0.472798142893008,NA,NA
1919-07-08,0.433054194200066,NA,NA
1919-07-09,0.444925763290193,NA,NA
1919-07-10,0.456797332380319,NA,NA
1919-07-11,0.456797332380319,NA,NA
1919-07-12,0.456797332380319,NA,NA
1919-07-13,0.433570349377886,NA,NA
1919-07-14,0.410343366375453,NA,NA
1919-07-15,0.366470176259688,NA,NA
1919-07-16,0.345823969146356,NA,NA
1919-07-17,0.325177762033024,NA,NA
1919-07-18,0.315886968832259,NA,NA
1919-07-19,0.315886968832259,NA,NA
1919-07-20,0.297821537608289,NA,NA
1919-07-21,0.289046899585084,NA,NA
1919-07-22,0.263239140693549,NA,NA
1919-07-23,0.255496813025985,NA,NA
1919-07-24,0.243109088758038,NA,NA
1919-07-25,0.232785985201632,NA,NA
1919-07-26,0.214720553977662,NA,NA
1919-07-27,0.198719743464973,NA,NA
1919-07-28,0.198719743464973,NA,NA
1919-07-29,0.212139778088561,NA,NA
1919-07-30,0.234334450735353,NA,NA
1919-07-31,0.226592123067789,NA,NA
1919-08-01,0.231237519668171,NA,NA
1919-08-02,0.234334450735093,NA,NA
1919-08-03,0.253948347492784,NA,NA
1919-08-04,0.261690675160349,NA,NA
1919-08-05,0.26478760622727,NA,NA
1919-08-06,0.255496813026245,NA,NA
1919-08-07,0.237431381802275,NA,NA
1919-08-08,0.221946726467406,NA,NA
1919-08-09,0.237431381802275,NA,NA
1919-08-10,0.237431381802275,NA,NA
1919-08-11,0.229689054134711,NA,NA
1919-08-12,0.2105913125551,NA,NA
1919-08-13,0.208010536665738,NA,NA
1919-08-14,0.203881295243176,NA,NA
1919-08-15,0.199752053820353,NA,NA
1919-08-16,0.196138967575611,NA,NA
1919-08-17,0.19407434686433,NA,NA
1919-08-18,0.187880484730487,NA,NA
1919-08-19,0.188912795086128,NA,NA
1919-08-20,0.21059131255484,NA,NA
1919-08-21,0.232269830023552,NA,NA
1919-08-22,0.233302140379192,NA,NA
1919-08-23,0.217817485044324,NA,NA
1919-08-24,0.196138967575611,NA,NA
1919-08-25,0.185815864018946,NA,NA
1919-08-26,0.174460450106639,NA,NA
1919-08-27,0.170331208683817,NA,NA
1919-08-28,0.17549276046228,NA,NA
1919-08-29,0.179622001885102,NA,NA
1919-08-30,0.182718932952284,NA,NA
1919-08-31,0.177557381173821,NA,NA
1919-09-01,0.177557381173821,NA,NA
1919-09-02,0.17549276046228,NA,NA
1919-09-03,0.180654312240743,NA,NA
1919-09-04,0.180654312240743,NA,NA
1919-09-05,0.182718932952284,NA,NA
1919-09-06,0.184267398485745,NA,NA
1919-09-07,0.191493570975229,NA,NA
1919-09-08,0.192525881330869,NA,NA
1919-09-09,0.202848984887535,NA,NA
1919-09-10,0.2105913125551,NA,NA
1919-09-11,0.224527502356508,NA,NA
1919-09-12,0.224527502356508,NA,NA
1919-09-13,0.227624433423429,NA,NA
1919-09-14,0.236915226624455,NA,NA
1919-09-15,0.252399881959324,NA,NA
1919-09-16,0.257045278559706,NA,NA
1919-09-17,0.245173709469579,NA,NA
1919-09-18,0.219365950578045,NA,NA
1919-09-19,0.209042847021639,NA,NA
1919-09-20,0.209042847021639,NA,NA
1919-09-21,0.219365950578305,NA,NA
1919-09-22,0.216785174688943,NA,NA
1919-09-23,0.21059131255484,NA,NA
1919-09-24,0.196655122753432,NA,NA
1919-09-25,0.180654312240743,NA,NA
1919-09-26,0.17652507081818,NA,NA
1919-09-27,0.19355819168651,NA,NA
1919-09-28,0.217817485044584,NA,NA
1919-09-29,0.274594554605856,NA,NA
1919-09-30,0.305047710097773,NA,NA
1919-10-01,0.379374055705455,NA,NA
1919-10-02,0.412924142264554,NA,NA
1919-10-03,0.390213314440202,NA,NA
1919-10-04,0.322080830966623,NA,NA
1919-10-05,0.239496002513556,NA,NA
1919-10-06,0.236399071446374,NA,NA
1919-10-07,0.227108278245349,NA,NA
1919-10-08,0.225559812711888,NA,NA
1919-10-09,0.216269019511123,NA,NA
1919-10-10,0.21110746773266,NA,NA
1919-10-11,0.200784364175994,NA,NA
1919-10-12,0.210075157376759,NA,NA
1919-10-13,0.230721364490091,NA,NA
1919-10-14,0.257045278559706,NA,NA
1919-10-15,0.261690675160349,NA,NA
1919-10-16,0.24620601982548,NA,NA
1919-10-17,0.234334450735353,NA,NA
1919-10-18,0.218333640222664,NA,NA
1919-10-19,0.215752864333563,NA,NA
1919-10-20,0.213172088444201,NA,NA
1919-10-21,0.216785174688943,NA,NA
1919-10-22,0.219365950578045,NA,NA
1919-10-23,0.219365950578045,NA,NA
1919-10-24,0.212655933266121,NA,NA
1919-10-25,0.199752053820353,NA,NA
1919-10-26,0.204913605598816,NA,NA
1919-10-27,0.204913605598816,NA,NA
1919-10-28,0.217817485044584,NA,NA
1919-10-29,0.220914416111506,NA,NA
1919-10-30,0.230721364490351,NA,NA
1919-10-31,0.233818295557273,NA,NA
1919-11-01,0.230721364490351,NA,NA
1919-11-02,0.235366761090734,NA,NA
1919-11-03,0.229689054134711,NA,NA
1919-11-04,0.232785985201632,NA,NA
1919-11-05,0.238979847335736,NA,NA
1919-11-06,0.249302950892142,NA,NA
1919-11-07,0.243625243936118,NA,NA
1919-11-08,0.237431381802015,NA,NA
1919-11-09,0.237431381802015,NA,NA
1919-11-10,0.243109088758038,NA,NA
1919-11-11,0.235366761090734,NA,NA
1919-11-12,0.230721364490351,NA,NA
1919-11-13,0.226075967889969,NA,NA
1919-11-14,0.235366761090994,NA,NA
1919-11-15,0.244657554292019,NA,NA
1919-11-16,0.249302950892402,NA,NA
1919-11-17,0.24620601982522,NA,NA
1919-11-18,0.240012157691116,NA,NA
1919-11-19,0.244657554291499,NA,NA
1919-11-20,0.241560623224577,NA,NA
1919-11-21,0.236915226624195,NA,NA
1919-11-22,0.232269830023812,NA,NA
1919-11-23,0.22917289895689,NA,NA
1919-11-24,0.227624433423429,NA,NA
1919-11-25,0.224527502356508,NA,NA
1919-11-26,0.221946726467406,NA,NA
1919-11-27,0.219365950578305,NA,NA
1919-11-28,0.217817485044844,NA,NA
1919-11-29,0.223495192000867,NA,NA
1919-11-30,0.329307003456107,NA,NA
1919-12-01,0.787652801369366,NA,NA
1919-12-02,1.14328371889379,NA,NA
1919-12-03,1.2361916509043,NA,NA
1919-12-04,0.941983199541014,NA,NA
1919-12-05,0.68648638651581,NA,NA
1919-12-06,0.567770695613762,NA,NA
1919-12-07,0.482605091271854,NA,NA
1919-12-08,0.456797332380319,NA,NA
1919-12-09,1.07876432166625,NA,NA
1919-12-10,2.06203993543419,NA,NA
1919-12-11,2.55496813026245,NA,NA
1919-12-12,2.20140183344905,NA,NA
1919-12-13,1.42200751492481,NA,NA
1919-12-14,1.09682975289022,NA,NA
1919-12-15,0.947144751319737,NA,NA
1919-12-16,0.818105956861544,NA,NA
1919-12-17,0.784555870304526,NA,NA
1919-12-18,0.833590612196152,NA,NA
1919-12-19,0.962629406654346,NA,NA
1919-12-20,1.07360276988701,NA,NA
1919-12-21,1.13037983944984,NA,NA
1919-12-22,1.17167225367546,NA,NA
1919-12-23,1.17167225367546,NA,NA
1919-12-24,1.19231846078828,NA,NA
1919-12-25,1.15102604656265,NA,NA
1919-12-26,1.10973363233703,NA,NA
1919-12-27,1.03231035566139,NA,NA
1919-12-28,0.947144751319737,NA,NA
1919-12-29,0.84649449164218,NA,NA
1919-12-30,0.781975094414644,NA,NA
1919-12-31,0.766490439078735,NA,NA
1920-01-01,0.797459749749253,NA,NA
1920-01-02,0.797459749749253,NA,NA
1920-01-03,0.828429060419771,NA,NA
1920-01-04,0.861979146976788,NA,NA
1920-01-05,0.926498544204323,NA,NA
1920-01-06,0.926498544204323,NA,NA
1920-01-07,0.892948457647306,NA,NA
1920-01-08,0.828429060419771,NA,NA
1920-01-09,0.797459749749253,NA,NA
1920-01-10,0.766490439078735,NA,NA
1920-01-11,0.781975094414644,NA,NA
1920-01-12,0.781975094414644,NA,NA
1920-01-13,0.781975094414644,NA,NA
1920-01-14,0.766490439078735,NA,NA
1920-01-15,0.766490439078735,NA,NA
1920-01-16,0.797459749749253,NA,NA
1920-01-17,0.828429060419771,NA,NA
1920-01-18,0.859398371090289,NA,NA
1920-01-19,0.876431491957578,NA,NA
1920-01-20,0.946112440964617,NA,NA
1920-01-21,1.19644770221136,NA,NA
1920-01-22,1.56395018882669,NA,NA
1920-01-23,1.67492355205935,NA,NA
1920-01-24,1.58201562004909,NA,NA
1920-01-25,1.28780716868633,NA,NA
1920-01-26,1.19748001256648,NA,NA
1920-01-27,1.13037983944984,NA,NA
1920-01-28,1.10973363233703,NA,NA
1920-01-29,1.13037983944984,NA,NA
1920-01-30,1.13037983944984,NA,NA
1920-01-31,1.13037983944984,NA,NA
1920-02-01,1.13037983944984,NA,NA
1920-02-02,1.13037983944984,NA,NA
1920-02-03,1.13037983944984,NA,NA
1920-02-04,1.07102199399921,NA,NA
1920-02-05,1.03231035566139,NA,NA
1920-02-06,1.01424492443637,NA,NA
1920-02-07,1.01424492443637,NA,NA
1920-02-08,0.996179493211363,NA,NA
1920-02-09,0.961597096296623,NA,NA
1920-02-10,0.909981578514595,NA,NA
1920-02-11,0.876431491957578,NA,NA
1920-02-12,0.843913715755681,NA,NA
1920-02-13,0.843913715755681,NA,NA
1920-02-14,0.843913715755681,NA,NA
1920-02-15,0.828429060419771,NA,NA
1920-02-16,0.812944405085162,NA,NA
1920-02-17,0.797459749750554,NA,NA
1920-02-18,0.828429060421072,NA,NA
1920-02-19,0.954887078988343,NA,NA
1920-02-20,0.970371734322951,NA,NA
1920-02-21,0.954887078988343,NA,NA
1920-02-22,0.91359466476272,NA,NA
1920-02-23,0.983275613769759,NA,NA
1920-02-24,0.998760269104368,NA,NA
1920-02-25,0.91359466476272,NA,NA
1920-02-26,0.895529233537709,NA,NA
1920-02-27,1.44007294614722,NA,NA
1920-02-28,2.21172493700285,NA,NA
1920-02-29,6.96293334894655,NA,NA
1920-03-01,8.55269129666686,NA,NA
1920-03-02,9.37337802941672,NA,NA
1920-03-03,5.80158419881709,NA,NA
1920-03-04,4.45958073645573,NA,NA
1920-03-05,3.63889400370586,NA,NA
1920-03-06,3.16403124010079,NA,NA
1920-03-07,3.16403124010079,NA,NA
1920-03-08,4.26344176888142,NA,NA
1920-03-09,4.65571970403264,NA,NA
1920-03-10,4.73314298070828,NA,NA
1920-03-11,3.63373245192766,NA,NA
1920-03-12,3.71631728038151,NA,NA
1920-03-13,4.33570349377886,NA,NA
1920-03-14,5.34220609054923,NA,NA
1920-03-15,5.68803005969402,NA,NA
1920-03-16,5.30607522809921,NA,NA
1920-03-17,4.4131267704519,NA,NA
1920-03-18,3.7059941768251,NA,NA
1920-03-19,5.31639833166862,NA,NA
1920-03-20,7.9229819797183,NA,NA
1920-03-21,11.7322071921075,NA,NA
1920-03-22,11.8354382276715,NA,NA
1920-03-23,10.4005268332973,NA,NA
1920-03-24,8.4391371575542,NA,NA
1920-03-25,7.47392697500165,NA,NA
1920-03-26,6.92164093472353,NA,NA
1920-03-27,5.51769885101073,NA,NA
1920-03-28,5.06348229451847,NA,NA
1920-03-29,4.97573591428642,NA,NA
1920-03-30,5.23897505497997,NA,NA
1920-03-31,5.15122867474792,NA,NA
1920-04-01,4.89831263761077,NA,NA
1920-04-02,4.38731901155828,NA,NA
1920-04-03,4.47506539179033,NA,NA
1920-04-04,5.18219798541974,NA,NA
1920-04-05,6.25063920353114,NA,NA
1920-04-06,7.36553438763336,NA,NA
1920-04-07,7.64425818366152,NA,NA
1920-04-08,8.65076078042929,NA,NA
1920-04-09,8.36171388085513,NA,NA
1920-04-10,8.26880594884488,NA,NA
1920-04-11,7.35521128408476,NA,NA
1920-04-12,7.84555870303745,NA,NA
1920-04-13,10.1114799337257,NA,NA
1920-04-14,17.301521560921,NA,NA
1920-04-15,19.8719743464973,NA,NA
1920-04-16,19.3919500311062,NA,NA
1920-04-17,13.337449795152,NA,NA
1920-04-18,11.1902442553832,NA,NA
1920-04-19,10.2869726941846,NA,NA
1920-04-20,9.64177872189628,NA,NA
1920-04-21,9.21853147608885,NA,NA
1920-04-22,8.8107688855822,NA,NA
1920-04-23,8.41332939865278,NA,NA
1920-04-24,7.92298197970009,NA,NA
1920-04-25,7.7268430121492,NA,NA
1920-04-26,8.76947647136699,NA,NA
1920-04-27,10.0185720017233,NA,NA
1920-04-28,11.6444608118702,NA,NA
1920-04-29,11.6444608118702,NA,NA
1920-04-30,11.308959946274,NA,NA
1920-05-01,10.0805106230565,NA,NA
1920-05-02,9.53854768633222,NA,NA
1920-05-03,9.11530044052479,NA,NA
1920-05-04,9.11530044052479,NA,NA
1920-05-05,9.88437165547962,NA,NA
1920-05-06,10.7566739059985,NA,NA
1920-05-07,12.3464318537162,NA,NA
1920-05-08,11.6805916743254,NA,NA
1920-05-09,10.8082894238065,NA,NA
1920-05-10,9.11530044049877,NA,NA
1920-05-11,9.11530044049877,NA,NA
1920-05-12,9.64694027364586,NA,NA
1920-05-13,10.6224735597548,NA,NA
1920-05-14,11.8818921936519,NA,NA
1920-05-15,13.1877647935815,NA,NA
1920-05-16,14.6794532575107,NA,NA
1920-05-17,16.0937184447799,NA,NA
1920-05-18,16.7234277617155,NA,NA
1920-05-19,16.7234277617155,NA,NA
1920-05-20,15.5569170598052,NA,NA
1920-05-21,13.9619975603119,NA,NA
1920-05-22,11.8044689169919,NA,NA
1920-05-23,9.79146372344074,NA,NA
1920-05-24,9.23401613138963,NA,NA
1920-05-25,8.63011457333209,NA,NA
1920-05-26,8.63011457333209,NA,NA
1920-05-27,8.11395939548579,NA,NA
1920-05-28,8.31009836303668,NA,NA
1920-05-29,8.40816784682513,NA,NA
1920-05-30,8.40816784682513,NA,NA
1920-05-31,8.02621301524333,NA,NA
1920-06-01,7.64425818366152,NA,NA
1920-06-02,7.16939542006946,NA,NA
1920-06-03,7.07648748805921,NA,NA
1920-06-04,7.07648748805921,NA,NA
1920-06-05,6.77711748491824,NA,NA
1920-06-06,6.47774748177727,NA,NA
1920-06-07,5.95126920039017,NA,NA
1920-06-08,5.6518991972466,NA,NA
1920-06-09,5.02735143207105,NA,NA
1920-06-10,4.45958073645573,NA,NA
1920-06-11,3.98471797285326,NA,NA
1920-06-12,3.76277124638533,NA,NA
1920-06-13,3.58211693414563,NA,NA
1920-06-14,3.891810040843,NA,NA
1920-06-15,3.96407176574045,NA,NA
1920-06-16,4.00020262818787,NA,NA
1920-06-17,3.54598607169821,NA,NA
1920-06-18,3.29307003456107,NA,NA
1920-06-19,3.08144641165215,NA,NA
1920-06-20,2.91111520296625,NA,NA
1920-06-21,2.75110709783936,NA,NA
1920-06-22,2.56529123381885,NA,NA
1920-06-23,2.26592123067788,NA,NA
1920-06-24,2.03881295243176,NA,NA
1920-06-25,1.78589691529461,NA,NA
1920-06-26,1.67750432794975,NA,NA
1920-06-27,1.56911174060489,NA,NA
1920-06-28,2.00784364176254,NA,NA
1920-06-29,2.44657554292019,NA,NA
1920-06-30,2.8130457191804,NA,NA
1920-07-01,2.57045278559966,NA,NA
1920-07-02,2.21430571289586,NA,NA
1920-07-03,1.89945105441768,NA,NA
1920-07-04,1.65169656905874,NA,NA
1920-07-05,1.49168846393185,NA,NA
1920-07-06,1.33684191058316,NA,NA
1920-07-07,1.16651070189726,NA,NA
1920-07-08,1.00134104498957,NA,NA
1920-07-09,0.846494491640619,NA,NA
1920-07-10,0.763909663188853,NA,NA
1920-07-11,0.701971041849898,NA,NA
1920-07-12,0.645193972288626,NA,NA
1920-07-13,0.609063109840426,NA,NA
1920-07-14,0.539898316010946,NA,NA
1920-07-15,0.506864384629668,NA,NA
1920-07-16,0.473830453248389,NA,NA
1920-07-17,0.473830453248389,NA,NA
1920-07-18,0.449055004712495,NA,NA
1920-07-19,0.449055004712495,NA,NA
1920-07-20,0.418085694042757,NA,NA
1920-07-21,0.411891831908914,NA,NA
1920-07-22,0.375244814282893,NA,NA
1920-07-23,0.361824779659305,NA,NA
1920-07-24,0.337049331123411,NA,NA
1920-07-25,0.329307003456107,NA,NA
1920-07-26,0.321048520610722,NA,NA
1920-07-27,0.313822348120978,NA,NA
1920-07-28,0.276659175317137,NA,NA
1920-07-29,0.252399881959063,NA,NA
1920-07-30,0.238463692157656,NA,NA
1920-07-31,0.259109899270987,NA,NA
1920-08-01,0.268400692472013,NA,NA
1920-08-02,0.284401502984962,NA,NA
1920-08-03,0.292659985830086,NA,NA
1920-08-04,0.297305382430469,NA,NA
1920-08-05,0.302466934208672,NA,NA
1920-08-06,0.294208451363547,NA,NA
1920-08-07,0.307112330809315,NA,NA
1920-08-08,0.295240761719188,NA,NA
1920-08-09,0.270981468361114,NA,NA
1920-08-10,0.247238330181121,NA,NA
1920-08-11,0.237431381802275,NA,NA
1920-08-12,0.237431381802275,NA,NA
1920-08-13,0.222462881644967,NA,NA
1920-08-14,0.201300519354075,NA,NA
1920-08-15,0.197687433109072,NA,NA
1920-08-16,0.201300519354075,NA,NA
1920-08-17,0.214720553977662,NA,NA
1920-08-18,0.226075967889969,NA,NA
1920-08-19,0.224527502356508,NA,NA
1920-08-20,0.208010536665738,NA,NA
1920-08-21,0.200268208998434,NA,NA
1920-08-22,0.207494381487918,NA,NA
1920-08-23,0.231753674845992,NA,NA
1920-08-24,0.243109088758298,NA,NA
1920-08-25,0.26375529587163,NA,NA
1920-08-26,0.355114762347642,NA,NA
1920-08-27,0.401568728352248,NA,NA
1920-08-28,0.444925763289932,NA,NA
1920-08-29,0.429441107955064,NA,NA
1920-08-30,0.446474228823393,NA,NA
1920-08-31,0.432021883844165,NA,NA
1920-09-01,0.403633349063529,NA,NA
1920-09-02,0.389181004084301,NA,NA
1920-09-03,0.332403934523029,NA,NA
1920-09-04,0.275626864961757,NA,NA
1920-09-05,0.224527502356508,NA,NA
1920-09-06,0.217817485044584,NA,NA
1920-09-07,0.214204398799582,NA,NA
1920-09-08,0.19355819168651,NA,NA
1920-09-09,0.200268208998434,NA,NA
1920-09-10,0.200268208998434,NA,NA
1920-09-11,0.215236709155483,NA,NA
1920-09-12,0.240528312868937,NA,NA
1920-09-13,0.285433813340342,NA,NA
1920-09-14,0.293176141007907,NA,NA
1920-09-15,0.275110709783936,NA,NA
1920-09-16,0.244657554291759,NA,NA
1920-09-17,0.236915226624195,NA,NA
1920-09-18,0.236915226624195,NA,NA
1920-09-19,0.231237519668172,NA,NA
1920-09-20,0.219365950578045,NA,NA
1920-09-21,0.200268208998434,NA,NA
1920-09-22,0.178589691529462,NA,NA
1920-09-23,0.165685812083694,NA,NA
1920-09-24,0.161040415483052,NA,NA
1920-09-25,0.170847363861897,NA,NA
1920-09-26,0.197687433109072,NA,NA
1920-09-27,0.221430571289326,NA,NA
1920-09-28,0.224527502356248,NA,NA
1920-09-29,0.222462881644967,NA,NA
1920-09-30,0.21110746773266,NA,NA
1920-10-01,0.206978226310098,NA,NA
1920-10-02,0.196138967575612,NA,NA
1920-10-03,0.199752053820354,NA,NA
1920-10-04,0.206978226309838,NA,NA
1920-10-05,0.245173709469319,NA,NA
1920-10-06,0.300918468675211,NA,NA
1920-10-07,0.361824779659305,NA,NA
1920-10-08,0.563641454192241,NA,NA
1920-10-09,0.728811111098635,NA,NA
1920-10-10,0.795395129038753,NA,NA
1920-10-11,0.851139888243864,NA,NA
1920-10-12,0.946628596141917,NA,NA
1920-10-13,1.0632796663306,NA,NA
1920-10-14,1.01682570032417,NA,NA
1920-10-15,0.99101794143316,NA,NA
1920-10-16,1.08908742522162,NA,NA
1920-10-17,1.34200346235876,NA,NA
1920-10-18,1.49685001570745,NA,NA
1920-10-19,1.47104225681643,NA,NA
1920-10-20,1.18096304687675,NA,NA
1920-10-21,0.970371734322951,NA,NA
1920-10-22,0.843397560576559,NA,NA
1920-10-23,0.937337802941933,NA,NA
1920-10-24,1.00340566570345,NA,NA
1920-10-25,1.20780311612549,NA,NA
1920-10-26,1.35232656591777,NA,NA
1920-10-27,1.49685001571005,NA,NA
1920-10-28,1.44523449792542,NA,NA
1920-10-29,1.26716096157352,NA,NA
1920-10-30,1.01114799336945,NA,NA
1920-10-31,0.858366060732046,NA,NA
1920-11-01,0.780426628879883,NA,NA
1920-11-02,0.755651180343988,NA,NA
